Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
383,135,14.78,1,144,1,43,50,0.50,10,0.20,244,1.159842
384,321,-5.47,1,144,0,43,42,0.42,29,0.58,245,1.13816
385,50,8.25,1,144,0,43,8,0.08,4,0.08,244,1.154419
386,41,16.06,1,144,1,43,19,0.19,7,0.14,243,1.184355
387,910,-7.64,5,144,2,43,302,3.02,127,2.54,245,1.126189
388,197,13.66,1,144,1,43,56,0.56,23,0.46,245,1.14807
389,168,-27.84,1,144,0,43,66,0.66,43,0.86,245,1.067863
390,98,2.39,0,144,0,43,13,0.13,4,0.08,244,1.070706
391,158,38.55,2,144,1,43,27,0.27,7,0.14,244,1.156006
392,31,3.83,1,144,0,43,2,0.02,1,0.02,244,1.160966
393,85,10.80,1,144,0,43,8,0.08,2,0.04,243,1.183433
394,378,12.86,4,144,1,43,114,1.14,34,0.68,244,1.19551
395,27,5.42,1,144,0,43,6,0.06,2,0.04,243,1.204181
396,49,7.04,1,144,0,43,4,0.04,0,0.00,243,1.217066
397,357,51.18,1,144,2,43,66,0.66,25,0.50,243,1.326536
398,937,-162.66,3,144,0,43,353,3.53,195,3.90,245,0.8906188
399,44,20.45,1,144,1,43,14,0.14,2,0.04,244,0.9316109
400,57,23.69,1,144,1,43,12,0.12,0,0.00,244,0.9806685
401,231,31.51,3,144,1,43,45,0.45,25,0.50,244,1.043431
402,108,27.35,2,144,1,43,26,0.26,14,0.28,243,1.098276
403,56,16.88,1,144,1,43,17,0.17,8,0.16,243,1.129129
404,70,3.54,1,144,0,43,11,0.11,8,0.16,242,1.132719
405,275,-22.77,2,144,0,43,95,0.95,54,1.08,242,1.065256
406,406,6.87,2,144,1,43,108,1.08,49,0.98,243,1.065318
407,274,15.52,3,144,2,43,90,0.90,64,1.28,243,1.078934
408,346,20.97,1,144,1,43,66,0.66,27,0.54,243,1.117354
409,101,3.12,1,144,0,43,21,0.21,7,0.14,243,1.119698
410,221,31.78,1,144,1,43,31,0.31,13,0.26,243,1.185733
411,40,31.13,3,144,1,43,13,0.13,6,0.12,242,1.247251
412,349,-22.40,1,144,1,43,119,1.19,66,1.32,243,1.176441
413,214,21.47,2,144,0,43,49,0.49,11,0.22,243,1.220507
414,466,-7.65,2,144,1,43,124,1.24,62,1.24,243,1.184111
415,193,37.02,2,144,1,43,35,0.35,8,0.16,243,1.260285
416,50,6.98,1,144,0,43,6,0.06,0,0.00,242,1.272214
417,34,5.10,1,144,0,43,7,0.07,1,0.02,242,1.279523
418,438,14.79,4,144,1,43,99,0.99,52,1.04,242,1.294786
419,152,44.80,3,144,1,43,26,0.26,7,0.14,242,1.387132
420,50,5.98,1,144,0,43,7,0.07,2,0.04,242,1.396146
421,135,23.11,2,144,1,43,40,0.40,14,0.28,241,1.437276
422,85,10.00,1,144,0,43,15,0.15,5,0.10,241,1.455329
423,68,5.14,1,144,0,43,10,0.10,1,0.02,241,1.462124
424,418,35.94,4,144,2,43,122,1.22,57,1.14,241,1.52036
425,353,29.99,2,144,2,43,79,0.79,49,0.98,241,1.568962
426,187,27.70,2,144,2,43,60,0.60,29,0.58,241,1.613344
427,77,-1.62,0,144,0,43,15,0.15,7,0.14,241,1.605083
428,220,23.99,2,144,1,43,55,0.55,17,0.34,241,1.646636
429,536,21.07,3,144,1,43,124,1.24,49,0.98,242,1.676469
430,217,13.41,2,144,1,43,72,0.72,28,0.56,241,1.692148
431,39,2.77,1,144,0,43,10,0.10,5,0.10,241,1.692565
432,189,-11.62,1,144,0,43,64,0.64,24,0.48,241,1.657542
433,0,-3.00,0,144,0,43,0,0.00,0,0.00,240,1.646786
434,49,3.98,1,144,0,43,6,0.06,0,0.00,240,1.650427
435,831,-73.46,2,144,1,43,264,2.64,156,3.12,241,1.455986
436,159,-21.14,1,144,0,43,60,0.60,39,0.78,241,1.399396
437,308,9.55,4,144,2,43,105,1.05,72,1.44,241,1.395353
438,184,29.44,3,144,1,43,40,0.40,14,0.28,241,1.44776
439,102,2.39,0,144,0,43,13,0.13,6,0.12,241,1.449329
440,216,21.64,3,144,1,43,62,0.62,25,0.50,241,1.482647
441,673,-65.68,7,144,1,43,251,2.51,176,3.52,242,1.300386
442,2367,-440.52,1,144,0,43,370,3.70,297,5.94,246,0.2774014
443,166,-25.17,2,144,0,43,83,0.83,45,0.90,246,0.2129285
444,103,23.10,0,144,1,43,14,0.14,5,0.10,246,0.2586911
445,111,4.10,1,144,0,43,19,0.19,9,0.18,246,0.2649255
446,93,0.79,1,144,0,43,28,0.28,9,0.18,245,0.2635051
447,197,-27.48,2,144,0,43,82,0.82,49,0.98,245,0.1943155
448,144,28.60,3,144,1,43,46,0.46,15,0.30,245,0.2461912
449,425,-13.14,2,144,1,43,143,1.43,55,1.10,245,0.2024815
450,0,-3.00,0,144,0,43,0,0.00,0,0.00,245,0.1953649
451,120,17.53,1,144,1,43,36,0.36,7,0.14,245,0.2259866
452,48,-7.53,0,144,0,43,17,0.17,11,0.22,244,0.2079596
453,275,-9.26,1,144,0,43,76,0.76,44,0.88,244,0.1819143
454,173,44.99,1,144,2,43,44,0.44,12,0.24,244,0.2673356
455,798,17.18,4,144,1,43,147,1.47,78,1.56,245,0.2866232
456,158,-0.65,0,144,0,43,45,0.45,14,0.28,245,0.2829745
457,163,9.10,3,144,0,43,50,0.50,21,0.42,245,0.2957029
458,43,5.39,1,144,0,43,7,0.07,1,0.02,244,0.3051168
459,90,3.54,2,144,0,43,26,0.26,12,0.24,244,0.3080554
460,186,29.75,3,144,1,43,48,0.48,16,0.32,244,0.3607426
461,299,-7.83,2,144,0,43,72,0.72,33,0.66,244,0.3369613
462,52,25.19,1,144,1,43,12,0.12,0,0.00,244,0.3839556
463,54,11.82,2,144,0,43,15,0.15,2,0.04,243,0.4052452
464,135,12.05,3,144,0,43,38,0.38,16,0.32,243,0.4243369
465,251,6.00,0,144,0,43,24,0.24,6,0.12,243,0.435559
466,48,6.27,1,144,0,43,5,0.05,1,0.02,243,0.4464357
467,164,13.41,1,144,1,43,41,0.41,26,0.52,242,0.4657442
468,513,-11.10,3,144,1,43,139,1.39,76,1.52,243,0.4253963
469,33,0.37,1,144,0,43,11,0.11,6,0.12,243,0.423307
470,147,-5.24,2,144,0,43,48,0.48,25,0.50,242,0.4062251
471,510,-7.70,3,144,0,43,80,0.80,55,1.10,243,0.3805643
472,230,47.07,3,144,2,43,57,0.57,24,0.48,243,0.4629824
473,52,7.72,1,144,0,43,6,0.06,3,0.06,242,0.4765993
474,14,1.81,1,144,0,43,5,0.05,1,0.02,242,0.477804
475,253,33.33,3,144,1,43,43,0.43,26,0.52,242,0.5356886
476,395,15.96,4,144,1,43,99,0.99,78,1.56,242,0.552021
477,228,14.57,2,144,2,43,89,0.89,44,0.88,242,0.5650289
478,52,26.27,1,144,1,43,9,0.09,0,0.00,242,0.6123038
479,63,26.10,1,144,1,43,9,0.09,1,0.02,242,0.6589811
480,832,-18.93,4,144,2,43,220,2.20,148,2.96,243,0.5919492
481,187,15.14,3,144,0,43,55,0.55,20,0.40,243,0.615882
482,213,-8.85,2,144,0,43,50,0.50,29,0.58,243,0.5911176
483,87,-2.60,1,144,0,43,20,0.20,4,0.08,242,0.5824958
484,606,-5.62,2,144,1,43,145,1.45,72,1.44,243,0.556043
485,46,18.95,1,144,1,43,18,0.18,5,0.10,243,0.5871738
486,688,-122.21,1,144,1,43,258,2.58,157,3.14,244,0.3165224
487,158,25.74,3,144,1,43,43,0.43,18,0.36,243,0.3580482
488,312,4.35,0,144,1,43,75,0.75,46,0.92,244,0.3580464
489,158,17.38,0,142,1,43,40,0.40,18,0.36,243,0.3865545
490,294,1.82,2,144,0,43,62,0.62,26,0.52,243,0.3843179
491,102,1.71,1,144,0,43,25,0.25,14,0.28,243,0.3845172
492,131,-2.46,1,144,1,43,59,0.59,32,0.64,243,0.3700985
493,70,5.68,1,144,0,43,11,0.11,4,0.08,243,0.379075
494,52,25.89,1,144,1,43,10,0.10,0,0.00,242,0.4243996
495,510,-55.18,3,144,0,43,170,1.70,104,2.08,243,0.3002181
496,71,5.41,2,144,0,43,26,0.26,12,0.24,242,0.3067207
497,62,10.36,0,144,1,43,17,0.17,11,0.22,242,0.3214856
498,64,-5.09,0,144,0,43,14,0.14,10,0.20,242,0.3099403
499,414,-31.96,3,144,0,43,145,1.45,52,1.04,242,0.2360987
500,192,28.48,4,144,0,43,49,0.49,17,0.34,242,0.2853787
501,0,-3.00,0,144,0,43,0,0.00,0,0.00,241,0.2788211
502,14,18.13,1,144,1,43,4,0.04,1,0.02,241,0.3082435
503,114,-4.16,1,144,0,43,22,0.22,13,0.26,241,0.2970279
504,434,2.88,2,144,1,43,116,1.16,62,1.24,241,0.2900161
505,51,0.45,1,144,0,43,9,0.09,5,0.10,241,0.2885911
506,525,-93.62,0,144,1,43,210,2.10,112,2.24,241,0.0898321
507,58,-8.91,0,144,0,43,14,0.14,8,0.16,241,0.07149089
508,72,-5.88,0,144,0,43,15,0.15,7,0.14,241,0.05919736
509,400,-2.38,2,144,1,43,122,1.22,61,1.22,241,0.04231045
510,1287,-187.11,4,144,1,43,400,4.00,282,5.64,243,-0.353556
511,298,-23.75,3,144,0,43,128,1.28,42,0.84,243,-0.4075595
512,67,20.61,1,144,1,43,21,0.21,7,0.14,243,-0.3730896
513,100,-4.40,2,144,0,43,39,0.39,21,0.42,242,-0.3852304
514,182,23.87,2,144,1,43,53,0.53,8,0.16,242,-0.3466192
515,226,34.98,3,144,1,43,51,0.51,13,0.26,242,-0.2880856
516,106,-1.87,1,144,0,43,23,0.23,13,0.26,242,-0.2934525
517,120,10.80,1,144,0,43,19,0.19,7,0.14,242,-0.2739854
518,127,9.05,1,144,0,43,18,0.18,8,0.16,242,-0.2579857
519,43,-6.12,1,144,0,43,17,0.17,13,0.26,241,-0.271455
520,105,-12.86,0,144,0,43,20,0.20,5,0.10,241,-0.2962453
521,224,-2.02,1,144,1,43,64,0.64,43,0.86,241,-0.308236
522,200,22.15,3,144,0,43,43,0.43,18,0.36,241,-0.2707215
523,54,9.95,2,144,0,43,15,0.15,4,0.08,240,-0.2542658
524,54,1.21,1,144,0,43,12,0.12,5,0.10,240,-0.253224
525,31,26.01,2,144,1,43,10,0.10,4,0.08,240,-0.2106223
526,325,52.69,2,144,2,43,92,0.92,20,0.40,240,-0.1240368
527,237,28.88,4,144,2,43,67,0.67,55,1.10,240,-0.08646405
528,114,-4.08,1,144,0,43,32,0.32,7,0.14,240,-0.09620462
529,129,26.33,2,144,1,43,27,0.27,15,0.30,239,-0.05435113
530,508,-14.17,1,144,2,43,163,1.63,91,1.82,240,-0.09757795
531,253,-21.39,3,144,0,43,94,0.94,58,1.16,240,-0.1455563
532,149,8.77,0,144,1,43,33,0.33,23,0.46,240,-0.1346614
533,340,20.54,2,144,0,43,49,0.49,23,0.46,240,-0.100256
534,32,4.89,1,144,0,43,4,0.04,0,0.00,240,-0.09228951
535,96,2.65,2,144,0,43,31,0.31,17,0.34,239,-0.09097251
536,245,-3.01,2,144,1,43,82,0.82,52,1.04,239,-0.1068147
537,213,-13.86,2,144,0,43,79,0.79,35,0.70,239,-0.137796
538,333,12.62,1,144,1,43,72,0.72,43,0.86,239,-0.1226414
539,637,-83.92,2,144,0,43,201,2.01,112,2.24,240,-0.2885626
540,0,-3.00,0,144,0,43,0,0.00,0,0.00,240,-0.2935838
541,276,11.76,2,144,0,43,42,0.42,22,0.44,240,-0.2754617
542,651,-76.93,5,144,2,43,268,2.68,191,3.82,241,-0.44388
543,49,-2.86,1,144,0,43,17,0.17,10,0.20,240,-0.4502808
544,201,37.41,3,144,1,43,32,0.32,19,0.38,240,-0.3900721
545,101,12.13,0,144,1,43,25,0.25,12,0.24,240,-0.372272
546,86,11.48,0,144,0,43,12,0.12,2,0.04,240,-0.3508526
547,386,19.43,1,144,3,43,137,1.37,66,1.32,240,-0.3336354
548,0,-3.00,0,144,0,43,0,0.00,0,0.00,239,-0.3385011
549,141,24.73,0,144,1,43,25,0.25,8,0.16,239,-0.2978142
550,1522,-268.48,4,144,2,43,662,6.62,359,7.18,242,-0.8240208
551,0,-3.00,0,144,0,43,0,0.00,0,0.00,241,-0.8279699
552,407,-34.18,2,144,1,43,140,1.40,94,1.88,241,-0.9010595
553,265,52.67,2,144,2,43,62,0.62,15,0.30,241,-0.8167741
554,216,-3.83,4,144,0,43,68,0.68,45,0.90,241,-0.8300735
555,527,29.42,3,144,1,43,98,0.98,32,0.64,242,-0.7864348
556,48,-6.89,1,144,0,43,17,0.17,13,0.26,242,-0.7994338
557,92,-8.05,2,144,0,43,30,0.30,26,0.52,241,-0.8164124
558,63,-3.51,0,144,0,43,27,0.27,4,0.08,241,-0.8218745
559,463,-15.44,3,144,0,43,147,1.47,66,1.32,241,-0.856741
560,396,21.03,3,144,1,43,101,1.01,31,0.62,242,-0.828442
561,91,21.92,2,144,1,43,27,0.27,14,0.28,241,-0.7954991
562,741,-73.11,0,144,2,43,246,2.46,142,2.84,242,-0.9418821
563,277,25.65,4,144,0,43,58,0.58,14,0.28,242,-0.9011096
564,339,11.92,3,144,2,43,101,1.01,69,1.38,242,-0.8945537
565,247,-11.36,0,144,0,43,68,0.68,22,0.44,242,-0.9150586
566,539,57.37,5,144,4,43,159,1.59,78,1.56,243,-0.8402171
567,79,-0.28,0,144,0,43,25,0.25,7,0.14,243,-0.839911
568,125,10.33,2,144,0,43,38,0.38,12,0.24,242,-0.8237792
569,269,25.23,4,144,0,43,43,0.43,16,0.32,243,-0.7841877
570,264,-13.51,4,144,0,43,105,1.05,44,0.88,243,-0.8147672
571,129,19.61,2,144,1,43,41,0.41,13,0.26,242,-0.7866768
572,481,-20.60,4,144,1,43,143,1.43,92,1.84,243,-0.8359504
573,533,-22.91,1,144,1,43,128,1.28,60,1.20,243,-0.8840752
574,68,-0.20,0,144,0,43,13,0.13,5,0.10,243,-0.8832879
575,113,2.55,0,144,0,43,23,0.23,5,0.10,243,-0.8778893
576,144,1.22,1,144,1,43,45,0.45,30,0.60,243,-0.8813131
577,516,-90.16,1,144,0,43,131,1.31,71,1.42,243,-1.041978
578,187,19.86,2,144,1,43,42,0.42,22,0.44,243,-1.013725
579,121,-8.15,1,144,0,43,40,0.40,17,0.34,243,-1.028522
580,177,4.09,1,144,0,43,52,0.52,10,0.20,243,-1.022128
581,168,2.56,2,144,0,43,44,0.44,10,0.20,243,-1.019461
582,0,-3.00,0,144,0,43,0,0.00,0,0.00,242,-1.022864
583,149,-29.80,1,144,0,43,72,0.72,35,0.70,242,-1.075858
584,122,20.31,1,144,1,43,27,0.27,12,0.24,242,-1.045276
585,87,25.94,1,143,1,43,11,0.11,8,0.16,241,-1.004784
586,0,-3.00,0,144,0,43,0,0.00,0,0.00,241,-1.008189
587,85,-6.02,1,144,0,43,27,0.27,15,0.30,241,-1.018875
588,124,20.05,1,144,1,43,25,0.25,8,0.16,241,-0.9888818
589,321,56.06,3,144,2,43,70,0.70,34,0.68,241,-0.9058005
590,320,8.03,4,144,1,43,120,1.20,40,0.80,241,-0.9026932
591,245,38.61,4,144,1,43,67,0.67,28,0.56,241,-0.8465488
592,156,-6.54,1,144,0,43,65,0.65,14,0.28,241,-0.8589025
593,717,-99.07,5,144,1,43,282,2.82,185,3.70,242,-1.045289
594,0,-3.00,0,144,0,43,0,0.00,0,0.00,241,-1.04858
595,603,-74.93,1,144,1,43,206,2.06,108,2.16,242,-1.184924
596,583,-57.63,2,144,1,43,201,2.01,125,2.50,242,-1.293423
597,374,36.26,2,144,1,43,52,0.52,34,0.68,243,-1.238758
598,433,68.06,5,144,4,43,126,1.26,72,1.44,243,-1.148745
599,167,21.87,3,144,0,43,39,0.39,14,0.28,243,-1.114911
600,98,5.70,2,144,0,43,30,0.30,12,0.24,242,-1.106776
601,0,-3.00,0,144,0,43,0,0.00,0,0.00,242,-1.109926
602,26,0.69,1,144,0,43,5,0.05,3,0.06,242,-1.108266
603,659,-86.45,5,144,1,43,234,2.34,175,3.50,242,-1.26909
604,98,2.82,0,144,0,43,12,0.12,2,0.04,242,-1.262588
605,388,-1.87,2,144,1,43,116,1.16,57,1.14,242,-1.273541
606,207,-7.50,0,144,1,43,68,0.68,40,0.80,242,-1.290096
607,44,19.83,1,144,1,43,16,0.16,1,0.02,242,-1.26058
608,207,12.06,1,144,0,43,49,0.49,8,0.16,242,-1.24088
609,54,-0.14,0,144,0,43,15,0.15,5,0.10,242,-1.239482
610,45,14.51,0,144,1,43,14,0.14,5,0.10,241,-1.217874
611,584,33.50,3,144,2,43,168,1.68,59,1.18,242,-1.176759
612,67,-1.56,0,144,0,43,10,0.10,8,0.16,242,-1.177817
613,49,10.96,1,144,0,43,4,0.04,1,0.02,241,-1.159251
614,269,9.22,3,144,0,43,73,0.73,12,0.24,241,-1.147325
615,158,54.96,3,143,1,43,17,0.17,2,0.04,241,-1.06363
616,113,27.75,1,144,1,43,25,0.25,6,0.12,241,-1.022364
617,834,-146.77,6,144,1,43,342,3.42,242,4.84,242,-1.282499
618,197,19.97,2,144,0,43,35,0.35,10,0.20,242,-1.251252
619,67,3.28,1,144,0,43,21,0.21,5,0.10,242,-1.245552
620,579,-6.39,5,144,1,43,176,1.76,88,1.76,242,-1.268881
621,268,-32.01,1,144,0,43,94,0.94,45,0.90,242,-1.322465
622,421,2.90,2,144,0,43,75,0.75,24,0.48,242,-1.319885
623,70,2.73,1,144,0,43,20,0.20,5,0.10,242,-1.314981
624,453,40.36,1,144,2,43,112,1.12,51,1.02,243,-1.260184
625,54,9.14,1,144,0,43,8,0.08,2,0.04,242,-1.244851
626,69,3.31,1,144,0,43,12,0.12,5,0.10,242,-1.239035
627,320,14.64,2,144,0,43,63,0.63,20,0.40,242,-1.217572
628,188,-18.55,0,144,0,43,47,0.47,24,0.48,242,-1.246679
629,573,35.57,3,144,3,43,169,1.69,65,1.30,242,-1.207309
630,30,6.06,1,144,0,43,7,0.07,1,0.02,242,-1.197013
631,312,14.37,2,144,1,43,84,0.84,36,0.72,242,-1.180705
632,532,13.38,2,144,2,43,140,1.40,52,1.04,243,-1.171088
633,671,103.27,3,144,2,43,85,0.85,37,0.74,243,-1.01924
634,2808,-845.11,1,144,0,43,1268,12.68,852,17.04,247,-2.398581
635,50,9.27,1,144,0,43,4,0.04,2,0.04,247,-2.381418
636,515,-65.11,0,144,1,43,161,1.61,102,2.04,248,-2.489437
637,528,23.43,3,144,2,43,125,1.25,75,1.50,248,-2.463642
638,202,21.06,4,144,0,43,50,0.50,22,0.44,248,-2.432592
639,209,18.10,1,144,1,43,52,0.52,19,0.38,248,-2.406598
640,245,19.53,2,144,0,43,44,0.44,17,0.34,248,-2.375707
641,103,7.04,1,144,0,43,16,0.16,6,0.12,248,-2.362537
642,0,-3.00,0,144,0,43,0,0.00,0,0.00,247,-2.36353
643,124,14.04,2,144,0,43,17,0.17,4,0.08,247,-2.340572
644,258,-14.44,1,144,1,43,83,0.83,57,1.14,247,-2.36711
645,271,12.60,2,144,0,43,61,0.61,16,0.32,247,-2.347493
646,15,2.27,1,144,0,43,2,0.02,2,0.04,247,-2.341517
647,188,-1.96,1,144,0,43,41,0.41,17,0.34,247,-2.343156
648,34,-0.95,0,144,0,43,7,0.07,3,0.06,246,-2.341201
649,381,8.84,5,144,2,43,131,1.31,83,1.66,247,-2.341058
650,1385,-169.44,2,144,0,43,67,0.67,187,3.74,248,-2.607052
651,120,-13.53,0,144,0,43,41,0.41,13,0.26,248,-2.624859
652,217,33.37,2,144,1,43,49,0.49,19,0.38,248,-2.576684
653,18,19.87,1,144,1,43,7,0.07,3,0.06,248,-2.547141
654,153,-13.81,0,144,0,43,45,0.45,26,0.52,248,-2.56584
655,184,6.72,1,144,0,43,34,0.34,14,0.28,247,-2.553667
656,63,-4.70,0,144,0,43,16,0.16,11,0.22,247,-2.557525
657,230,12.96,2,144,1,43,70,0.70,34,0.68,247,-2.541656
658,276,-19.74,2,144,0,43,77,0.77,48,0.96,247,-2.57254
659,332,20.20,3,144,2,43,117,1.17,56,1.12,247,-2.551675
660,108,-3.41,1,144,0,43,28,0.28,7,0.14,247,-2.554671
661,132,13.34,4,144,0,43,44,0.44,23,0.46,247,-2.536181
662,288,38.85,2,144,1,43,52,0.52,15,0.30,247,-2.480508
663,0,-3.00,0,144,0,43,0,0.00,0,0.00,247,-2.481292
664,363,23.88,5,144,2,43,107,1.07,67,1.34,247,-2.457453
665,52,24.60,1,144,1,43,11,0.11,0,0.00,246,-2.421465
666,105,6.62,2,144,0,43,29,0.29,6,0.12,246,-2.410597
667,416,-26.42,2,144,0,43,116,1.16,63,1.26,247,-2.452307
668,214,21.94,0,144,1,43,46,0.46,21,0.42,246,-2.420583
669,482,-47.77,2,144,1,43,166,1.66,102,2.04,247,-2.499455
670,87,-1.03,2,144,0,43,26,0.26,18,0.36,247,-2.50026
671,0,-3.00,0,144,0,43,0,0.00,0,0.00,246,-2.501004
672,38,-2.61,1,144,0,43,10,0.10,2,0.04,246,-2.502407
673,123,9.89,1,144,0,43,17,0.17,6,0.12,246,-2.485456
674,54,19.09,1,144,1,43,14,0.14,7,0.14,245,-2.458336
675,47,9.97,1,144,0,43,6,0.06,1,0.02,245,-2.441071
676,0,-3.00,0,144,0,43,0,0.00,0,0.00,245,-2.441897
677,42,10.56,0,144,1,43,15,0.15,5,0.10,244,-2.426501
678,79,1.98,1,144,0,43,18,0.18,10,0.20,244,-2.421582
679,367,-5.87,0,144,0,43,74,0.74,26,0.52,244,-2.428512
680,37,4.31,1,144,0,43,7,0.07,1,0.02,244,-2.419762
681,61,30.71,3,144,1,43,18,0.18,7,0.14,244,-2.378063
682,214,43.79,3,144,1,43,41,0.41,13,0.26,244,-2.317811
683,163,21.23,2,144,1,43,45,0.45,20,0.40,244,-2.290014
684,132,-21.55,1,144,0,43,50,0.50,40,0.80,244,-2.321086
685,409,3.77,4,144,2,43,143,1.43,86,1.72,244,-2.327634
686,597,-23.26,1,144,0,43,108,1.08,44,0.88,244,-2.362016
687,321,16.98,1,144,1,43,67,0.67,22,0.44,244,-2.339872
688,73,13.56,1,144,1,43,18,0.18,12,0.24,244,-2.321756
689,577,-35.68,3,144,2,43,187,1.87,128,2.56,245,-2.386372
690,1109,-198.07,4,144,2,43,456,4.56,278,5.56,246,-2.695408
691,113,1.64,1,144,0,43,27,0.27,11,0.22,246,-2.690854
692,148,31.59,3,144,1,43,45,0.45,16,0.32,246,-2.648801
693,131,38.98,1,144,2,43,39,0.39,13,0.26,245,-2.597388
694,356,-28.19,2,144,1,43,150,1.50,86,1.72,246,-2.644256
695,91,3.75,2,144,0,43,26,0.26,7,0.14,245,-2.637624
696,412,2.07,3,144,2,43,153,1.53,79,1.58,246,-2.645005
697,93,9.50,1,144,1,43,36,0.36,18,0.36,245,-2.632945
698,211,-4.09,1,144,0,43,65,0.65,27,0.54,245,-2.637738
699,84,14.59,1,144,0,43,6,0.06,1,0.02,245,-2.614199
700,169,50.19,5,144,1,43,21,0.21,21,0.42,245,-2.54795
701,0,-3.00,0,144,0,43,0,0.00,0,0.00,245,-2.548595
702,32,20.80,1,144,1,43,2,0.02,1,0.02,244,-2.519698
703,1048,-1.88,5,144,3,43,293,2.93,139,2.78,245,-2.541772
704,62,-5.79,0,144,0,43,13,0.13,4,0.08,245,-2.546691
705,66,4.51,0,144,0,43,6,0.06,4,0.08,245,-2.536876
706,0,-3.00,0,144,0,43,0,0.00,0,0.00,245,-2.537532
707,110,-6.63,1,144,0,43,32,0.32,19,0.38,244,-2.545292
708,225,8.77,3,144,0,43,68,0.68,17,0.34,244,-2.5337
709,223,25.04,1,144,1,43,30,0.30,15,0.30,244,-2.49992
710,124,28.22,2,144,1,43,27,0.27,13,0.26,244,-2.462627
711,489,-6.49,3,144,2,43,151,1.51,82,1.64,244,-2.482193
712,138,31.22,1,144,1,43,14,0.14,13,0.26,244,-2.439669
713,43,6.28,1,144,0,43,11,0.11,4,0.08,244,-2.428673
714,53,26.23,1,144,1,43,10,0.10,0,0.00,244,-2.39291
715,306,22.83,2,144,1,43,66,0.66,42,0.84,244,-2.364932
716,381,30.77,3,144,1,43,88,0.88,35,0.70,244,-2.327012
717,77,-5.46,1,144,0,43,20,0.20,13,0.26,244,-2.332985
718,565,-40.61,4,144,1,43,231,2.31,112,2.24,244,-2.399741
719,59,5.59,1,144,0,43,7,0.07,0,0.00,244,-2.389688
720,87,-2.27,0,144,0,43,16,0.16,8,0.16,244,-2.38996
721,1238,-121.77,9,144,2,43,446,4.46,287,5.74,245,-2.584803
722,52,10.27,1,144,0,43,4,0.04,0,0.00,245,-2.568022
723,13,1.86,1,144,0,43,5,0.05,1,0.02,245,-2.562948
724,213,-15.64,1,144,0,43,53,0.53,31,0.62,245,-2.583555
725,176,10.20,1,144,1,43,52,0.52,18,0.36,244,-2.571301
726,255,-0.64,2,144,0,43,68,0.68,27,0.54,244,-2.572236
727,67,24.52,2,144,1,43,21,0.21,5,0.10,244,-2.5405
728,0,-3.00,0,144,0,43,0,0.00,0,0.00,244,-2.541131
729,683,-77.80,4,144,1,43,277,2.77,150,3.00,244,-2.659278
730,169,0.83,1,144,1,43,57,0.57,34,0.68,244,-2.660353
731,148,5.22,1,144,0,43,52,0.52,12,0.24,244,-2.651569
732,79,11.46,1,144,0,43,6,0.06,5,0.10,244,-2.633456
733,199,6.39,2,144,0,43,25,0.25,13,0.26,244,-2.623734
734,87,12.70,1,144,1,43,20,0.20,14,0.28,244,-2.60762
735,140,4.38,1,144,0,43,31,0.31,16,0.32,244,-2.599913
736,141,1.50,1,144,0,43,39,0.39,14,0.28,243,-2.596197
737,446,40.00,2,144,2,43,121,1.21,58,1.16,244,-2.549811
738,218,-16.36,0,144,0,43,39,0.39,28,0.56,244,-2.569806
739,294,18.45,2,144,1,43,72,0.72,35,0.70,244,-2.548317
740,506,49.29,2,144,2,43,119,1.19,42,0.84,244,-2.48917
741,90,-5.31,1,144,0,43,32,0.32,19,0.38,244,-2.494864
742,26,15.01,0,144,1,43,8,0.08,4,0.08,244,-2.474616
743,54,4.35,1,144,0,43,10,0.10,0,0.00,243,-2.4665
744,54,26.85,1,144,1,43,9,0.09,0,0.00,243,-2.431273
745,490,37.13,4,144,2,43,113,1.13,60,1.20,243,-2.391269
746,514,18.21,5,144,2,43,192,1.92,70,1.40,244,-2.378999
747,289,32.33,5,144,0,43,60,0.60,29,0.58,244,-2.338767
748,172,34.58,4,144,0,43,28,0.28,11,0.22,244,-2.293797
749,0,-3.00,0,144,0,43,0,0.00,0,0.00,243,-2.29474
750,291,8.59,1,144,0,43,73,0.73,20,0.40,243,-2.282664
751,0,-3.00,0,144,0,43,0,0.00,0,0.00,243,-2.28362
752,472,17.69,2,143,1,43,110,1.10,60,1.20,243,-2.265064
753,17,4.97,1,144,0,43,2,0.02,1,0.02,243,-2.256429
754,240,15.96,2,144,1,43,77,0.77,39,0.78,243,-2.239258
755,0,-3.00,0,144,0,43,0,0.00,0,0.00,243,-2.240266
756,238,28.33,2,144,1,43,42,0.42,21,0.42,243,-2.205859
757,232,30.42,2,144,1,43,45,0.45,13,0.26,243,-2.1686
758,90,8.14,2,144,0,43,20,0.20,6,0.12,243,-2.15726
759,351,-1.49,3,144,0,43,119,1.19,38,0.76,243,-2.161696
760,598,-5.52,1,144,0,43,78,0.78,37,0.74,243,-2.169031
761,187,36.43,3,144,1,43,47,0.47,17,0.34,243,-2.125172
762,254,-23.81,2,144,0,43,86,0.86,56,1.12,243,-2.158053
763,145,8.18,0,144,1,43,35,0.35,23,0.46,243,-2.148612
764,1276,-20.72,4,144,2,43,351,3.51,179,3.58,244,-2.191925
