Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty
2490,256,0.53,0,151,1,43,155,1.55,102,2.04
2491,33,2.48,1,151,0,43,19,0.19,20,0.40
2492,478,12.26,2,151,1,43,216,2.16,142,2.84
2493,79,7.17,1,151,1,43,44,0.44,38,0.76
2494,35,-1.13,0,151,0,43,17,0.17,16,0.32
2495,557,4.87,1,151,1,43,225,2.25,229,4.58
2496,126,9.57,2,151,1,43,59,0.59,52,1.04
2497,193,8.61,1,151,1,43,88,0.88,51,1.02
2498,535,28.20,3,151,2,43,265,2.65,166,3.32
2499,732,15.33,4,151,0,43,385,3.85,262,5.24
2500,0,-3.00,0,151,0,43,0,0.00,0,0.00
2501,103,0.06,1,151,0,43,54,0.54,36,0.72
2502,331,17.49,2,151,1,43,155,1.55,137,2.74
2503,273,8.95,4,151,0,43,157,1.57,99,1.98
2504,21,-0.79,1,151,0,43,13,0.13,8,0.16
2505,229,8.40,3,151,0,43,106,1.06,70,1.40
2506,506,12.30,2,151,1,43,240,2.40,166,3.32
2507,234,6.10,0,151,0,43,118,1.18,70,1.40
2508,273,13.84,0,151,1,43,114,1.14,104,2.08
2509,109,-1.34,1,151,0,43,40,0.40,50,1.00
2510,366,18.32,5,151,1,43,191,1.91,160,3.20
2511,63,0.20,0,151,0,43,29,0.29,20,0.40
2512,449,25.81,3,151,2,43,230,2.30,164,3.28
2513,29,4.06,0,151,1,43,15,0.15,10,0.20
2514,39,-0.59,1,151,0,43,18,0.18,19,0.38
2515,74,1.68,1,151,0,43,46,0.46,24,0.48
2516,44,-0.79,0,151,0,43,16,0.16,13,0.26
2517,1138,51.58,7,151,3,43,509,5.09,412,8.24
2518,424,14.28,2,151,1,43,187,1.87,140,2.80
2519,182,13.42,4,151,1,43,90,0.90,72,1.44
2520,174,9.16,1,151,1,43,85,0.85,72,1.44
2521,1724,31.13,4,151,2,43,799,7.99,571,11.42
2522,43,-0.52,0,151,0,43,14,0.14,18,0.36
2523,208,7.01,1,151,0,43,111,1.11,62,1.24
2524,19,-0.77,1,151,0,43,11,0.11,5,0.10
2525,258,11.05,1,151,1,43,145,1.45,101,2.02
2526,139,-2.22,2,151,0,43,84,0.84,54,1.08
2527,233,-2.06,1,151,0,43,100,1.00,115,2.30
2528,417,17.91,3,151,1,43,231,2.31,132,2.64
2529,106,2.57,1,151,0,43,54,0.54,40,0.80
2530,89,7.51,1,151,1,43,45,0.45,37,0.74
2531,817,24.61,3,151,2,43,412,4.12,322,6.44
2532,43,-1.39,1,151,0,43,23,0.23,21,0.42
2533,120,4.03,1,151,0,43,57,0.57,29,0.58
2534,220,7.53,1,151,1,43,116,1.16,74,1.48
2535,120,8.11,0,151,1,43,56,0.56,35,0.70
2536,505,11.59,1,151,1,43,190,1.90,200,4.00
2537,238,13.59,2,151,1,43,104,1.04,63,1.26
2538,75,-0.04,0,151,0,43,39,0.39,30,0.60
2539,262,2.72,1,151,0,43,120,1.20,112,2.24
2540,533,11.78,1,151,1,43,238,2.38,245,4.90
2541,36,0.08,1,151,0,43,14,0.14,17,0.34
2542,302,34.45,7,151,3,43,176,1.76,114,2.28
2543,85,2.11,2,151,0,43,38,0.38,31,0.62
2544,0,-3.00,0,151,0,43,0,0.00,0,0.00
2545,310,3.52,2,151,0,43,133,1.33,122,2.44
2546,36,-0.54,0,151,0,43,17,0.17,18,0.36
2547,89,1.56,1,151,0,43,46,0.46,35,0.70
2548,154,5.59,2,151,0,43,69,0.69,46,0.92
2549,516,9.64,2,151,1,43,243,2.43,186,3.72
2550,138,2.40,1,151,0,43,57,0.57,56,1.12
2551,302,22.17,6,151,1,43,183,1.83,110,2.20
2552,162,14.47,0,151,2,43,69,0.69,61,1.22
2553,117,2.23,2,151,0,43,66,0.66,26,0.52
2554,127,-0.64,0,151,0,43,56,0.56,54,1.08
2555,513,4.23,1,151,0,43,208,2.08,198,3.96
2556,707,27.67,4,151,1,43,333,3.33,215,4.30
2557,932,25.82,3,151,1,43,419,4.19,318,6.36
2558,482,8.02,2,151,1,43,226,2.26,199,3.98
2559,599,29.37,2,151,2,43,302,3.02,220,4.40
2560,142,2.63,1,151,0,43,65,0.65,53,1.06
2561,111,1.55,1,151,0,43,60,0.60,42,0.84
2562,340,7.69,0,151,0,43,183,1.83,121,2.42
2563,1210,9.03,5,151,1,43,557,5.57,511,10.22
2564,59,2.86,0,151,0,43,23,0.23,18,0.36
2565,74,1.12,1,151,0,43,38,0.38,29,0.58
2566,69,-0.17,0,151,0,43,38,0.38,16,0.32
2567,316,14.41,2,151,1,43,170,1.70,93,1.86
2568,1143,25.82,4,151,1,43,579,5.79,393,7.86
2569,128,8.81,2,151,1,43,69,0.69,44,0.88
2570,120,1.92,1,151,0,43,53,0.53,36,0.72
2571,156,11.63,2,151,1,43,73,0.73,45,0.90
2572,148,3.52,1,151,0,43,65,0.65,40,0.80
2573,13,-2.56,0,151,0,43,5,0.05,5,0.10
2574,138,10.34,2,151,1,43,57,0.57,34,0.68
2575,158,4.05,3,151,0,43,82,0.82,49,0.98
2576,108,2.43,0,151,0,43,43,0.43,22,0.44
2577,41,5.00,1,151,1,43,19,0.19,20,0.40
2578,63,6.16,2,151,1,43,46,0.46,24,0.48
2579,100,3.82,1,151,0,43,58,0.58,33,0.66
2580,105,1.75,1,151,0,43,62,0.62,33,0.66
2581,53,-0.98,1,151,0,43,29,0.29,21,0.42
2582,314,16.45,7,151,0,43,174,1.74,127,2.54
2583,0,-3.00,0,151,0,43,0,0.00,0,0.00
2584,80,-1.39,2,151,0,43,43,0.43,15,0.30
2585,331,13.73,2,151,1,43,161,1.61,115,2.30
2586,0,-3.00,0,151,0,43,0,0.00,0,0.00
2587,665,12.33,3,151,0,43,322,3.22,228,4.56
2588,203,12.40,3,151,1,43,92,0.92,53,1.06
2589,30,-1.61,0,151,0,43,13,0.13,8,0.16
2590,99,3.37,1,151,0,43,44,0.44,49,0.98
2591,65,-1.01,0,151,0,43,29,0.29,25,0.50
2592,87,2.32,2,151,0,43,48,0.48,23,0.46
2593,154,8.42,1,151,1,43,66,0.66,63,1.26
2594,154,11.34,3,151,1,43,91,0.91,46,0.92
2595,89,1.03,0,151,0,43,36,0.36,26,0.52
2596,85,2.34,2,151,0,43,40,0.40,43,0.86
2597,173,7.20,2,151,1,43,99,0.99,57,1.14
2598,72,-0.06,1,151,0,43,32,0.32,29,0.58
2599,697,24.60,3,151,1,43,324,3.24,193,3.86
2600,166,4.73,2,151,1,43,64,0.64,63,1.26
2601,91,2.62,3,151,0,43,42,0.42,36,0.72
2602,518,12.49,2,151,1,43,239,2.39,203,4.06
2603,632,11.74,2,151,1,43,268,2.68,243,4.86
2604,464,13.89,2,151,0,43,237,2.37,107,2.14
2605,68,7.40,2,151,1,43,26,0.26,30,0.60
2606,42,4.01,0,151,1,43,21,0.21,14,0.28
2607,62,-1.49,1,151,0,43,35,0.35,14,0.28
2608,218,12.47,2,151,1,43,111,1.11,49,0.98
2609,124,1.43,1,151,0,43,55,0.55,44,0.88
2610,120,2.26,0,151,0,43,64,0.64,27,0.54
2611,717,26.42,4,151,1,43,393,3.93,243,4.86
2612,785,24.05,2,151,1,43,407,4.07,256,5.12
2613,146,2.79,0,151,0,43,67,0.67,50,1.00
2614,303,10.99,3,151,1,43,155,1.55,108,2.16
2615,287,13.91,1,151,1,43,139,1.39,109,2.18
2616,83,0.40,0,151,0,43,39,0.39,39,0.78
2617,537,11.95,2,151,1,43,269,2.69,190,3.80
2618,176,6.65,2,151,0,43,84,0.84,56,1.12
2619,97,2.02,1,151,0,43,54,0.54,31,0.62
2620,768,14.92,2,151,1,43,361,3.61,233,4.66
2621,135,3.47,1,151,0,43,61,0.61,40,0.80
2622,180,2.93,0,151,1,43,92,0.92,58,1.16
2623,796,26.14,4,151,1,43,359,3.59,249,4.98
2624,114,3.21,0,151,0,43,65,0.65,35,0.70
2625,94,2.71,1,151,0,43,51,0.51,20,0.40
2626,1278,-26.03,1,151,1,43,472,4.72,528,10.56
2627,86,1.70,1,151,0,43,51,0.51,31,0.62
2628,249,10.22,4,151,0,43,117,1.17,69,1.38
2629,86,10.14,3,151,1,43,48,0.48,33,0.66
2630,619,15.54,1,151,1,43,296,2.96,251,5.02
2631,286,27.91,3,151,2,43,135,1.35,87,1.74
2632,325,6.67,1,151,1,43,146,1.46,122,2.44
2633,688,13.23,1,151,1,43,302,3.02,255,5.10
2634,578,23.46,6,151,1,43,263,2.63,210,4.20
2635,173,8.39,2,151,1,43,88,0.88,51,1.02
2636,458,13.30,2,151,1,43,247,2.47,166,3.32
2637,13,4.20,1,151,1,43,4,0.04,5,0.10
2638,78,-0.88,0,151,0,43,36,0.36,25,0.50
2639,628,17.32,3,151,1,43,330,3.30,203,4.06
2640,44,4.77,1,151,0,43,23,0.23,7,0.14
2641,219,11.43,2,151,1,43,107,1.07,80,1.60
2642,19,3.12,0,151,1,43,3,0.03,3,0.06
2643,765,8.92,1,151,1,43,365,3.65,294,5.88
2644,84,0.55,1,151,0,43,33,0.33,33,0.66
2645,161,1.68,0,151,0,43,75,0.75,59,1.18
2646,61,2.64,2,151,0,43,33,0.33,22,0.44
2647,1478,90.86,22,151,5,43,724,7.24,602,12.04
2648,359,14.22,0,151,1,43,176,1.76,116,2.32
2649,316,20.65,4,151,1,43,158,1.58,79,1.58
2650,461,17.52,5,151,1,43,211,2.11,199,3.98
2651,487,18.89,4,151,1,43,239,2.39,185,3.70
2652,452,-0.21,1,151,1,43,206,2.06,186,3.72
2653,87,0.35,0,151,0,43,40,0.40,37,0.74
2654,60,0.70,1,151,0,43,28,0.28,13,0.26
2655,211,12.84,2,151,1,43,107,1.07,51,1.02
2656,95,9.55,2,151,1,43,47,0.47,24,0.48
2657,331,5.66,2,151,0,43,178,1.78,157,3.14
2658,225,9.73,2,151,1,43,88,0.88,106,2.12
2659,18,4.08,1,151,1,43,5,0.05,10,0.20
2660,200,7.11,3,151,0,43,103,1.03,82,1.64
2661,596,14.88,3,151,1,43,313,3.13,243,4.86
2662,0,-3.00,0,151,0,43,0,0.00,0,0.00
2663,631,22.56,4,151,1,43,325,3.25,251,5.02
2664,92,7.01,1,151,1,43,46,0.46,36,0.72
2665,241,10.81,1,151,1,43,111,1.11,69,1.38
2666,265,8.88,0,151,1,43,113,1.13,107,2.14
2667,526,16.68,6,151,1,43,227,2.27,217,4.34
2668,66,1.63,1,151,0,43,38,0.38,20,0.40
2669,522,25.81,3,151,2,43,283,2.83,175,3.50
2670,554,18.42,4,151,2,43,261,2.61,253,5.06
2671,165,16.76,2,151,2,43,54,0.54,72,1.44
2672,391,17.50,2,151,1,43,178,1.78,129,2.58
2673,183,4.98,3,151,0,43,104,1.04,78,1.56
2674,129,1.33,0,151,0,43,61,0.61,50,1.00
2675,40,-0.85,1,151,0,43,27,0.27,13,0.26
2676,859,31.26,4,151,2,43,442,4.42,282,5.64
2677,162,3.52,1,151,0,43,78,0.78,48,0.96
2678,754,12.61,4,151,0,43,398,3.98,271,5.42
2679,454,4.85,2,151,0,43,242,2.42,172,3.44
2680,188,7.90,3,151,0,43,106,1.06,61,1.22
2681,263,12.32,3,151,1,43,137,1.37,107,2.14
2682,208,16.73,4,151,1,43,104,1.04,80,1.60
2683,81,1.64,1,151,0,43,40,0.40,34,0.68
2684,693,9.78,1,151,1,43,290,2.90,270,5.40
2685,706,24.22,2,151,2,43,316,3.16,262,5.24
2686,92,7.49,1,151,1,43,44,0.44,39,0.78
2687,0,-3.00,0,151,0,43,0,0.00,0,0.00
2688,136,2.74,1,151,0,43,53,0.53,49,0.98
2689,94,5.04,2,151,0,43,48,0.48,23,0.46
2690,111,-0.75,1,151,0,43,45,0.45,59,1.18
2691,660,33.79,5,151,2,43,291,2.91,233,4.66
2692,33,-1.49,1,151,0,43,18,0.18,14,0.28
2693,793,16.95,0,151,1,43,366,3.66,286,5.72
2694,0,-3.00,0,151,0,43,0,0.00,0,0.00
2695,62,1.87,0,151,1,43,25,0.25,23,0.46
2696,238,12.50,2,151,1,43,114,1.14,85,1.70
2697,148,3.67,0,151,0,43,79,0.79,58,1.16
2698,772,13.49,2,151,2,43,338,3.38,313,6.26
2699,43,3.85,0,151,1,43,21,0.21,19,0.38
2700,142,1.11,1,151,0,43,73,0.73,48,0.96
2701,886,25.64,2,151,1,43,424,4.24,304,6.08
2702,150,9.39,1,151,1,43,80,0.80,44,0.88
2703,236,10.57,4,151,0,43,115,1.15,90,1.80
2704,0,-3.00,0,151,0,43,0,0.00,0,0.00
2705,138,9.07,4,151,1,43,74,0.74,36,0.72
2706,153,3.51,1,151,0,43,79,0.79,82,1.64
2707,75,1.53,1,151,0,43,42,0.42,31,0.62
2708,37,4.16,0,151,1,43,13,0.13,16,0.32
2709,203,9.93,1,151,1,43,95,0.95,72,1.44
2710,244,6.06,2,151,0,43,138,1.38,96,1.92
2711,255,3.65,1,151,0,43,127,1.27,107,2.14
2712,431,15.99,1,151,1,43,206,2.06,146,2.92
2713,316,11.85,1,151,1,43,148,1.48,100,2.00
2714,12,-0.76,1,151,0,43,3,0.03,5,0.10
2715,1059,37.24,4,151,3,43,464,4.64,427,8.54
2716,572,18.31,2,151,1,43,293,2.93,242,4.84
2717,347,16.20,3,151,1,43,165,1.65,118,2.36
2718,515,23.88,5,151,1,43,225,2.25,172,3.44
2719,644,16.21,4,151,1,43,285,2.85,303,6.06
2720,396,25.39,4,151,2,43,203,2.03,152,3.04
2721,647,34.03,3,151,2,43,335,3.35,212,4.24
2722,295,3.92,0,151,1,43,158,1.58,122,2.44
2723,33,-0.02,1,151,0,43,21,0.21,13,0.26
2724,112,1.18,0,151,0,43,53,0.53,41,0.82
2725,0,-3.00,0,151,0,43,0,0.00,0,0.00
2726,428,17.33,2,151,1,43,214,2.14,142,2.84
2727,112,4.08,1,151,0,43,52,0.52,49,0.98
2728,314,7.25,1,151,0,43,156,1.56,116,2.32
2729,345,12.61,4,151,0,43,164,1.64,133,2.66
2730,654,26.88,2,151,2,43,336,3.36,229,4.58
2731,293,1.48,3,151,0,43,121,1.21,126,2.52
2732,66,11.77,3,151,1,43,38,0.38,26,0.52
2733,209,-7.41,0,151,0,43,111,1.11,113,2.26
2734,149,8.26,1,151,1,43,78,0.78,58,1.16
2735,62,0.41,0,151,0,43,34,0.34,22,0.44
2736,203,13.81,2,151,1,43,93,0.93,63,1.26
2737,477,-5.43,3,151,0,43,138,1.38,201,4.02
2738,549,21.82,3,151,1,43,260,2.60,179,3.58
2739,644,26.16,2,151,2,43,318,3.18,222,4.44
2740,236,11.94,5,151,0,43,118,1.18,86,1.72
2741,0,-3.00,0,151,0,43,0,0.00,0,0.00
2742,271,6.97,4,151,0,43,144,1.44,102,2.04
2743,451,7.86,1,151,1,43,245,2.45,197,3.94
2744,112,9.27,3,151,1,43,55,0.55,37,0.74
2745,91,7.25,1,151,1,43,43,0.43,37,0.74
2746,92,6.00,1,151,1,43,48,0.48,42,0.84
2747,0,-3.00,0,151,0,43,0,0.00,0,0.00
2748,65,-2.81,0,151,0,43,32,0.32,26,0.52
2749,614,22.77,3,151,1,43,281,2.81,194,3.88
2750,117,9.97,2,151,1,43,59,0.59,35,0.70
2751,521,25.42,2,151,2,43,222,2.22,202,4.04
2752,211,14.78,1,151,2,43,107,1.07,91,1.82
2753,167,12.84,2,151,1,43,81,0.81,47,0.94
2754,338,11.33,2,151,0,43,170,1.70,113,2.26
2755,268,20.66,0,151,2,43,121,1.21,89,1.78
2756,133,1.55,1,151,0,43,51,0.51,50,1.00
2757,48,0.27,1,151,0,43,31,0.31,15,0.30
2758,1069,18.00,2,151,1,43,481,4.81,439,8.78
2759,781,22.09,4,151,0,43,389,3.89,246,4.92
2760,121,5.16,3,151,0,43,54,0.54,41,0.82
2761,300,10.00,2,151,1,43,150,1.50,124,2.48
2762,292,11.17,1,151,1,43,155,1.55,104,2.08
2763,532,11.22,2,151,0,43,285,2.85,184,3.68
2764,857,31.35,4,151,2,43,442,4.42,308,6.16
2765,218,13.50,2,151,1,43,94,0.94,82,1.64
2766,0,-3.00,0,151,0,43,0,0.00,0,0.00
2767,10,1.09,1,151,1,43,2,0.02,3,0.06
2768,70,3.72,0,151,1,43,42,0.42,41,0.82
2769,287,5.42,1,151,0,43,126,1.26,95,1.90
2770,406,6.40,2,151,0,43,168,1.68,173,3.46
2771,301,19.81,5,151,1,43,151,1.51,111,2.22
2772,188,6.32,2,151,0,43,95,0.95,62,1.24
2773,457,13.76,2,151,1,43,190,1.90,164,3.28
2774,71,4.85,1,151,1,43,33,0.33,30,0.60
2775,408,21.92,1,151,2,43,190,1.90,136,2.72
2776,78,0.59,1,151,0,43,37,0.37,42,0.84
2777,543,14.85,3,151,0,43,279,2.79,206,4.12
2778,123,4.08,3,151,0,43,82,0.82,61,1.22
2779,252,8.54,2,151,1,43,134,1.34,77,1.54
2780,128,4.91,3,151,0,43,59,0.59,42,0.84
2781,252,11.47,2,151,1,43,101,1.01,92,1.84
2782,361,7.31,3,151,1,43,183,1.83,137,2.74
2783,441,16.67,1,151,1,43,215,2.15,154,3.08
2784,246,4.16,1,151,0,43,141,1.41,105,2.10
2785,388,12.29,2,151,1,43,180,1.80,142,2.84
2786,667,12.39,4,151,0,43,336,3.36,260,5.20
2787,177,5.34,1,151,0,43,86,0.86,52,1.04
2788,520,7.93,2,151,1,43,207,2.07,162,3.24
2789,337,14.81,0,151,1,43,174,1.74,105,2.10
2790,218,10.26,2,151,0,43,100,1.00,73,1.46
2791,195,18.24,2,151,2,43,86,0.86,87,1.74
2792,85,1.94,2,151,0,43,35,0.35,42,0.84
2793,328,4.52,2,151,0,43,99,0.99,103,2.06
2794,36,-0.29,0,151,0,43,19,0.19,15,0.30
2795,119,2.03,1,151,0,43,48,0.48,42,0.84
2796,2622,-45.96,1,151,1,43,1072,10.72,1051,21.02
2797,207,16.05,0,151,2,43,94,0.94,69,1.38
2798,241,8.28,1,151,1,43,113,1.13,91,1.82
2799,62,-1.57,0,151,0,43,29,0.29,18,0.36
2800,671,15.57,3,151,1,43,303,3.03,269,5.38
2801,290,0.87,0,151,0,43,128,1.28,135,2.70
2802,246,13.81,2,151,1,43,124,1.24,99,1.98
2803,127,8.54,1,151,1,43,71,0.71,37,0.74
2804,56,-0.03,1,151,0,43,28,0.28,17,0.34
2805,91,7.49,2,151,1,43,51,0.51,40,0.80
2806,239,7.19,2,151,0,43,105,1.05,84,1.68
2807,66,0.52,1,151,0,43,27,0.27,26,0.52
2808,81,5.42,1,151,1,43,32,0.32,24,0.48
2809,430,10.99,0,151,0,43,231,2.31,139,2.78
2810,222,5.78,1,151,0,43,99,0.99,90,1.80
2811,125,14.21,1,151,2,43,50,0.50,46,0.92
2812,250,2.62,1,151,0,43,103,1.03,84,1.68
2813,81,5.68,1,151,1,43,30,0.30,18,0.36
2814,289,13.75,2,151,1,43,152,1.52,114,2.28
2815,147,10.59,2,151,1,43,75,0.75,46,0.92
2816,179,5.88,2,151,0,43,89,0.89,49,0.98
2817,10,-1.80,1,151,0,43,7,0.07,2,0.04
2818,59,-0.47,0,151,0,43,36,0.36,12,0.24
2819,87,1.10,1,151,1,43,47,0.47,36,0.72
2820,40,6.58,0,151,1,43,19,0.19,16,0.32
2821,488,16.25,3,151,1,43,201,2.01,159,3.18
2822,240,12.38,2,151,1,43,119,1.19,69,1.38
2823,116,3.53,1,151,0,43,46,0.46,32,0.64
2824,54,1.38,2,151,0,43,23,0.23,26,0.52
2825,15,-1.35,1,151,0,43,9,0.09,4,0.08
2826,128,3.20,1,151,0,43,57,0.57,29,0.58
2827,645,18.68,4,151,1,43,309,3.09,216,4.32
2828,271,10.04,3,151,0,43,134,1.34,90,1.80
2829,138,2.16,1,151,0,43,59,0.59,64,1.28
2830,57,0.86,1,151,0,43,22,0.22,16,0.32
2831,114,3.05,1,151,0,43,42,0.42,40,0.80
2832,370,5.22,2,151,0,43,150,1.50,112,2.24
2833,70,4.87,0,151,1,43,36,0.36,33,0.66
2834,783,10.94,4,151,1,43,311,3.11,270,5.40
2835,1206,41.80,5,151,3,43,539,5.39,469,9.38
2836,343,15.29,3,151,1,43,146,1.46,150,3.00
2837,88,2.46,1,151,0,43,46,0.46,33,0.66
2838,315,1.47,0,151,0,43,136,1.36,126,2.52
2839,48,-0.64,0,151,0,43,30,0.30,14,0.28
2840,197,9.50,2,151,1,43,108,1.08,80,1.60
2841,154,12.78,3,151,1,43,74,0.74,72,1.44
2842,0,-3.00,0,151,0,43,0,0.00,0,0.00
2843,274,4.93,1,151,1,43,157,1.57,95,1.90
2844,486,29.34,4,151,2,43,235,2.35,213,4.26
2845,325,18.50,0,151,2,43,135,1.35,101,2.02
2846,518,15.90,5,151,0,43,250,2.50,176,3.52
2847,217,0.31,2,151,0,43,109,1.09,85,1.70
2848,519,20.74,7,151,0,43,244,2.44,218,4.36
2849,152,11.40,2,151,1,43,74,0.74,55,1.10
2850,338,14.09,2,151,1,43,139,1.39,119,2.38
2851,37,-0.24,1,151,0,43,11,0.11,14,0.28
2852,659,14.74,4,151,0,43,330,3.30,274,5.48
2853,169,1.51,1,151,0,43,84,0.84,61,1.22
2854,242,11.24,2,151,1,43,125,1.25,87,1.74
2855,51,0.06,1,151,0,43,37,0.37,18,0.36
2856,152,7.89,3,151,0,43,83,0.83,46,0.92
2857,80,3.54,2,151,0,43,32,0.32,34,0.68
2858,0,-3.00,0,151,0,43,0,0.00,0,0.00
2859,672,-15.20,0,151,0,43,324,3.24,312,6.24
2860,335,13.46,2,151,1,43,134,1.34,108,2.16
2861,1374,25.91,3,151,2,43,625,6.25,455,9.10
2862,316,-2.62,2,151,0,43,153,1.53,108,2.16
2863,91,9.82,1,151,1,43,50,0.50,34,0.68
2864,0,-3.00,0,151,0,43,0,0.00,0,0.00
2865,197,8.26,1,151,1,43,89,0.89,75,1.50
2866,340,22.56,0,151,2,43,144,1.44,102,2.04
2867,69,5.25,0,151,1,43,34,0.34,23,0.46
2868,372,12.90,2,151,1,43,191,1.91,127,2.54
2869,725,6.00,1,151,1,43,328,3.28,280,5.60
2870,83,1.35,1,151,0,43,34,0.34,26,0.52
2871,0,-3.00,0,151,0,43,0,0.00,0,0.00
2872,300,7.45,3,151,0,43,123,1.23,101,2.02
2873,727,18.72,2,151,1,43,334,3.34,298,5.96
2874,180,13.42,2,151,1,43,88,0.88,69,1.38
2875,568,16.73,2,151,0,43,303,3.03,216,4.32
2876,101,2.53,1,151,0,43,45,0.45,26,0.52
2877,229,4.93,1,151,0,43,101,1.01,91,1.82
2878,67,2.11,2,151,0,43,30,0.30,28,0.56
2879,377,3.50,1,151,0,43,189,1.89,143,2.86
2880,603,17.44,3,151,1,43,307,3.07,212,4.24
2881,382,11.01,2,151,1,43,181,1.81,122,2.44
2882,912,6.58,1,151,1,43,369,3.69,327,6.54
2883,402,25.64,3,151,2,43,141,1.41,110,2.20
2884,147,3.95,0,151,0,43,52,0.52,52,1.04
2885,990,19.59,7,151,1,43,462,4.62,400,8.00
2886,388,25.01,4,151,2,43,162,1.62,126,2.52
2887,372,16.71,4,151,1,43,198,1.98,146,2.92
2888,91,10.25,2,151,1,43,47,0.47,32,0.64
2889,794,26.34,4,151,2,43,381,3.81,275,5.50
2890,396,14.93,3,151,2,43,154,1.54,177,3.54
2891,279,9.15,2,151,1,43,144,1.44,111,2.22
2892,883,11.42,1,151,1,43,388,3.88,339,6.78
2893,139,4.20,3,151,0,43,62,0.62,50,1.00
2894,158,0.05,0,151,0,43,81,0.81,60,1.20
2895,221,13.14,2,151,1,43,87,0.87,75,1.50
2896,366,21.04,5,151,1,43,184,1.84,119,2.38
2897,474,17.64,2,151,1,43,221,2.21,136,2.72
2898,184,5.22,1,151,0,43,81,0.81,74,1.48
2899,698,28.50,3,151,2,43,347,3.47,226,4.52
2900,252,7.75,1,151,0,43,106,1.06,100,2.00
2901,212,5.80,1,151,0,43,87,0.87,73,1.46
2902,161,3.67,1,151,0,43,68,0.68,59,1.18
2903,192,10.87,2,151,1,43,84,0.84,77,1.54
2904,623,22.92,5,151,1,43,326,3.26,261,5.22
2905,348,13.23,3,151,1,43,164,1.64,129,2.58
2906,118,1.53,1,151,0,43,61,0.61,56,1.12
2907,31,-0.03,1,151,0,43,11,0.11,13,0.26
2908,18,4.15,1,151,1,43,3,0.03,6,0.12
2909,504,17.43,4,151,1,43,242,2.42,160,3.20
2910,53,1.32,1,151,0,43,17,0.17,23,0.46
2911,585,34.53,5,151,2,43,305,3.05,190,3.80
2912,242,15.10,3,151,0,43,109,1.09,92,1.84
2913,171,9.82,1,151,1,43,84,0.84,43,0.86
2914,313,12.51,3,151,0,43,146,1.46,96,1.92
2915,65,6.41,2,151,1,43,41,0.41,34,0.68
2916,23,-1.65,0,151,0,43,11,0.11,9,0.18
2917,348,11.35,2,151,0,43,171,1.71,117,2.34
2918,70,1.11,1,151,0,43,40,0.40,26,0.52
2919,139,3.01,1,151,0,43,68,0.68,39,0.78
2920,306,18.92,3,151,2,43,118,1.18,126,2.52
2921,66,-0.83,0,151,0,43,32,0.32,24,0.48
2922,26,0.83,2,151,0,43,9,0.09,8,0.16
2923,818,1.50,1,151,0,43,426,4.26,295,5.90
2924,120,1.98,1,151,0,43,54,0.54,46,0.92
2925,212,5.59,1,151,0,43,100,1.00,60,1.20
2926,164,3.85,2,151,1,43,62,0.62,65,1.30
2927,309,7.59,2,151,1,43,142,1.42,100,2.00
2928,91,8.09,3,151,0,43,49,0.49,33,0.66
2929,194,9.46,0,151,1,43,87,0.87,59,1.18
2930,129,2.76,2,151,0,43,73,0.73,34,0.68
2931,342,13.81,4,151,1,43,161,1.61,156,3.12
2932,126,-3.80,1,151,0,43,56,0.56,63,1.26
2933,162,19.36,3,151,2,43,74,0.74,70,1.40
2934,181,7.73,0,151,1,43,92,0.92,59,1.18
2935,208,5.93,1,151,0,43,89,0.89,85,1.70
2936,362,13.04,3,151,1,43,210,2.10,111,2.22
2937,105,-1.99,0,151,0,43,47,0.47,32,0.64
2938,276,4.58,0,151,0,43,133,1.33,115,2.30
2939,145,10.28,2,151,1,43,56,0.56,56,1.12
2940,262,16.79,3,151,1,43,128,1.28,79,1.58
2941,1272,46.13,4,151,3,43,674,6.74,491,9.82
2942,353,22.32,7,151,1,43,201,2.01,142,2.84
2943,111,2.80,1,151,0,43,50,0.50,42,0.84
2944,0,-3.00,0,151,0,43,0,0.00,0,0.00
2945,170,3.86,3,151,0,43,73,0.73,55,1.10
2946,742,10.01,1,151,0,43,294,2.94,193,3.86
2947,83,1.13,1,151,0,43,42,0.42,29,0.58
2948,100,2.18,0,151,0,43,40,0.40,25,0.50
2949,209,14.88,1,151,2,43,77,0.77,88,1.76
2950,162,5.34,2,151,0,43,66,0.66,59,1.18
2951,7,-1.70,1,151,0,43,5,0.05,2,0.04
2952,423,14.61,5,151,0,43,187,1.87,162,3.24
2953,180,7.69,2,151,0,43,91,0.91,53,1.06
2954,212,17.36,4,151,1,43,118,1.18,85,1.70
2955,267,6.51,0,151,0,43,122,1.22,101,2.02
2956,129,1.57,1,151,0,43,57,0.57,49,0.98
2957,143,3.52,0,151,0,43,72,0.72,56,1.12
2958,0,-3.00,0,151,0,43,0,0.00,0,0.00
2959,498,5.04,2,151,0,43,213,2.13,213,4.26
2960,94,2.42,1,151,0,43,41,0.41,33,0.66
2961,296,15.40,2,151,1,43,116,1.16,90,1.80
2962,486,9.14,0,151,1,43,242,2.42,172,3.44
2963,1934,41.11,3,151,3,43,868,8.68,662,13.24
2964,127,3.05,1,151,0,43,69,0.69,28,0.56
2965,271,14.92,3,151,1,43,99,0.99,95,1.90
2966,134,4.50,0,151,0,43,71,0.71,54,1.08
