Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty
971,508,18.36,3,151,0,43,285,0.29,230,0.46
972,0,-3.00,0,151,0,43,0,0.00,0,0.00
973,258,7.23,1,151,0,43,135,0.14,135,0.27
974,0,-3.00,0,151,0,43,0,0.00,0,0.00
975,203,10.06,2,151,0,43,113,0.11,95,0.19
976,0,-3.00,0,151,0,43,0,0.00,0,0.00
977,817,22.35,1,151,1,43,481,0.48,370,0.74
978,0,-3.00,0,151,0,43,0,0.00,0,0.00
979,59,0.00,0,151,0,43,33,0.03,29,0.06
980,0,-3.00,0,151,0,43,0,0.00,0,0.00
981,652,22.01,3,151,1,43,358,0.36,341,0.68
982,409,18.29,1,151,2,43,259,0.26,226,0.45
983,0,-3.00,0,151,0,43,0,0.00,0,0.00
984,64,1.11,1,151,0,43,36,0.04,34,0.07
985,0,-3.00,0,151,0,43,0,0.00,0,0.00
986,2020,75.98,6,151,3,43,1197,1.20,1066,2.13
987,192,7.75,2,151,0,43,119,0.12,83,0.17
988,0,-3.00,0,151,0,43,0,0.00,0,0.00
989,274,12.74,3,151,0,43,164,0.16,135,0.27
990,0,-3.00,0,151,0,43,0,0.00,0,0.00
991,0,-3.00,0,151,0,43,0,0.00,0,0.00
992,0,-6.00,0,151,0,43,0,0.00,0,0.00
993,402,7.41,4,151,0,43,211,0.21,231,0.46
994,642,34.53,3,151,1,43,347,0.35,297,0.59
995,0,-3.00,0,151,0,43,0,0.00,0,0.00
996,508,44.86,6,151,2,43,320,0.32,242,0.48
997,0,-3.00,0,151,0,43,0,0.00,0,0.00
998,637,37.74,1,151,2,43,378,0.38,332,0.66
999,96,-0.04,1,151,0,43,53,0.05,38,0.08
1000,446,14.61,1,151,0,43,233,0.23,263,0.53
1001,0,-3.00,0,151,0,43,0,0.00,0,0.00
1002,259,10.84,1,151,1,43,160,0.16,120,0.24
1003,0,-3.00,0,151,0,43,0,0.00,0,0.00
1004,552,36.94,5,151,2,43,295,0.30,234,0.47
1005,0,-3.00,0,151,0,43,0,0.00,0,0.00
1006,86,1.68,1,151,0,43,49,0.05,49,0.10
1007,0,-3.00,0,151,0,43,0,0.00,0,0.00
1008,300,23.55,1,151,1,43,151,0.15,143,0.29
1009,0,-3.00,0,151,0,43,0,0.00,0,0.00
1010,700,68.00,7,151,4,43,403,0.40,347,0.69
1011,0,-3.00,0,151,0,43,0,0.00,0,0.00
1012,786,19.84,5,151,0,43,425,0.43,434,0.87
1013,0,-3.00,0,151,0,43,0,0.00,0,0.00
1014,70,-1.02,0,151,0,43,31,0.03,30,0.06
1015,0,-3.00,0,151,0,43,0,0.00,0,0.00
1016,774,33.71,1,151,1,43,359,0.36,397,0.79
1017,0,-3.00,0,151,0,43,0,0.00,0,0.00
1018,117,11.79,1,151,1,43,69,0.07,65,0.13
1019,0,-3.00,0,151,0,43,0,0.00,0,0.00
1020,124,0.61,0,151,0,43,77,0.08,59,0.12
1021,0,-3.00,0,151,0,43,0,0.00,0,0.00
1022,77,-0.18,0,151,0,43,48,0.05,58,0.12
1023,0,-3.00,0,151,0,43,0,0.00,0,0.00
1024,412,14.60,2,151,0,43,232,0.23,219,0.44
1025,0,-3.00,0,151,0,43,0,0.00,0,0.00
1026,445,12.61,2,151,0,43,214,0.21,242,0.48
1027,0,-3.00,0,151,0,43,0,0.00,0,0.00
1028,92,2.27,0,151,0,43,63,0.06,50,0.10
1029,0,-3.00,0,151,0,43,0,0.00,0,0.00
1030,107,8.68,1,151,0,43,68,0.07,50,0.10
1031,0,-3.00,0,151,0,43,0,0.00,0,0.00
1032,858,27.81,5,151,1,43,505,0.51,425,0.85
1033,0,-3.00,0,151,0,43,0,0.00,0,0.00
1034,17,-1.37,0,151,0,43,6,0.01,7,0.01
1035,0,-3.00,0,151,0,43,0,0.00,0,0.00
1036,1677,37.21,4,151,0,43,918,0.92,906,1.81
1037,0,-3.00,0,151,0,43,0,0.00,0,0.00
1038,670,33.25,5,151,1,43,373,0.37,311,0.62
1039,0,-3.00,0,151,0,43,0,0.00,0,0.00
1040,981,62.06,7,151,3,43,537,0.54,447,0.89
1041,0,-3.00,0,151,0,43,0,0.00,0,0.00
1042,947,40.46,2,151,1,43,519,0.52,462,0.92
1043,0,-3.00,0,151,0,43,0,0.00,0,0.00
1044,487,30.71,2,151,2,43,275,0.28,269,0.54
1045,0,-3.00,0,151,0,43,0,0.00,0,0.00
1046,742,28.87,3,151,0,43,381,0.38,358,0.72
1047,0,-3.00,0,151,0,43,0,0.00,0,0.00
1048,140,11.42,3,151,1,43,71,0.07,83,0.17
1049,0,-3.00,0,151,0,43,0,0.00,0,0.00
1050,81,2.92,1,151,0,43,46,0.05,41,0.08
1051,0,-3.00,0,151,0,43,0,0.00,0,0.00
1052,39,-0.65,0,151,0,43,20,0.02,28,0.06
1053,0,-3.00,0,151,0,43,0,0.00,0,0.00
1054,53,-1.11,0,151,0,43,25,0.03,29,0.06
1055,0,-3.00,0,151,0,43,0,0.00,0,0.00
1056,259,10.14,2,151,0,43,136,0.14,125,0.25
1057,0,-3.00,0,151,0,43,0,0.00,0,0.00
1058,384,25.15,2,151,1,43,195,0.20,191,0.38
1059,0,-3.00,0,151,0,43,0,0.00,0,0.00
1060,190,8.58,2,151,0,43,109,0.11,109,0.22
1061,0,-3.00,0,151,0,43,0,0.00,0,0.00
1062,961,66.94,9,151,3,43,563,0.56,487,0.97
1063,0,-3.00,0,151,0,43,0,0.00,0,0.00
1064,365,20.88,2,151,1,43,182,0.18,195,0.39
1065,0,-3.00,0,151,0,43,0,0.00,0,0.00
1066,475,24.97,3,151,1,43,274,0.27,228,0.46
1067,0,-3.00,0,151,0,43,0,0.00,0,0.00
1068,64,1.41,1,151,0,43,43,0.04,30,0.06
1069,0,-3.00,0,151,0,43,0,0.00,0,0.00
1070,147,4.38,0,151,0,43,89,0.09,75,0.15
1071,0,-3.00,0,151,0,43,0,0.00,0,0.00
1072,659,32.30,2,151,1,43,337,0.34,346,0.69
1073,0,-3.00,0,151,0,43,0,0.00,0,0.00
1074,184,11.30,2,151,1,43,82,0.08,89,0.18
1075,0,-3.00,0,151,0,43,0,0.00,0,0.00
1076,3730,106.91,8,151,3,43,1954,1.95,1834,3.67
1077,0,-3.00,0,151,0,43,0,0.00,0,0.00
1078,286,9.03,2,151,0,43,146,0.15,150,0.30
1079,0,-3.00,0,151,0,43,0,0.00,0,0.00
1080,187,6.45,1,151,0,43,93,0.09,95,0.19
1081,0,-3.00,0,151,0,43,0,0.00,0,0.00
1082,245,16.97,3,151,1,43,136,0.14,122,0.24
1083,0,-3.00,0,151,0,43,0,0.00,0,0.00
1084,1078,42.26,4,151,0,43,586,0.59,546,1.09
1085,0,-3.00,0,151,0,43,0,0.00,0,0.00
1086,81,8.86,1,151,1,43,52,0.05,38,0.08
1087,0,-3.00,0,151,0,43,0,0.00,0,0.00
1088,71,2.02,1,151,0,43,33,0.03,29,0.06
1089,0,-3.00,0,151,0,43,0,0.00,0,0.00
1090,118,4.67,1,151,0,43,57,0.06,62,0.12
1091,0,-3.00,0,151,0,43,0,0.00,0,0.00
1092,311,9.51,1,151,0,43,149,0.15,168,0.34
1093,0,-3.00,0,151,0,43,0,0.00,0,0.00
1094,1039,65.69,8,151,2,43,550,0.55,521,1.04
1095,105,7.07,0,151,0,43,67,0.07,55,0.11
1096,0,-3.00,0,151,0,43,0,0.00,0,0.00
1097,259,1.21,1,151,0,43,133,0.13,138,0.28
1098,392,18.43,2,151,1,43,215,0.22,184,0.37
1099,0,-3.00,0,151,0,43,0,0.00,0,0.00
1100,213,19.00,5,151,1,43,119,0.12,93,0.19
1101,0,-3.00,0,151,0,43,0,0.00,0,0.00
1102,135,4.20,0,151,0,43,72,0.07,71,0.14
1103,0,-3.00,0,151,0,43,0,0.00,0,0.00
1104,3245,101.72,7,151,2,43,1660,1.66,1829,3.66
1105,0,-3.00,0,151,0,43,0,0.00,0,0.00
1106,385,19.99,0,151,1,43,221,0.22,191,0.38
1107,0,-3.00,0,151,0,43,0,0.00,0,0.00
1108,167,12.27,1,151,1,43,84,0.08,84,0.17
1109,0,-3.00,0,151,0,43,0,0.00,0,0.00
1110,92,1.42,1,151,0,43,60,0.06,36,0.07
1111,0,-3.00,0,151,0,43,0,0.00,0,0.00
1112,48,-0.36,0,151,0,43,30,0.03,25,0.05
1113,0,-3.00,0,151,0,43,0,0.00,0,0.00
1114,225,23.65,3,151,2,43,101,0.10,98,0.20
1115,0,-3.00,0,151,0,43,0,0.00,0,0.00
1116,292,18.52,6,151,0,43,190,0.19,142,0.28
1117,0,-3.00,0,151,0,43,0,0.00,0,0.00
1118,67,0.49,1,151,0,43,42,0.04,41,0.08
1119,0,-3.00,0,151,0,43,0,0.00,0,0.00
1120,428,31.30,1,151,2,43,228,0.23,212,0.42
1121,0,-3.00,0,151,0,43,0,0.00,0,0.00
1122,122,8.60,0,151,1,43,71,0.07,74,0.15
1123,0,-3.00,0,151,0,43,0,0.00,0,0.00
1124,109,4.47,2,151,0,43,61,0.06,53,0.11
1125,0,-3.00,0,151,0,43,0,0.00,0,0.00
1126,0,-3.00,0,151,0,43,0,0.00,0,0.00
1127,0,-6.00,0,151,0,43,0,0.00,0,0.00
1128,102,1.68,2,151,0,43,54,0.05,53,0.11
1129,0,-3.00,0,151,0,43,0,0.00,0,0.00
1130,616,42.99,5,151,1,43,327,0.33,285,0.57
1131,0,-3.00,0,151,0,43,0,0.00,0,0.00
1132,509,48.68,5,151,3,43,278,0.28,258,0.52
1133,0,-3.00,0,151,0,43,0,0.00,0,0.00
1134,324,11.71,4,151,0,43,171,0.17,179,0.36
1135,0,-3.00,0,151,0,43,0,0.00,0,0.00
1136,494,33.01,2,151,1,43,283,0.28,247,0.49
1137,0,-3.00,0,151,0,43,0,0.00,0,0.00
1138,0,-3.00,0,151,0,43,0,0.00,0,0.00
1139,0,-6.00,0,151,0,43,0,0.00,0,0.00
1140,102,-2.59,0,151,0,43,54,0.05,60,0.12
1141,0,-3.00,0,151,0,43,0,0.00,0,0.00
1142,400,22.76,3,151,1,43,228,0.23,179,0.36
1143,0,-3.00,0,151,0,43,0,0.00,0,0.00
1144,170,8.88,1,151,1,43,94,0.09,87,0.17
1145,0,-3.00,0,151,0,43,0,0.00,0,0.00
1146,198,9.47,1,151,0,43,101,0.10,86,0.17
1147,0,-3.00,0,151,0,43,0,0.00,0,0.00
1148,0,-3.00,0,151,0,43,0,0.00,0,0.00
1149,0,-6.00,0,151,0,43,0,0.00,0,0.00
1150,494,8.80,3,151,0,43,290,0.29,247,0.49
1151,0,-3.00,0,151,0,43,0,0.00,0,0.00
1152,385,20.19,2,151,1,43,224,0.22,173,0.35
1153,0,-3.00,0,151,0,43,0,0.00,0,0.00
1154,76,1.62,1,151,0,43,53,0.05,30,0.06
1155,0,-3.00,0,151,0,43,0,0.00,0,0.00
1156,3264,79.94,4,151,1,43,1573,1.57,1722,3.44
1157,0,-3.00,0,151,0,43,0,0.00,0,0.00
1158,65,0.64,1,151,0,43,36,0.04,39,0.08
1159,0,-3.00,0,151,0,43,0,0.00,0,0.00
1160,0,-3.00,0,151,0,43,0,0.00,0,0.00
1161,0,-6.00,0,151,0,43,0,0.00,0,0.00
1162,165,5.72,4,151,0,43,96,0.10,87,0.17
1163,0,-3.00,0,151,0,43,0,0.00,0,0.00
1164,49,6.75,1,151,1,43,27,0.03,21,0.04
1165,0,-3.00,0,151,0,43,0,0.00,0,0.00
1166,137,6.02,2,151,0,43,73,0.07,70,0.14
1167,0,-3.00,0,151,0,43,0,0.00,0,0.00
1168,574,26.32,3,151,1,43,302,0.30,310,0.62
1169,636,43.28,4,151,2,43,359,0.36,279,0.56
1170,0,-3.00,0,151,0,43,0,0.00,0,0.00
1171,367,17.13,5,151,0,43,218,0.22,193,0.39
1172,0,-3.00,0,151,0,43,0,0.00,0,0.00
1173,1547,54.27,2,151,2,43,774,0.77,777,1.55
1174,0,-3.00,0,151,0,43,0,0.00,0,0.00
1175,716,27.98,3,151,0,43,344,0.34,377,0.75
1176,0,-3.00,0,151,0,43,0,0.00,0,0.00
1177,302,33.03,2,151,3,43,177,0.18,157,0.31
1178,0,-3.00,0,151,0,43,0,0.00,0,0.00
1179,15,4.32,1,151,1,43,8,0.01,5,0.01
1180,0,-3.00,0,151,0,43,0,0.00,0,0.00
1181,91,8.17,0,151,1,43,50,0.05,38,0.08
1182,0,-3.00,0,151,0,43,0,0.00,0,0.00
1183,112,4.01,0,151,0,43,62,0.06,49,0.10
1184,0,-3.00,0,151,0,43,0,0.00,0,0.00
1185,653,25.46,2,151,1,43,371,0.37,335,0.67
1186,0,-3.00,0,151,0,43,0,0.00,0,0.00
1187,446,24.58,1,151,1,43,224,0.22,215,0.43
1188,0,-3.00,0,151,0,43,0,0.00,0,0.00
1189,15,4.10,1,151,1,43,8,0.01,4,0.01
1190,0,-3.00,0,151,0,43,0,0.00,0,0.00
1191,139,4.15,1,151,0,43,64,0.06,69,0.14
1192,0,-3.00,0,151,0,43,0,0.00,0,0.00
1193,141,11.34,1,151,1,43,84,0.08,66,0.13
1194,0,-3.00,0,151,0,43,0,0.00,0,0.00
1195,639,32.92,5,151,1,43,373,0.37,299,0.60
1196,0,-3.00,0,151,0,43,0,0.00,0,0.00
1197,856,45.14,4,151,2,43,434,0.43,435,0.87
1198,0,-3.00,0,151,0,43,0,0.00,0,0.00
1199,56,4.86,1,151,1,43,36,0.04,25,0.05
1200,0,-3.00,0,151,0,43,0,0.00,0,0.00
1201,309,6.87,1,151,0,43,196,0.20,162,0.32
1202,0,-3.00,0,151,0,43,0,0.00,0,0.00
1203,303,15.42,3,151,1,43,180,0.18,176,0.35
1204,0,-3.00,0,151,0,43,0,0.00,0,0.00
1205,12,4.14,1,151,1,43,7,0.01,1,0.00
1206,0,-3.00,0,151,0,43,0,0.00,0,0.00
1207,71,-0.84,0,151,0,43,50,0.05,40,0.08
1208,0,-3.00,0,151,0,43,0,0.00,0,0.00
1209,555,29.61,1,151,1,43,322,0.32,288,0.58
1210,0,-3.00,0,151,0,43,0,0.00,0,0.00
1211,196,10.13,0,151,1,43,110,0.11,94,0.19
1212,0,-3.00,0,151,0,43,0,0.00,0,0.00
1213,952,50.04,5,151,1,43,511,0.51,463,0.93
1214,0,-3.00,0,151,0,43,0,0.00,0,0.00
1215,334,20.46,4,151,1,43,193,0.19,159,0.32
1216,0,-3.00,0,151,0,43,0,0.00,0,0.00
1217,140,1.25,1,151,0,43,80,0.08,80,0.16
1218,208,13.28,1,151,1,43,112,0.11,104,0.21
1219,0,-3.00,0,151,0,43,0,0.00,0,0.00
1220,444,15.63,4,151,0,43,197,0.20,234,0.47
1221,147,11.90,1,151,1,43,80,0.08,56,0.11
1222,0,-3.00,0,151,0,43,0,0.00,0,0.00
1223,103,4.08,1,151,0,43,56,0.06,48,0.10
1224,0,-3.00,0,151,0,43,0,0.00,0,0.00
1225,70,0.07,0,151,0,43,40,0.04,30,0.06
1226,0,-3.00,0,151,0,43,0,0.00,0,0.00
1227,134,11.93,2,151,1,43,72,0.07,67,0.13
1228,0,-3.00,0,151,0,43,0,0.00,0,0.00
1229,411,31.83,3,151,1,43,265,0.27,166,0.33
1230,0,-3.00,0,151,0,43,0,0.00,0,0.00
1231,307,22.52,0,151,1,43,173,0.17,145,0.29
1232,0,-3.00,0,151,0,43,0,0.00,0,0.00
1233,167,18.50,2,151,2,43,98,0.10,72,0.14
1234,0,-3.00,0,151,0,43,0,0.00,0,0.00
1235,869,35.56,1,151,2,43,498,0.50,444,0.89
1236,0,-3.00,0,151,0,43,0,0.00,0,0.00
1237,359,15.60,2,151,1,43,223,0.22,177,0.35
1238,0,-3.00,0,151,0,43,0,0.00,0,0.00
1239,158,14.18,1,151,1,43,85,0.09,74,0.15
1240,0,-3.00,0,151,0,43,0,0.00,0,0.00
1241,511,31.45,4,151,1,43,278,0.28,248,0.50
1242,0,-3.00,0,151,0,43,0,0.00,0,0.00
1243,198,10.46,2,151,0,43,104,0.10,119,0.24
1244,0,-3.00,0,151,0,43,0,0.00,0,0.00
1245,208,11.12,2,151,0,43,131,0.13,92,0.18
1246,0,-3.00,0,151,0,43,0,0.00,0,0.00
1247,19,-0.75,1,151,0,43,11,0.01,10,0.02
1248,0,-3.00,0,151,0,43,0,0.00,0,0.00
1249,111,4.48,2,151,0,43,60,0.06,46,0.09
1250,0,-3.00,0,151,0,43,0,0.00,0,0.00
1251,323,15.91,2,151,1,43,167,0.17,172,0.34
1252,318,10.26,2,151,0,43,168,0.17,170,0.34
1253,0,-3.00,0,151,0,43,0,0.00,0,0.00
1254,110,3.95,1,151,0,43,60,0.06,64,0.13
1255,0,-3.00,0,151,0,43,0,0.00,0,0.00
1256,402,16.80,1,151,0,43,225,0.23,218,0.44
1257,110,2.74,0,151,0,43,64,0.06,52,0.10
1258,0,-3.00,0,151,0,43,0,0.00,0,0.00
1259,1648,40.92,4,151,1,43,988,0.99,854,1.71
1260,524,23.58,1,151,1,43,282,0.28,254,0.51
1261,0,-3.00,0,151,0,43,0,0.00,0,0.00
1262,423,16.05,3,151,0,43,242,0.24,232,0.46
1263,42,6.83,0,151,1,43,22,0.02,25,0.05
1264,0,-3.00,0,151,0,43,0,0.00,0,0.00
1265,772,46.48,2,151,2,43,417,0.42,370,0.74
1266,0,-3.00,0,151,0,43,0,0.00,0,0.00
1267,0,-3.00,0,151,0,43,0,0.00,0,0.00
1268,0,-6.00,0,151,0,43,0,0.00,0,0.00
1269,263,6.71,1,151,0,43,163,0.16,98,0.20
1270,0,-3.00,0,151,0,43,0,0.00,0,0.00
1271,667,33.94,3,151,1,43,336,0.34,385,0.77
1272,0,-3.00,0,151,0,43,0,0.00,0,0.00
1273,226,17.04,4,151,1,43,133,0.13,99,0.20
1274,0,-3.00,0,151,0,43,0,0.00,0,0.00
1275,53,2.09,1,151,0,43,31,0.03,23,0.05
1276,0,-3.00,0,151,0,43,0,0.00,0,0.00
1277,1204,53.78,3,151,1,43,610,0.61,654,1.31
1278,0,-3.00,0,151,0,43,0,0.00,0,0.00
1279,3282,100.43,8,151,4,43,1819,1.82,1601,3.20
1280,0,-3.00,0,151,0,43,0,0.00,0,0.00
1281,714,28.72,3,151,1,43,391,0.39,348,0.70
1282,0,-3.00,0,151,0,43,0,0.00,0,0.00
1283,259,19.64,2,151,2,43,150,0.15,123,0.25
1284,0,-3.00,0,151,0,43,0,0.00,0,0.00
1285,853,50.99,5,151,2,43,461,0.46,388,0.78
1286,0,-3.00,0,151,0,43,0,0.00,0,0.00
1287,1193,52.95,3,151,2,43,611,0.61,588,1.18
1288,0,-3.00,0,151,0,43,0,0.00,0,0.00
1289,533,19.09,1,151,0,43,241,0.24,309,0.62
1290,0,-3.00,0,151,0,43,0,0.00,0,0.00
1291,146,8.73,0,151,1,43,86,0.09,62,0.12
1292,0,-3.00,0,151,0,43,0,0.00,0,0.00
1293,166,11.26,2,151,1,43,111,0.11,78,0.16
1294,0,-3.00,0,151,0,43,0,0.00,0,0.00
1295,753,44.48,3,151,2,43,385,0.39,438,0.88
1296,0,-3.00,0,151,0,43,0,0.00,0,0.00
1297,697,23.86,1,151,1,43,401,0.40,327,0.65
1298,0,-3.00,0,151,0,43,0,0.00,0,0.00
1299,532,22.00,3,151,1,43,302,0.30,262,0.52
1300,1180,42.88,2,151,2,43,657,0.66,535,1.07
1301,0,-3.00,0,151,0,43,0,0.00,0,0.00
1302,68,0.79,1,151,0,43,40,0.04,18,0.04
1303,0,-3.00,0,151,0,43,0,0.00,0,0.00
1304,128,3.53,1,151,0,43,57,0.06,52,0.10
1305,0,-3.00,0,151,0,43,0,0.00,0,0.00
1306,269,21.50,4,151,1,43,157,0.16,145,0.29
1307,0,-3.00,0,151,0,43,0,0.00,0,0.00
1308,96,1.42,0,151,0,43,60,0.06,43,0.09
1309,0,-3.00,0,151,0,43,0,0.00,0,0.00
1310,187,9.61,3,151,0,43,92,0.09,112,0.22
1311,0,-3.00,0,151,0,43,0,0.00,0,0.00
1312,163,1.44,0,151,0,43,102,0.10,87,0.17
1313,387,25.26,0,151,0,43,192,0.19,196,0.39
1314,0,-3.00,0,151,0,43,0,0.00,0,0.00
1315,990,62.55,7,151,3,43,629,0.63,451,0.90
1316,0,-3.00,0,151,0,43,0,0.00,0,0.00
1317,637,19.65,1,151,1,43,337,0.34,283,0.57
1318,0,-3.00,0,151,0,43,0,0.00,0,0.00
1319,421,15.61,2,151,1,43,227,0.23,200,0.40
1320,0,-3.00,0,151,0,43,0,0.00,0,0.00
1321,183,6.22,2,151,0,43,103,0.10,99,0.20
1322,0,-3.00,0,151,0,43,0,0.00,0,0.00
1323,108,11.51,0,151,1,43,53,0.05,50,0.10
1324,0,-3.00,0,151,0,43,0,0.00,0,0.00
1325,223,5.17,0,151,0,43,143,0.14,113,0.23
1326,0,-3.00,0,151,0,43,0,0.00,0,0.00
1327,117,2.22,0,151,0,43,50,0.05,55,0.11
1328,0,-3.00,0,151,0,43,0,0.00,0,0.00
1329,562,40.31,6,151,2,43,341,0.34,298,0.60
1330,0,-3.00,0,151,0,43,0,0.00,0,0.00
1331,323,8.60,1,151,1,43,169,0.17,166,0.33
1332,478,24.50,2,151,1,43,259,0.26,257,0.51
1333,0,-3.00,0,151,0,43,0,0.00,0,0.00
1334,161,4.97,0,151,0,43,102,0.10,74,0.15
1335,0,-3.00,0,151,0,43,0,0.00,0,0.00
1336,1889,75.74,5,151,2,43,944,0.94,1054,2.11
1337,0,-3.00,0,151,0,43,0,0.00,0,0.00
1338,0,-3.00,0,151,0,43,0,0.00,0,0.00
1339,0,-6.00,0,151,0,43,0,0.00,0,0.00
1340,75,-1.55,1,151,0,43,40,0.04,45,0.09
1341,0,-3.00,0,151,0,43,0,0.00,0,0.00
1342,384,32.18,3,151,2,43,224,0.22,165,0.33
1343,0,-3.00,0,151,0,43,0,0.00,0,0.00
1344,357,21.29,2,151,1,43,225,0.23,165,0.33
1345,0,-3.00,0,151,0,43,0,0.00,0,0.00
1346,130,5.58,1,151,0,43,76,0.08,69,0.14
1347,0,-3.00,0,151,0,43,0,0.00,0,0.00
1348,104,4.04,1,151,0,43,72,0.07,49,0.10
1349,0,-3.00,0,151,0,43,0,0.00,0,0.00
1350,365,18.55,3,151,1,43,195,0.20,195,0.39
1351,0,-3.00,0,151,0,43,0,0.00,0,0.00
1352,224,8.32,1,151,0,43,126,0.13,126,0.25
1353,0,-3.00,0,151,0,43,0,0.00,0,0.00
1354,193,8.09,3,151,0,43,117,0.12,108,0.22
1355,0,-3.00,0,151,0,43,0,0.00,0,0.00
1356,0,-3.00,0,151,0,43,0,0.00,0,0.00
1357,0,-6.00,0,151,0,43,0,0.00,0,0.00
1358,98,-0.61,1,151,0,43,58,0.06,39,0.08
1359,0,-3.00,0,151,0,43,0,0.00,0,0.00
1360,143,12.95,2,151,1,43,73,0.07,81,0.16
1361,0,-3.00,0,151,0,43,0,0.00,0,0.00
1362,54,1.02,1,151,0,43,30,0.03,25,0.05
1363,0,-3.00,0,151,0,43,0,0.00,0,0.00
1364,134,5.25,2,151,0,43,69,0.07,73,0.15
1365,0,-3.00,0,151,0,43,0,0.00,0,0.00
1366,121,4.45,0,151,0,43,72,0.07,46,0.09
1367,0,-3.00,0,151,0,43,0,0.00,0,0.00
1368,131,11.70,2,151,1,43,73,0.07,79,0.16
1369,0,-3.00,0,151,0,43,0,0.00,0,0.00
1370,565,25.83,2,151,1,43,312,0.31,293,0.59
1371,0,-3.00,0,151,0,43,0,0.00,0,0.00
1372,223,6.60,0,151,0,43,106,0.11,108,0.22
1373,0,-3.00,0,151,0,43,0,0.00,0,0.00
1374,77,1.43,0,151,0,43,42,0.04,35,0.07
1375,0,-3.00,0,151,0,43,0,0.00,0,0.00
1376,128,-0.95,1,151,0,43,70,0.07,69,0.14
1377,0,-3.00,0,151,0,43,0,0.00,0,0.00
1378,74,-0.38,1,151,0,43,54,0.05,41,0.08
1379,0,-3.00,0,151,0,43,0,0.00,0,0.00
1380,113,1.10,0,151,0,43,61,0.06,55,0.11
1381,0,-3.00,0,151,0,43,0,0.00,0,0.00
1382,531,53.29,6,151,4,43,306,0.31,262,0.52
1383,0,-3.00,0,151,0,43,0,0.00,0,0.00
1384,199,18.09,3,151,1,43,102,0.10,116,0.23
1385,0,-3.00,0,151,0,43,0,0.00,0,0.00
1386,607,33.92,3,151,2,43,344,0.34,305,0.61
1387,0,-3.00,0,151,0,43,0,0.00,0,0.00
1388,86,2.00,1,151,0,43,56,0.06,25,0.05
1389,0,-3.00,0,151,0,43,0,0.00,0,0.00
1390,59,0.06,0,151,0,43,35,0.04,20,0.04
1391,0,-3.00,0,151,0,43,0,0.00,0,0.00
1392,0,-3.00,0,151,0,43,0,0.00,0,0.00
1393,0,-6.00,0,151,0,43,0,0.00,0,0.00
1394,59,-1.75,1,151,0,43,37,0.04,30,0.06
1395,0,-3.00,0,151,0,43,0,0.00,0,0.00
1396,391,18.37,1,151,0,43,186,0.19,211,0.42
1397,0,-3.00,0,151,0,43,0,0.00,0,0.00
1398,294,16.29,1,151,1,43,151,0.15,164,0.33
1399,0,-3.00,0,151,0,43,0,0.00,0,0.00
1400,66,8.78,1,151,1,43,34,0.03,28,0.06
1401,0,-3.00,0,151,0,43,0,0.00,0,0.00
1402,101,5.44,1,151,0,43,56,0.06,48,0.10
1403,0,-3.00,0,151,0,43,0,0.00,0,0.00
1404,415,23.86,3,151,1,43,233,0.23,218,0.44
1405,0,-3.00,0,151,0,43,0,0.00,0,0.00
1406,52,-0.01,0,151,0,43,25,0.03,34,0.07
1407,0,-3.00,0,151,0,43,0,0.00,0,0.00
1408,3397,74.56,4,151,2,43,1860,1.86,1690,3.38
1409,0,-3.00,0,151,0,43,0,0.00,0,0.00
1410,125,-0.43,1,151,0,43,86,0.09,79,0.16
1411,0,-3.00,0,151,0,43,0,0.00,0,0.00
1412,532,35.01,3,151,1,43,297,0.30,271,0.54
1413,0,-3.00,0,151,0,43,0,0.00,0,0.00
1414,915,58.11,6,151,2,43,521,0.52,449,0.90
1415,0,-3.00,0,151,0,43,0,0.00,0,0.00
1416,898,55.77,2,151,1,43,472,0.47,484,0.97
1417,0,-3.00,0,151,0,43,0,0.00,0,0.00
1418,482,44.28,7,151,2,43,259,0.26,246,0.49
1419,0,-3.00,0,151,0,43,0,0.00,0,0.00
1420,0,-3.00,0,151,0,43,0,0.00,0,0.00
1421,0,-6.00,0,151,0,43,0,0.00,0,0.00
1422,412,23.81,2,151,2,43,219,0.22,197,0.39
1423,0,-3.00,0,151,0,43,0,0.00,0,0.00
1424,54,0.24,1,151,0,43,36,0.04,27,0.05
1425,0,-3.00,0,151,0,43,0,0.00,0,0.00
1426,692,16.15,1,151,0,43,375,0.38,368,0.74
1427,0,-3.00,0,151,0,43,0,0.00,0,0.00
1428,292,12.25,3,151,0,43,151,0.15,165,0.33
1429,0,-3.00,0,151,0,43,0,0.00,0,0.00
1430,33,-0.19,1,151,0,43,22,0.02,18,0.04
1431,0,-3.00,0,151,0,43,0,0.00,0,0.00
1432,87,1.42,0,151,0,43,57,0.06,36,0.07
1433,0,-3.00,0,151,0,43,0,0.00,0,0.00
1434,222,16.38,5,151,0,43,133,0.13,113,0.23
1435,0,-3.00,0,151,0,43,0,0.00,0,0.00
1436,441,27.37,3,151,1,43,256,0.26,223,0.45
1437,0,-3.00,0,151,0,43,0,0.00,0,0.00
1438,436,12.47,2,151,0,43,197,0.20,244,0.49
1439,0,-3.00,0,151,0,43,0,0.00,0,0.00
1440,74,-1.31,0,151,0,43,54,0.05,56,0.11
1441,0,-3.00,0,151,0,43,0,0.00,0,0.00
