Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
1074,99,-10.75,1,144,0,43,20,0.20,21,0.42,286,-9.806638
1075,55,19.20,1,144,1,43,13,0.13,6,0.12,285,-9.782694
1076,250,-3.77,3,144,0,43,64,0.64,39,0.78,285,-9.780363
1077,185,-2.87,2,144,1,43,65,0.65,47,0.94,285,-9.778872
1078,335,40.32,5,144,0,43,62,0.62,15,0.30,285,-9.736469
1079,0,-3.00,0,144,0,43,0,0.00,0,0.00,285,-9.730227
1080,935,-58.97,5,144,1,43,301,3.01,152,3.04,286,-9.786791
1081,279,-42.01,2,144,0,43,103,1.03,82,1.64,286,-9.820355
1082,0,-3.00,0,144,0,43,0,0.00,0,0.00,285,-9.814053
1083,752,7.72,6,144,2,43,230,2.30,118,2.36,286,-9.810309
1084,305,-25.08,1,144,0,43,70,0.70,52,1.04,286,-9.826644
1085,1279,-210.97,3,144,1,43,325,3.25,204,4.08,287,-10.02285
1086,52,22.32,1,144,1,43,15,0.15,3,0.06,287,-9.996041
1087,888,-87.40,3,144,2,43,303,3.03,226,4.52,287,-10.08039
1088,0,-3.00,0,144,0,43,0,0.00,0,0.00,287,-10.07388
1089,623,-55.23,4,144,1,43,203,2.03,138,2.76,287,-10.12443
1090,19,2.81,1,144,0,43,5,0.05,3,0.06,287,-10.1133
1091,153,41.55,3,144,1,43,29,0.29,2,0.04,287,-10.07029
1092,0,-3.00,0,144,0,43,0,0.00,0,0.00,287,-10.06382
1093,66,9.74,2,144,0,43,9,0.09,8,0.16,286,-10.0472
1094,0,-3.00,0,144,0,43,0,0.00,0,0.00,286,-10.04076
1095,247,-43.97,3,144,0,43,117,1.17,77,1.54,286,-10.07612
1096,35,4.22,1,144,0,43,6,0.06,3,0.06,286,-10.06382
1097,647,-27.95,6,144,1,43,215,2.15,128,2.56,286,-10.09033
1098,219,8.88,0,144,1,43,38,0.38,33,0.66,286,-10.07612
1099,437,-11.71,1,144,1,43,100,1.00,71,1.42,286,-10.08256
1100,87,-7.13,0,144,0,43,22,0.22,12,0.24,286,-10.0803
1101,578,-121.19,2,144,0,43,202,2.02,174,3.48,286,-10.18747
1102,119,10.75,2,144,0,43,34,0.34,2,0.04,286,-10.17008
1103,201,22.92,4,144,0,43,39,0.39,14,0.28,286,-10.1432
1104,192,-9.47,1,144,0,43,42,0.42,39,0.78,286,-10.14431
1105,507,34.70,5,144,1,43,129,1.29,34,0.68,286,-10.11075
1106,510,-8.25,5,144,2,43,173,1.73,95,1.90,286,-10.11969
1107,154,-23.56,1,144,0,43,54,0.54,41,0.82,286,-10.13369
1108,227,38.83,3,144,1,43,49,0.49,15,0.30,286,-10.09419
1109,191,12.32,1,144,1,43,57,0.57,16,0.32,286,-10.07751
1110,414,-60.41,1,144,0,43,112,1.12,94,1.88,286,-10.12617
1111,176,15.29,2,144,1,43,46,0.46,24,0.48,286,-10.10748
1112,285,-18.98,2,144,1,43,91,0.91,78,1.56,286,-10.12103
1113,54,-1.64,1,144,0,43,9,0.09,9,0.18,286,-10.11428
1114,173,-9.04,2,144,0,43,36,0.36,31,0.62,286,-10.11544
1115,89,20.52,0,144,1,43,13,0.13,5,0.10,286,-10.09026
1116,116,19.73,1,144,1,43,18,0.18,13,0.26,286,-10.06663
1117,144,18.52,0,144,1,43,20,0.20,3,0.06,285,-10.04336
1118,499,-39.73,1,144,0,43,120,1.20,48,0.96,286,-10.07246
1119,51,-1.21,1,144,0,43,11,0.11,10,0.20,285,-10.06544
1120,262,19.22,3,144,1,43,60,0.60,43,0.86,285,-10.04453
1121,64,11.88,1,144,0,43,8,0.08,2,0.04,285,-10.0257
1122,0,-3.00,0,144,0,43,0,0.00,0,0.00,285,-10.01944
1123,203,33.66,3,144,2,43,66,0.66,35,0.70,285,-9.987752
1124,169,9.18,3,144,0,43,52,0.52,15,0.30,285,-9.973279
1125,413,30.18,2,144,1,43,64,0.64,43,0.86,285,-9.942222
1126,210,-6.38,2,144,0,43,47,0.47,27,0.54,285,-9.941189
1127,2074,-183.52,4,144,2,43,630,6.30,296,5.92,286,-10.11264
1128,190,-16.21,0,144,0,43,52,0.52,33,0.66,286,-10.1191
1129,46,16.00,0,144,1,43,6,0.06,3,0.06,286,-10.09813
1130,56,-13.19,0,144,0,43,13,0.13,17,0.34,286,-10.10128
1131,257,-23.79,2,144,0,43,74,0.74,56,1.12,286,-10.11625
1132,667,-43.39,4,144,1,43,203,2.03,99,1.98,286,-10.1537
1133,40,-0.58,1,144,0,43,6,0.06,6,0.12,286,-10.14602
1134,187,-10.14,3,144,0,43,72,0.72,51,1.02,286,-10.14939
1135,65,2.30,0,144,0,43,9,0.09,5,0.10,286,-10.13859
1136,124,31.81,2,144,1,43,25,0.25,7,0.14,286,-10.10527
1137,60,-1.09,1,144,0,43,19,0.19,9,0.18,285,-10.09828
1138,28,-0.26,1,144,0,43,8,0.08,3,0.06,285,-10.09037
1139,59,1.31,1,144,0,43,18,0.18,8,0.16,285,-10.08127
1140,288,16.30,1,144,1,43,68,0.68,20,0.40,285,-10.06172
1141,152,20.13,2,144,1,43,41,0.41,25,0.50,285,-10.03931
1142,265,-36.70,1,144,0,43,82,0.82,65,1.30,285,-10.06512
1143,243,23.64,1,144,1,43,38,0.38,24,0.48,285,-10.03902
1144,110,10.35,2,144,0,43,22,0.22,7,0.14,285,-10.02273
1145,96,11.81,2,144,0,43,19,0.19,2,0.04,284,-10.00508
1146,456,-18.26,1,144,1,43,86,0.86,41,0.82,285,-10.01639
1147,233,0.48,3,144,1,43,79,0.79,44,0.88,285,-10.01254
1148,185,17.19,2,144,1,43,40,0.40,31,0.62,284,-9.992969
1149,115,-7.94,0,144,0,43,28,0.28,15,0.30,284,-9.991691
1150,15,-0.29,1,144,0,43,10,0.10,4,0.08,284,-9.984014
1151,132,5.03,2,144,0,43,21,0.21,16,0.32,284,-9.972637
1152,4,-1.77,0,144,0,43,1,0.01,0,0.00,284,-9.965522
1153,224,-0.72,2,144,1,43,80,0.80,42,0.84,284,-9.962145
1154,197,-19.42,0,144,0,43,60,0.60,41,0.82,284,-9.971568
1155,160,12.21,0,144,1,43,30,0.30,20,0.40,283,-9.954986
1156,443,-82.51,1,144,0,43,172,1.72,126,2.52,284,-10.02202
1157,173,33.49,2,144,1,43,27,0.27,18,0.36,283,-9.988163
1158,1061,-34.17,4,144,2,43,312,3.12,167,3.34,284,-10.02104
1159,385,-0.16,3,144,1,43,50,0.50,63,1.26,284,-10.01785
1160,370,-4.00,2,144,1,43,104,1.04,55,1.10,284,-10.01771
1161,115,12.57,1,144,0,43,18,0.18,5,0.10,284,-9.999103
1162,446,-1.80,2,144,1,43,101,1.01,64,1.28,284,-9.997214
1163,507,-31.89,3,144,0,43,132,1.32,100,2.00,285,-10.02068
1164,278,-61.26,1,144,0,43,100,1.00,72,1.44,285,-10.06739
1165,134,-18.45,1,144,0,43,48,0.48,34,0.68,284,-10.07618
1166,186,4.49,1,144,0,43,30,0.30,20,0.40,284,-10.06488
1167,83,6.43,2,144,0,43,27,0.27,6,0.12,284,-10.05227
1168,0,-3.00,0,144,0,43,0,0.00,0,0.00,284,-10.04623
1169,211,2.67,1,144,1,43,64,0.64,34,0.68,284,-10.03907
1170,132,7.65,2,144,0,43,32,0.32,14,0.28,284,-10.02565
1171,31,4.31,1,144,0,43,8,0.08,3,0.06,283,-10.01412
1172,96,20.38,1,144,1,43,13,0.13,15,0.30,283,-9.991128
1173,0,-3.00,0,144,0,43,0,0.00,0,0.00,283,-9.985168
1174,112,5.23,1,144,0,43,17,0.17,11,0.22,283,-9.973128
1175,187,12.54,1,144,1,43,46,0.46,28,0.56,283,-9.957409
1176,121,10.99,2,144,0,43,24,0.24,4,0.08,283,-9.941048
1177,0,-3.00,0,144,0,43,0,0.00,0,0.00,282,-9.93515
1178,218,33.43,2,144,1,43,38,0.38,21,0.42,282,-9.902168
1179,68,17.10,0,144,1,43,11,0.11,5,0.10,282,-9.88142
1180,426,-12.55,0,144,1,43,113,1.13,40,0.80,282,-9.887288
1181,93,-8.07,0,144,0,43,20,0.20,16,0.32,282,-9.886193
1182,146,45.29,2,144,2,43,33,0.33,10,0.20,282,-9.845067
1183,406,-18.76,0,144,1,43,84,0.84,43,0.86,282,-9.856006
1184,8,-3.74,0,144,0,43,1,0.01,3,0.06,282,-9.850899
1185,159,20.79,2,144,0,43,22,0.22,1,0.02,282,-9.82642
1186,325,12.34,0,144,1,43,79,0.79,26,0.52,282,-9.810797
1187,68,-1.43,0,144,0,43,14,0.14,9,0.18,282,-9.804006
1188,57,-8.32,0,144,0,43,13,0.13,8,0.16,281,-9.802999
1189,56,2.43,1,144,0,43,7,0.07,3,0.06,281,-9.7934
1190,128,37.64,3,144,1,43,30,0.30,13,0.26,281,-9.757712
1191,274,-67.19,1,144,0,43,108,1.08,50,1.00,281,-9.808268
1192,61,-9.32,0,144,0,43,10,0.10,12,0.24,281,-9.808144
1193,157,24.31,1,144,1,43,16,0.16,3,0.06,281,-9.782264
1194,92,-17.47,0,144,0,43,29,0.29,22,0.44,281,-9.789311
1195,204,51.72,4,144,1,43,26,0.26,10,0.20,281,-9.742496
1196,84,3.08,2,144,0,43,22,0.22,11,0.22,280,-9.733303
1197,295,-50.59,1,144,0,43,122,1.22,110,2.20,281,-9.770874
1198,113,6.52,2,144,0,43,33,0.33,12,0.24,280,-9.758911
1199,218,25.71,4,144,1,43,64,0.64,33,0.66,280,-9.734668
1200,61,7.77,1,144,0,43,14,0.14,2,0.04,280,-9.720806
1201,142,26.78,4,144,1,43,41,0.41,25,0.50,280,-9.69542
1202,502,5.57,5,144,1,43,137,1.37,86,1.72,280,-9.690118
1203,385,7.61,3,144,1,43,81,0.81,57,1.14,280,-9.681025
1204,1304,-70.29,2,144,3,43,423,4.23,172,3.44,281,-9.744681
1205,99,9.75,0,144,1,43,26,0.26,9,0.18,281,-9.7308
1206,199,-8.66,2,144,1,43,71,0.71,56,1.12,281,-9.734509
1207,27,-2.53,0,144,0,43,9,0.09,3,0.06,281,-9.728662
1208,369,3.52,3,144,0,43,53,0.53,53,1.06,281,-9.720733
1209,147,18.48,2,144,1,43,37,0.37,20,0.40,281,-9.701115
1210,398,-43.49,3,144,0,43,153,1.53,76,1.52,281,-9.733284
1211,30,4.47,1,144,0,43,7,0.07,5,0.10,281,-9.722273
1212,170,21.97,3,144,0,43,32,0.32,17,0.34,280,-9.698387
1213,775,-103.24,3,144,1,43,264,2.64,182,3.64,281,-9.784317
1214,416,-17.46,3,144,0,43,121,1.21,67,1.34,281,-9.794457
1215,186,5.69,2,144,0,43,38,0.38,26,0.52,281,-9.783599
1216,650,-71.91,2,144,2,43,184,1.84,140,2.80,281,-9.843474
1217,140,-6.43,1,144,0,43,36,0.36,24,0.48,281,-9.841934
1218,92,-3.11,1,144,0,43,28,0.28,9,0.18,281,-9.837356
1219,433,-57.30,1,144,1,43,190,1.90,57,1.14,281,-9.88126
1220,91,1.84,1,144,0,43,20,0.20,14,0.28,281,-9.872614
1221,93,3.10,1,144,0,43,23,0.23,7,0.14,281,-9.862861
1222,49,18.16,1,144,1,43,15,0.15,5,0.10,281,-9.842601
1223,352,-34.04,1,144,1,43,91,0.91,78,1.56,281,-9.866879
1224,495,-43.31,3,144,0,43,155,1.55,93,1.86,281,-9.89869
1225,420,1.40,3,144,1,43,124,1.24,47,0.94,281,-9.894841
1226,54,-5.41,0,144,0,43,12,0.12,8,0.16,281,-9.891409
1227,326,-4.79,2,144,1,43,96,0.96,47,0.94,281,-9.891826
1228,1462,-209.07,5,144,0,43,442,4.42,314,6.28,282,-10.06557
1229,183,-48.52,1,144,0,43,89,0.89,62,1.24,282,-10.09915
1230,335,54.18,7,144,1,43,88,0.88,29,0.58,282,-10.05392
1231,241,24.98,1,144,1,43,44,0.44,20,0.40,282,-10.02859
1232,2410,-392.40,2,144,2,43,799,7.99,496,9.92,283,-10.35839
1233,318,-41.49,2,144,0,43,109,1.09,67,1.34,283,-10.38674
1234,169,22.13,2,144,1,43,35,0.35,22,0.44,283,-10.36404
1235,86,-3.63,1,144,0,43,21,0.21,14,0.28,283,-10.35955
1236,135,0.81,0,144,0,43,22,0.22,8,0.16,283,-10.35082
1237,345,-21.36,3,144,1,43,102,1.02,96,1.92,283,-10.36567
1238,301,27.54,2,144,2,43,63,0.63,42,0.84,283,-10.34111
1239,53,0.45,1,144,0,43,9,0.09,6,0.12,283,-10.33314
1240,262,-19.43,1,144,0,43,55,0.55,18,0.36,283,-10.34177
1241,179,23.72,1,144,1,43,34,0.34,22,0.44,283,-10.31738
1242,302,-72.89,2,144,0,43,142,1.42,136,2.72,283,-10.37222
1243,638,-143.62,2,144,0,43,245,2.45,192,3.84,283,-10.48559
1244,0,-3.00,0,144,0,43,0,0.00,0,0.00,283,-10.47958
1245,328,-3.51,2,144,1,43,101,1.01,74,1.48,283,-10.47896
1246,589,-69.53,4,144,1,43,205,2.05,145,2.90,283,-10.53442
1247,86,5.53,0,144,1,43,24,0.24,18,0.36,283,-10.52388
1248,151,-42.29,0,144,0,43,70,0.70,45,0.90,283,-10.55062
1249,232,-47.92,2,144,0,43,95,0.95,69,1.38,283,-10.58352
1250,1302,-313.70,4,144,1,43,421,4.21,338,6.76,284,-10.83887
1251,561,-11.48,1,144,1,43,136,1.36,48,0.96,284,-10.84364
1252,54,4.02,1,144,0,43,4,0.04,3,0.06,284,-10.83241
1253,10,-2.87,0,144,0,43,2,0.02,3,0.06,283,-10.82612
1254,83,9.61,1,144,1,43,35,0.35,13,0.26,283,-10.81272
1255,487,2.78,0,144,2,43,126,1.26,51,1.02,283,-10.80741
1256,453,-1.58,3,144,0,43,95,0.95,47,0.94,284,-10.80322
1257,273,82.05,7,144,2,43,63,0.63,16,0.32,284,-10.73767
1258,134,-6.09,1,144,0,43,43,0.43,22,0.44,283,-10.73522
1259,227,-28.89,1,144,1,43,76,0.76,66,1.32,283,-10.75369
1260,54,1.90,1,144,0,43,6,0.06,4,0.08,283,-10.74431
1261,391,-10.75,3,144,1,43,108,1.08,85,1.70,283,-10.75002
1262,496,-12.09,3,144,1,43,128,1.28,76,1.52,284,-10.75679
1263,191,21.17,2,144,1,43,38,0.38,25,0.50,283,-10.73515
1264,254,-4.05,2,144,0,43,43,0.43,37,0.74,283,-10.73188
1265,255,10.41,2,144,1,43,74,0.74,44,0.88,283,-10.71938
1266,55,0.92,1,144,0,43,5,0.05,8,0.16,283,-10.71091
1267,78,-6.81,1,144,0,43,24,0.24,19,0.38,283,-10.70886
1268,94,4.30,2,144,0,43,29,0.29,7,0.14,283,-10.69846
1269,123,-8.17,1,144,0,43,27,0.27,29,0.58,283,-10.69769
1270,31,-8.72,0,144,0,43,13,0.13,11,0.22,283,-10.69641
1271,630,-23.43,4,144,1,43,180,1.80,101,2.02,283,-10.71345
1272,152,22.84,2,144,1,43,30,0.30,21,0.42,283,-10.69056
1273,432,-109.96,1,144,0,43,179,1.79,132,2.64,283,-10.77256
1274,543,-87.01,2,144,1,43,168,1.68,136,2.72,283,-10.83877
1275,141,12.49,2,144,0,43,23,0.23,13,0.26,283,-10.82195
1276,459,-13.67,4,144,1,43,183,1.83,98,1.96,283,-10.83115
1277,325,20.64,4,144,2,43,97,0.97,59,1.18,283,-10.81401
1278,288,10.34,0,144,1,43,57,0.57,18,0.36,283,-10.8
1279,188,7.42,3,144,0,43,65,0.65,28,0.56,283,-10.78833
1280,62,7.99,2,144,0,43,26,0.26,9,0.18,283,-10.77509
1281,0,-3.00,0,144,0,43,0,0.00,0,0.00,283,-10.76902
1282,301,21.04,2,144,1,43,66,0.66,27,0.54,283,-10.74805
1283,0,-3.00,0,144,0,43,0,0.00,0,0.00,282,-10.74201
1284,485,-74.01,2,144,0,43,232,2.32,15,0.30,283,-10.7944
1285,182,4.16,2,144,0,43,38,0.38,24,0.48,283,-10.78452
1286,107,9.55,1,144,0,43,9,0.09,4,0.08,282,-10.76938
1287,109,14.04,2,144,0,43,11,0.11,10,0.20,282,-10.75142
1288,1296,-90.14,11,144,3,43,446,4.46,285,5.70,283,-10.83229
1289,171,-9.77,1,144,0,43,45,0.45,29,0.58,283,-10.8328
1290,521,-36.54,3,144,1,43,180,1.80,106,2.12,283,-10.85919
1291,27,18.37,1,144,1,43,8,0.08,4,0.08,283,-10.83901
1292,397,6.68,2,144,1,43,90,0.90,58,1.16,283,-10.82992
1293,59,22.28,1,144,1,43,13,0.13,4,0.08,283,-10.80681
1294,0,-3.00,0,144,0,43,0,0.00,0,0.00,283,-10.80078
1295,69,-1.48,0,144,0,43,9,0.09,3,0.06,282,-10.79369
1296,64,24.82,1,144,1,43,3,0.03,3,0.06,282,-10.76861
1297,945,-177.16,3,144,1,43,385,3.85,267,5.34,283,-10.90739
1298,207,31.43,1,144,2,43,52,0.52,33,0.66,283,-10.8798
1299,403,-63.52,2,144,0,43,183,1.83,113,2.26,283,-10.92454
1300,188,17.88,0,144,1,43,29,0.29,4,0.08,283,-10.90446
1301,361,18.86,2,144,2,43,91,0.91,54,1.08,283,-10.88775
1302,519,-31.48,3,144,1,43,170,1.70,99,1.98,283,-10.90979
1303,97,32.14,2,144,1,43,16,0.16,5,0.10,283,-10.8798
1304,242,9.82,1,144,1,43,72,0.72,34,0.68,283,-10.86731
1305,247,15.31,2,144,1,43,45,0.45,38,0.76,283,-10.85102
1306,12,2.71,1,144,0,43,2,0.02,1,0.02,283,-10.8412
1307,69,-14.73,0,144,0,43,20,0.20,18,0.36,282,-10.8446
1308,307,-82.96,1,144,0,43,128,1.28,110,2.20,282,-10.90293
1309,393,-5.57,2,144,1,43,97,0.97,58,1.16,283,-10.90333
1310,158,-1.51,1,144,0,43,31,0.31,25,0.50,282,-10.8973
1311,434,-9.42,0,144,1,43,104,1.04,49,0.98,283,-10.89949
1312,0,-3.00,0,144,0,43,0,0.00,0,0.00,282,-10.89347
1313,225,40.42,4,144,1,43,57,0.57,15,0.30,282,-10.85894
1314,0,-3.00,0,144,0,43,0,0.00,0,0.00,282,-10.85296
1315,182,-14.04,2,144,0,43,46,0.46,45,0.90,282,-10.85747
1316,1338,-246.05,7,144,2,43,579,5.79,409,8.18,283,-11.05403
1317,96,27.08,1,144,1,43,10,0.10,3,0.06,283,-11.02749
1318,0,-3.00,0,144,0,43,0,0.00,0,0.00,282,-11.0214
1319,40,5.35,2,144,0,43,19,0.19,5,0.10,282,-11.01026
1320,895,0.81,1,144,3,43,214,2.14,111,2.22,283,-11.01042
1321,138,16.21,1,144,1,43,30,0.30,19,0.38,283,-10.99262
1322,121,-7.73,1,144,0,43,37,0.37,25,0.50,283,-10.99133
1323,211,-11.84,1,144,0,43,46,0.46,35,0.70,282,-10.99337
1324,656,-56.62,2,144,1,43,224,2.24,130,2.60,283,-11.0343
1325,445,12.87,2,144,1,43,104,1.04,46,0.92,283,-11.02054
1326,389,-33.22,1,144,1,43,115,1.15,93,1.86,283,-11.04183
1327,52,-12.89,0,144,0,43,21,0.21,13,0.26,283,-11.04358
1328,23,16.06,1,144,1,43,10,0.10,8,0.16,283,-11.02564
1329,362,29.57,6,144,2,43,130,1.30,82,1.64,283,-11.00394
1330,48,0.81,1,144,0,43,18,0.18,7,0.14,282,-10.99582
1331,372,27.78,4,144,2,43,95,0.95,58,1.16,283,-10.97386
1332,246,-4.71,2,144,0,43,46,0.46,47,0.94,282,-10.97125
1333,530,-51.71,3,144,1,43,204,2.04,128,2.56,283,-11.00857
1334,319,-13.50,1,144,0,43,68,0.68,43,0.86,283,-11.01211
1335,545,21.44,2,144,2,43,106,1.06,53,1.06,283,-10.99391
1336,733,-33.62,1,144,2,43,184,1.84,120,2.40,283,-11.01803
1337,100,26.00,1,144,1,43,16,0.16,12,0.24,283,-10.9929
1338,180,-21.10,1,144,0,43,47,0.47,34,0.68,283,-11.00183
1339,21,-2.71,0,144,0,43,5,0.05,5,0.10,283,-10.99574
1340,158,9.86,2,144,1,43,59,0.59,32,0.64,283,-10.98387
1341,359,11.35,1,144,2,43,88,0.88,62,1.24,283,-10.97278
1342,119,59.31,3,144,2,43,19,0.19,3,0.06,283,-10.92561
1343,0,-3.00,0,144,0,43,0,0.00,0,0.00,282,-10.91971
1344,98,29.75,1,144,1,43,14,0.14,3,0.06,282,-10.89184
1345,47,1.91,1,144,0,43,13,0.13,4,0.08,282,-10.883
1346,308,-72.91,1,144,0,43,146,1.46,125,2.50,282,-10.93253
1347,92,-0.08,1,144,0,43,21,0.21,10,0.20,282,-10.9253
1348,238,18.71,3,144,1,43,46,0.46,32,0.64,282,-10.9074
1349,380,-10.05,2,144,1,43,91,0.91,68,1.36,282,-10.9112
1350,359,-25.38,2,144,0,43,105,1.05,89,1.78,282,-10.92505
1351,255,30.94,2,144,2,43,71,0.71,34,0.68,282,-10.89956
1352,128,-0.38,0,144,0,43,31,0.31,15,0.30,282,-10.89223
1353,0,-3.00,0,144,0,43,0,0.00,0,0.00,282,-10.8864
1354,53,0.48,0,144,0,43,9,0.09,3,0.06,282,-10.87812
1355,118,-16.47,1,144,0,43,42,0.42,28,0.56,281,-10.88348
1356,365,-37.08,2,144,1,43,146,1.46,105,2.10,282,-10.90817
1357,152,-12.70,2,144,0,43,52,0.52,41,0.82,281,-10.91151
1358,155,-4.25,2,144,0,43,30,0.30,27,0.54,281,-10.90824
1359,140,-3.19,0,144,0,43,32,0.32,15,0.30,281,-10.90302
1360,45,2.63,0,144,0,43,4,0.04,1,0.02,281,-10.89311
1361,73,18.92,1,144,1,43,15,0.15,12,0.24,281,-10.87371
1362,65,1.00,0,144,0,43,13,0.13,4,0.08,281,-10.86515
1363,431,11.55,3,144,1,43,116,1.16,72,1.44,281,-10.85385
1364,395,17.23,2,144,2,43,103,1.03,54,1.08,281,-10.83924
1365,215,10.32,0,144,1,43,28,0.28,20,0.40,281,-10.82594
1366,482,-20.17,2,144,1,43,113,1.13,76,1.52,281,-10.83744
1367,0,-3.00,0,144,0,43,0,0.00,0,0.00,281,-10.83171
1368,48,23.51,3,144,1,43,21,0.21,9,0.18,281,-10.81011
1369,253,33.92,2,144,2,43,60,0.60,27,0.54,281,-10.78268
1370,189,-2.20,1,144,0,43,32,0.32,28,0.56,281,-10.77757
1371,372,-32.72,1,144,1,43,129,1.29,77,1.54,281,-10.79784
1372,355,18.81,2,144,1,43,67,0.67,43,0.86,281,-10.78009
1373,64,-11.41,0,144,0,43,13,0.13,16,0.32,281,-10.78087
1374,405,-19.89,5,144,1,43,185,1.85,91,1.82,281,-10.79439
1375,680,-214.39,3,144,0,43,192,1.92,214,4.28,281,-10.94848
1376,294,8.50,4,144,0,43,73,0.73,37,0.74,281,-10.93743
1377,29,-1.77,0,144,0,43,8,0.08,0,0.00,281,-10.93083
1378,277,-55.24,1,144,0,43,103,1.03,100,2.00,281,-10.96569
1379,51,21.97,1,144,1,43,14,0.14,3,0.06,281,-10.94415
1380,866,-13.30,3,144,2,43,222,2.22,118,2.36,281,-10.95405
1381,242,8.38,1,144,1,43,66,0.66,47,0.94,281,-10.9434
1382,103,0.27,0,144,0,43,19,0.19,12,0.24,281,-10.9356
1383,912,-10.34,8,144,2,43,342,3.42,167,3.34,281,-10.94744
1384,358,15.81,2,144,1,43,78,0.78,20,0.40,281,-10.93164
1385,206,28.01,2,144,1,43,21,0.21,20,0.40,281,-10.90664
1386,638,-191.94,2,144,0,43,308,3.08,207,4.14,282,-11.04347
1387,426,6.80,3,144,1,43,73,0.73,67,1.34,282,-11.03527
1388,371,-70.95,0,144,0,43,135,1.35,107,2.14,282,-11.08095
1389,279,24.19,2,144,1,43,50,0.50,22,0.44,282,-11.05891
1390,228,15.54,3,144,1,43,57,0.57,36,0.72,282,-11.04388
1391,34,-5.77,0,144,0,43,6,0.06,7,0.14,282,-11.04024
1392,461,-21.68,1,144,1,43,105,1.05,55,1.10,282,-11.05159
1393,547,-59.03,3,144,1,43,220,2.20,130,2.60,282,-11.09264
1394,165,45.84,4,144,1,43,31,0.31,4,0.08,282,-11.05574
1395,265,-10.18,1,144,1,43,69,0.69,58,1.16,282,-11.0586
1396,124,25.07,2,144,1,43,35,0.35,12,0.24,282,-11.03581
1397,2312,-324.43,9,144,4,43,848,8.48,500,10.00,283,-11.2845
1398,299,-21.24,1,144,1,43,85,0.85,60,1.20,283,-11.29525
1399,11,-0.32,1,144,0,43,7,0.07,4,0.08,283,-11.28801
1400,783,-17.14,11,144,3,43,342,3.42,187,3.74,283,-11.30774
1401,40,0.39,1,144,0,43,11,0.11,8,0.16,283,-11.30008
1402,1423,-128.48,4,144,2,43,391,3.91,202,4.04,284,-11.39463
1403,1621,-141.23,6,144,3,43,560,5.60,339,6.78,285,-11.50394
1404,0,-3.00,0,144,0,43,0,0.00,0,0.00,285,-11.49788
1405,42,-0.13,2,144,0,43,20,0.20,8,0.16,284,-11.49103
1406,180,4.97,2,144,0,43,35,0.35,21,0.42,284,-11.48086
1407,1221,-196.72,6,144,2,43,522,5.22,314,6.28,285,-11.62696
1408,33,2.49,1,144,0,43,14,0.14,5,0.10,285,-11.61759
1409,139,-7.21,0,144,0,43,24,0.24,19,0.38,285,-11.6149
1410,557,-53.70,3,144,0,43,196,1.96,117,2.34,285,-11.64928
1411,89,-20.02,1,144,0,43,34,0.34,33,0.66,285,-11.65641
1412,487,-23.64,2,144,0,43,132,1.32,68,1.36,285,-11.66778
1413,49,0.61,1,144,0,43,11,0.11,6,0.12,285,-11.65975
1414,2257,-368.74,1,144,2,43,730,7.30,424,8.48,286,-11.92722
1415,353,-1.88,1,144,0,43,62,0.62,25,0.50,286,-11.9214
1416,412,17.64,2,144,2,43,83,0.83,49,0.98,286,-11.90606
1417,481,-36.36,3,144,0,43,121,1.21,101,2.02,286,-11.92707
1418,529,-36.74,0,144,1,43,161,1.61,82,1.64,287,-11.94851
1419,166,-3.91,2,144,1,43,69,0.69,45,0.90,287,-11.94658
1420,120,-11.24,0,144,0,43,42,0.42,16,0.32,286,-11.94661
1421,38,13.37,1,144,1,43,20,0.20,13,0.26,286,-11.93124
1422,133,20.01,1,144,1,43,29,0.29,17,0.34,286,-11.91134
1423,520,-125.53,3,144,0,43,235,2.35,177,3.54,286,-11.99679
1424,95,-2.08,1,144,0,43,28,0.28,15,0.30,286,-11.99072
1425,462,-57.41,5,144,0,43,207,2.07,103,2.06,286,-12.02793
1426,0,-3.00,0,144,0,43,0,0.00,0,0.00,286,-12.0216
1427,241,24.58,2,144,1,43,40,0.40,20,0.40,286,-11.99911
1428,361,11.33,2,144,1,43,93,0.93,48,0.96,286,-11.9867
1429,1154,-241.76,3,144,1,43,473,4.73,326,6.52,287,-12.15845
1430,46,6.51,2,144,0,43,24,0.24,6,0.12,287,-12.14662
1431,96,1.47,1,144,0,43,27,0.27,11,0.22,286,-12.13793
1432,269,13.71,1,144,1,43,61,0.61,39,0.78,286,-12.12296
1433,0,-3.00,0,144,0,43,0,0.00,0,0.00,286,-12.11659
1434,16,-1.68,1,144,0,43,9,0.09,1,0.02,286,-12.10987
1435,233,-41.16,2,144,0,43,102,1.02,73,1.46,286,-12.13282
1436,348,-3.17,2,144,0,43,59,0.59,47,0.94,286,-12.1286
1437,87,9.13,1,144,0,43,12,0.12,7,0.14,286,-12.11447
1438,227,6.93,1,144,1,43,67,0.67,34,0.68,286,-12.10426
1439,38,-4.54,0,144,0,43,10,0.10,4,0.08,286,-12.09913
1440,95,2.13,1,144,0,43,23,0.23,12,0.24,286,-12.09006
1441,80,8.84,2,144,0,43,16,0.16,9,0.18,285,-12.07674
1442,149,-11.81,1,144,0,43,36,0.36,29,0.58,285,-12.07768
