Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty
484,237,6.37,0,151,0,43,99,0.99,72,1.44
485,1026,-3.41,1,151,0,43,401,4.01,456,9.12
486,0,-3.00,0,151,0,43,0,0.00,0,0.00
487,265,-0.32,2,151,0,43,118,1.18,100,2.00
488,70,0.98,1,151,0,43,27,0.27,28,0.56
489,0,-3.00,0,151,0,43,0,0.00,0,0.00
490,352,10.31,2,151,1,43,174,1.74,158,3.16
491,0,-3.00,0,151,0,43,0,0.00,0,0.00
492,939,34.67,3,151,2,43,355,3.55,402,8.04
493,0,-3.00,0,151,0,43,0,0.00,0,0.00
494,1045,34.18,3,151,2,43,416,4.16,478,9.56
495,0,-3.00,0,151,0,43,0,0.00,0,0.00
496,0,-3.00,0,151,0,43,0,0.00,0,0.00
497,0,-6.00,0,151,0,43,0,0.00,0,0.00
498,236,-2.27,1,151,0,43,101,1.01,102,2.04
499,0,-3.00,0,151,0,43,0,0.00,0,0.00
500,115,0.33,0,151,0,43,39,0.39,47,0.94
501,0,-3.00,0,151,0,43,0,0.00,0,0.00
502,62,-2.23,0,151,0,43,21,0.21,27,0.54
503,0,-3.00,0,151,0,43,0,0.00,0,0.00
504,106,5.90,1,151,1,43,37,0.37,42,0.84
505,0,-3.00,0,151,0,43,0,0.00,0,0.00
506,791,16.42,1,151,1,43,339,3.39,371,7.42
507,0,-3.00,0,151,0,43,0,0.00,0,0.00
508,0,-3.00,0,151,0,43,0,0.00,0,0.00
509,0,-6.00,0,151,0,43,0,0.00,0,0.00
510,375,5.73,2,151,0,43,151,1.51,166,3.32
511,0,-3.00,0,151,0,43,0,0.00,0,0.00
512,511,7.69,1,151,0,43,261,2.61,228,4.56
513,0,-3.00,0,151,0,43,0,0.00,0,0.00
514,514,17.49,2,151,1,43,217,2.17,223,4.46
515,0,-3.00,0,151,0,43,0,0.00,0,0.00
516,479,12.55,2,151,1,43,221,2.21,231,4.62
517,0,-3.00,0,151,0,43,0,0.00,0,0.00
518,1122,37.04,4,151,1,43,523,5.23,478,9.56
519,0,-3.00,0,151,0,43,0,0.00,0,0.00
520,0,-3.00,0,151,0,43,0,0.00,0,0.00
521,0,-6.00,0,151,0,43,0,0.00,0,0.00
522,357,7.13,2,151,1,43,131,1.31,174,3.48
523,0,-3.00,0,151,0,43,0,0.00,0,0.00
524,85,1.41,2,151,0,43,41,0.41,43,0.86
525,0,-3.00,0,151,0,43,0,0.00,0,0.00
526,0,-3.00,0,151,0,43,0,0.00,0,0.00
527,0,-6.00,0,151,0,43,0,0.00,0,0.00
528,34,-2.72,1,151,0,43,16,0.16,10,0.20
529,0,-3.00,0,151,0,43,0,0.00,0,0.00
530,51,3.35,0,151,1,43,31,0.31,27,0.54
531,0,-3.00,0,151,0,43,0,0.00,0,0.00
532,714,20.49,3,151,1,43,325,3.25,320,6.40
533,84,3.97,0,151,0,43,35,0.35,36,0.72
534,0,-3.00,0,151,0,43,0,0.00,0,0.00
535,345,18.90,4,151,1,43,125,1.25,130,2.60
536,0,-3.00,0,151,0,43,0,0.00,0,0.00
537,1115,37.94,5,151,1,43,506,5.06,387,7.74
538,157,3.67,1,151,0,43,92,0.92,88,1.76
539,0,-3.00,0,151,0,43,0,0.00,0,0.00
540,55,-0.52,1,151,0,43,26,0.26,18,0.36
541,0,-3.00,0,151,0,43,0,0.00,0,0.00
542,210,9.85,1,151,1,43,88,0.88,100,2.00
543,0,-3.00,0,151,0,43,0,0.00,0,0.00
544,1445,31.14,0,151,1,43,639,6.39,550,11.00
545,0,-3.00,0,151,0,43,0,0.00,0,0.00
546,163,8.06,1,151,1,43,80,0.80,61,1.22
547,0,-3.00,0,151,0,43,0,0.00,0,0.00
548,1028,11.65,2,151,1,43,467,4.67,361,7.22
549,179,5.36,2,151,0,43,67,0.67,79,1.58
550,0,-3.00,0,151,0,43,0,0.00,0,0.00
551,1818,20.75,0,151,1,43,800,8.00,751,15.02
552,0,-3.00,0,151,0,43,0,0.00,0,0.00
553,61,4.41,0,151,1,43,22,0.22,20,0.40
554,0,-3.00,0,151,0,43,0,0.00,0,0.00
555,581,21.31,2,151,2,43,205,2.05,224,4.48
556,0,-3.00,0,151,0,43,0,0.00,0,0.00
557,191,3.76,1,151,0,43,79,0.79,69,1.38
558,390,13.81,3,151,0,43,164,1.64,146,2.92
559,123,5.67,2,151,0,43,56,0.56,51,1.02
560,0,-3.00,0,151,0,43,0,0.00,0,0.00
561,625,13.00,3,151,0,43,308,3.08,316,6.32
562,0,-3.00,0,151,0,43,0,0.00,0,0.00
563,264,8.84,2,151,0,43,102,1.02,117,2.34
564,0,-3.00,0,151,0,43,0,0.00,0,0.00
565,366,4.53,1,151,0,43,181,1.81,137,2.74
566,0,-3.00,0,151,0,43,0,0.00,0,0.00
567,245,8.21,1,151,0,43,108,1.08,108,2.16
568,0,-3.00,0,151,0,43,0,0.00,0,0.00
569,506,10.20,2,151,0,43,190,1.90,185,3.70
570,0,-3.00,0,151,0,43,0,0.00,0,0.00
571,0,-3.00,0,151,0,43,0,0.00,0,0.00
572,0,-6.00,0,151,0,43,0,0.00,0,0.00
573,126,-2.34,0,151,0,43,52,0.52,39,0.78
574,0,-3.00,0,151,0,43,0,0.00,0,0.00
575,69,-1.18,0,151,0,43,24,0.24,30,0.60
576,0,-3.00,0,151,0,43,0,0.00,0,0.00
577,1034,30.11,4,151,1,43,452,4.52,416,8.32
578,0,-3.00,0,151,0,43,0,0.00,0,0.00
579,514,20.51,3,151,0,43,211,2.11,182,3.64
580,0,-3.00,0,151,0,43,0,0.00,0,0.00
581,242,12.31,2,151,1,43,99,0.99,101,2.02
582,0,-3.00,0,151,0,43,0,0.00,0,0.00
583,184,8.83,1,151,1,43,86,0.86,93,1.86
584,0,-3.00,0,151,0,43,0,0.00,0,0.00
585,60,3.00,0,151,1,43,35,0.35,24,0.48
586,0,-3.00,0,151,0,43,0,0.00,0,0.00
587,935,42.62,2,151,2,43,350,3.50,355,7.10
588,272,13.17,4,151,0,43,104,1.04,103,2.06
589,0,-3.00,0,151,0,43,0,0.00,0,0.00
590,265,5.84,1,151,0,43,91,0.91,112,2.24
591,0,-3.00,0,151,0,43,0,0.00,0,0.00
592,773,23.99,3,151,1,43,339,3.39,322,6.44
593,0,-3.00,0,151,0,43,0,0.00,0,0.00
594,854,24.40,1,151,1,43,360,3.60,323,6.46
595,0,-3.00,0,151,0,43,0,0.00,0,0.00
596,138,1.23,1,151,0,43,59,0.59,66,1.32
597,0,-3.00,0,151,0,43,0,0.00,0,0.00
598,1007,18.77,2,151,0,43,430,4.30,363,7.26
599,0,-3.00,0,151,0,43,0,0.00,0,0.00
600,229,-1.33,2,151,0,43,111,1.11,85,1.70
601,311,7.23,2,151,0,43,128,1.28,129,2.58
602,0,-3.00,0,151,0,43,0,0.00,0,0.00
603,1136,27.62,3,151,1,43,436,4.36,427,8.54
604,0,-3.00,0,151,0,43,0,0.00,0,0.00
605,991,30.51,6,151,1,43,392,3.92,343,6.86
606,173,8.64,2,151,0,43,74,0.74,89,1.78
607,0,-3.00,0,151,0,43,0,0.00,0,0.00
608,104,1.63,1,151,0,43,42,0.42,40,0.80
609,0,-3.00,0,151,0,43,0,0.00,0,0.00
610,819,13.82,1,151,1,43,303,3.03,354,7.08
611,0,-3.00,0,151,0,43,0,0.00,0,0.00
612,112,1.02,0,151,0,43,48,0.48,39,0.78
613,0,-3.00,0,151,0,43,0,0.00,0,0.00
614,598,24.00,7,151,1,43,303,3.03,288,5.76
615,0,-3.00,0,151,0,43,0,0.00,0,0.00
616,457,22.55,3,151,0,43,196,1.96,187,3.74
617,411,7.23,0,151,0,43,136,1.36,171,3.42
618,0,-3.00,0,151,0,43,0,0.00,0,0.00
619,500,9.09,1,151,0,43,174,1.74,188,3.76
620,0,-3.00,0,151,0,43,0,0.00,0,0.00
621,85,0.74,0,151,0,43,31,0.31,35,0.70
622,0,-3.00,0,151,0,43,0,0.00,0,0.00
623,340,16.31,4,151,0,43,151,1.51,151,3.02
624,0,-3.00,0,151,0,43,0,0.00,0,0.00
625,49,-0.17,0,151,0,43,12,0.12,15,0.30
626,0,-3.00,0,151,0,43,0,0.00,0,0.00
627,255,9.27,2,151,0,43,95,0.95,100,2.00
628,0,-3.00,0,151,0,43,0,0.00,0,0.00
629,682,29.02,4,151,1,43,307,3.07,295,5.90
630,0,-3.00,0,151,0,43,0,0.00,0,0.00
631,321,12.48,2,151,0,43,102,1.02,121,2.42
632,0,-3.00,0,151,0,43,0,0.00,0,0.00
633,113,5.04,3,151,0,43,26,0.26,43,0.86
634,0,-3.00,0,151,0,43,0,0.00,0,0.00
635,51,-1.84,0,151,0,43,15,0.15,21,0.42
636,0,-3.00,0,151,0,43,0,0.00,0,0.00
637,7,-2.43,0,151,0,43,2,0.02,1,0.02
638,0,-3.00,0,151,0,43,0,0.00,0,0.00
639,110,2.27,1,151,0,43,32,0.32,44,0.88
640,0,-3.00,0,151,0,43,0,0.00,0,0.00
641,205,8.37,1,151,1,43,82,0.82,96,1.92
642,0,-3.00,0,151,0,43,0,0.00,0,0.00
643,149,1.51,1,151,0,43,53,0.53,73,1.46
644,0,-3.00,0,151,0,43,0,0.00,0,0.00
645,0,-3.00,0,151,0,43,0,0.00,0,0.00
646,0,-6.00,0,151,0,43,0,0.00,0,0.00
647,119,0.81,2,151,0,43,24,0.24,49,0.98
648,0,-3.00,0,151,0,43,0,0.00,0,0.00
649,324,4.77,1,151,1,43,130,1.30,148,2.96
650,573,24.45,3,151,1,43,186,1.86,243,4.86
651,0,-3.00,0,151,0,43,0,0.00,0,0.00
652,66,0.17,1,151,0,43,26,0.26,28,0.56
653,0,-3.00,0,151,0,43,0,0.00,0,0.00
654,281,13.45,0,151,1,43,84,0.84,107,2.14
655,0,-3.00,0,151,0,43,0,0.00,0,0.00
656,0,-3.00,0,151,0,43,0,0.00,0,0.00
657,0,-6.00,0,151,0,43,0,0.00,0,0.00
658,917,-5.57,2,151,0,43,323,3.23,412,8.24
659,0,-3.00,0,151,0,43,0,0.00,0,0.00
660,94,4.36,0,151,0,43,55,0.55,53,1.06
661,0,-3.00,0,151,0,43,0,0.00,0,0.00
662,44,-0.44,0,151,0,43,22,0.22,12,0.24
663,0,-3.00,0,151,0,43,0,0.00,0,0.00
664,53,-1.45,0,151,0,43,11,0.11,14,0.28
665,0,-3.00,0,151,0,43,0,0.00,0,0.00
666,530,22.10,7,151,0,43,236,2.36,238,4.76
667,0,-3.00,0,151,0,43,0,0.00,0,0.00
668,598,8.95,2,151,0,43,256,2.56,239,4.78
669,0,-3.00,0,151,0,43,0,0.00,0,0.00
670,439,28.70,6,151,2,43,180,1.80,171,3.42
671,0,-3.00,0,151,0,43,0,0.00,0,0.00
672,46,0.66,0,151,0,43,17,0.17,14,0.28
673,0,-3.00,0,151,0,43,0,0.00,0,0.00
674,250,6.59,1,151,0,43,82,0.82,110,2.20
675,0,-3.00,0,151,0,43,0,0.00,0,0.00
676,63,0.70,0,151,0,43,27,0.27,22,0.44
677,0,-3.00,0,151,0,43,0,0.00,0,0.00
678,62,1.24,0,151,0,43,23,0.23,20,0.40
679,0,-3.00,0,151,0,43,0,0.00,0,0.00
680,52,-0.98,0,151,0,43,14,0.14,18,0.36
681,0,-3.00,0,151,0,43,0,0.00,0,0.00
682,890,29.14,4,151,0,43,368,3.68,333,6.66
683,0,-3.00,0,151,0,43,0,0.00,0,0.00
684,43,-0.81,1,151,0,43,11,0.11,21,0.42
685,0,-3.00,0,151,0,43,0,0.00,0,0.00
