Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
389,211,-14.79,0,144,0,43,56,0.56,33,0.66,259,1.717942
390,25,-1.51,0,144,0,43,2,0.02,4,0.08,258,1.709421
391,597,-4.14,2,144,1,43,127,1.27,58,1.16,259,1.678747
392,239,22.23,1,144,1,43,49,0.49,15,0.30,259,1.72145
393,309,-0.05,1,144,0,43,63,0.63,23,0.46,259,1.712401
394,37,1.56,1,144,0,43,6,0.06,4,0.08,258,1.709908
395,126,3.79,0,144,0,43,14,0.14,5,0.10,258,1.714558
396,64,15.20,0,144,1,43,9,0.09,6,0.12,258,1.742202
397,117,2.34,1,144,0,43,20,0.20,11,0.22,257,1.74089
398,0,-3.00,0,144,0,43,0,0.00,0,0.00,257,1.728979
399,302,8.00,2,144,0,43,54,0.54,20,0.40,257,1.738859
400,110,26.28,2,144,1,43,30,0.30,6,0.12,256,1.789882
401,169,11.70,2,144,0,43,26,0.26,5,0.10,256,1.810236
402,383,45.79,1,144,2,43,88,0.88,32,0.64,256,1.90255
403,159,15.05,1,144,1,43,38,0.38,17,0.34,256,1.925898
404,142,35.53,1,144,1,43,18,0.18,3,0.06,256,2.001004
405,269,53.41,3,144,1,43,40,0.40,6,0.12,256,2.115778
406,0,-3.00,0,144,0,43,0,0.00,0,0.00,255,2.103178
407,104,19.00,1,144,1,43,23,0.23,8,0.16,255,2.136304
408,417,31.07,4,144,1,43,92,0.92,33,0.66,255,2.190828
409,122,-4.93,0,144,0,43,25,0.25,11,0.22,255,2.17226
410,469,46.20,3,144,2,43,112,1.12,42,0.84,255,2.258434
411,168,-3.45,1,144,0,43,33,0.33,18,0.36,255,2.241166
412,196,17.88,0,144,0,43,16,0.16,2,0.04,255,2.278641
413,654,-43.89,2,144,1,43,170,1.70,83,1.66,256,2.149732
414,269,68.35,4,144,2,43,47,0.47,16,0.32,256,2.289795
415,955,-144.41,6,144,2,43,339,3.39,276,5.52,258,1.893587
416,167,10.96,1,144,1,43,45,0.45,18,0.36,258,1.90617
417,461,27.50,4,144,1,43,118,1.18,49,0.98,258,1.950122
418,187,21.80,2,144,0,43,41,0.41,8,0.16,258,1.99293
419,109,12.01,1,144,0,43,18,0.18,5,0.10,257,2.0145
420,55,1.68,1,144,0,43,14,0.14,3,0.06,257,2.011569
421,617,30.33,3,144,2,43,127,1.27,67,1.34,258,2.056642
422,275,48.91,2,144,1,43,38,0.38,11,0.22,258,2.157448
423,270,0.93,1,144,1,43,63,0.63,32,0.64,258,2.144407
424,87,-2.67,1,144,0,43,12,0.12,8,0.16,258,2.130745
425,362,40.97,1,144,1,43,31,0.31,8,0.16,258,2.213928
426,246,46.59,2,144,1,43,40,0.40,11,0.22,258,2.307926
427,132,22.82,1,144,1,43,15,0.15,13,0.26,257,2.347932
428,90,10.44,1,144,0,43,9,0.09,2,0.04,257,2.364915
429,34,4.88,1,144,0,43,7,0.07,1,0.02,257,2.36896
430,568,12.31,3,144,2,43,142,1.42,66,1.32,257,2.370052
431,119,-2.62,1,144,0,43,35,0.35,13,0.26,257,2.355457
432,336,33.23,3,144,1,43,75,0.75,31,0.62,257,2.413545
433,88,15.35,1,144,0,43,7,0.07,3,0.06,257,2.441524
434,214,41.15,3,144,1,43,36,0.36,7,0.14,257,2.519412
435,353,-59.77,1,144,0,43,115,1.15,87,1.74,257,2.367979
436,38,3.65,1,144,0,43,11,0.11,3,0.06,256,2.368938
437,254,46.24,4,144,1,43,41,0.41,18,0.36,256,2.45588
438,518,-45.20,4,144,1,43,178,1.78,114,2.28,257,2.326153
439,210,-16.90,3,144,0,43,68,0.68,34,0.68,257,2.27452
440,483,-28.49,6,144,0,43,160,1.60,76,1.52,257,2.188042
441,222,21.50,2,144,0,43,40,0.40,11,0.22,257,2.227272
442,846,-6.32,6,144,3,43,240,2.40,169,3.38,259,2.169644
443,66,21.21,0,144,1,43,6,0.06,3,0.06,258,2.207108
444,665,15.03,4,144,1,43,158,1.58,71,1.42,259,2.217733
445,165,49.30,4,144,1,43,17,0.17,15,0.30,259,2.311005
446,645,34.03,4,144,1,43,161,1.61,69,1.38,260,2.363968
447,13,19.19,1,144,1,43,7,0.07,2,0.04,259,2.394608
448,362,40.05,1,144,1,43,59,0.59,21,0.42,259,2.469666
449,55,5.24,1,144,0,43,3,0.03,1,0.02,259,2.47418
450,28,11.07,2,144,0,43,5,0.05,1,0.02,258,2.490048
451,122,38.51,3,144,1,43,17,0.17,8,0.16,258,2.559415
452,193,46.24,3,144,1,43,29,0.29,4,0.08,258,2.645475
453,269,48.73,3,144,1,43,40,0.40,7,0.14,258,2.736289
454,0,-3.00,0,144,0,43,0,0.00,0,0.00,257,2.723654
455,189,-48.20,1,143,0,43,97,0.97,44,0.88,257,2.606124
456,462,-2.59,2,144,1,43,97,0.97,43,0.86,258,2.582575
457,353,23.50,1,144,0,43,59,0.59,20,0.40,258,2.624671
458,209,32.78,0,144,1,43,24,0.24,9,0.18,258,2.684516
459,78,-0.87,1,144,0,43,19,0.19,11,0.22,257,2.674366
460,436,37.65,4,144,1,43,128,1.28,35,0.70,258,2.734999
461,457,42.72,4,144,1,43,74,0.74,36,0.72,258,2.807495
462,403,46.44,2,144,1,43,48,0.48,24,0.48,259,2.891819
463,168,16.23,2,144,1,43,37,0.37,24,0.48,258,2.91078
464,58,1.43,0,144,0,43,9,0.09,4,0.08,258,2.907224
465,193,46.71,3,144,1,43,25,0.25,16,0.32,258,2.99072
466,0,-3.00,0,144,0,43,0,0.00,0,0.00,257,2.977865
467,259,18.77,1,144,0,43,16,0.16,5,0.10,257,3.009647
468,95,29.33,1,144,1,43,8,0.08,5,0.10,257,3.059048
469,134,-0.81,1,144,0,43,35,0.35,17,0.34,257,3.047837
470,77,21.96,1,144,1,43,20,0.20,1,0.02,256,3.081191
471,390,10.90,3,144,2,43,120,1.20,66,1.32,257,3.078147
472,276,34.79,2,144,1,43,52,0.52,12,0.24,257,3.135859
473,433,19.07,4,144,1,43,127,1.27,54,1.08,257,3.15378
474,146,33.56,2,144,1,43,36,0.36,8,0.16,257,3.208992
475,54,2.23,1,144,0,43,10,0.10,4,0.08,256,3.205085
476,490,37.29,3,144,1,43,96,0.96,48,0.96,257,3.263393
477,29,4.09,1,144,0,43,8,0.08,3,0.06,256,3.26337
478,90,-4.82,0,144,0,43,19,0.19,11,0.22,256,3.245611
479,329,21.22,4,144,1,43,89,0.89,40,0.80,256,3.268947
480,698,9.07,5,144,2,43,192,1.92,97,1.94,257,3.25607
481,103,34.93,2,144,1,43,17,0.17,3,0.06,257,3.31371
482,95,13.71,1,144,0,43,6,0.06,2,0.04,256,3.33364
483,98,25.46,3,144,0,43,11,0.11,3,0.06,256,3.374782
484,629,61.06,4,144,2,43,160,1.60,42,0.84,257,3.473566
485,1270,-344.89,2,144,1,43,466,4.66,460,9.20,259,2.719049
486,97,22.87,1,144,1,43,18,0.18,8,0.16,259,2.75359
487,328,9.85,2,144,0,43,62,0.62,14,0.28,259,2.763467
488,0,-3.00,0,144,0,43,0,0.00,0,0.00,258,2.751656
489,335,23.67,3,144,1,43,87,0.87,43,0.86,258,2.781877
490,358,-3.45,2,144,0,43,61,0.61,32,0.64,259,2.76377
491,2312,-328.81,8,144,2,43,756,7.56,503,10.06,263,2.031794
492,189,41.82,2,144,1,43,18,0.18,8,0.16,263,2.104429
493,75,1.55,1,144,0,43,17,0.17,4,0.08,262,2.101384
494,289,39.69,3,144,2,43,60,0.60,33,0.66,262,2.161289
495,117,5.14,0,144,0,43,11,0.11,2,0.04,262,2.166999
496,198,51.24,2,144,2,43,48,0.48,13,0.26,262,2.252269
497,667,-88.97,3,144,1,43,207,2.07,130,2.60,263,2.050453
498,149,2.81,0,144,0,43,31,0.31,11,0.22,262,2.050918
499,50,19.25,1,144,1,43,14,0.14,4,0.08,262,2.078887
500,1227,-253.74,5,144,1,43,462,4.62,376,7.52,264,1.531374
501,170,-10.40,0,144,0,43,38,0.38,12,0.24,264,1.506325
502,457,20.34,2,144,0,43,71,0.71,26,0.52,264,1.538619
503,107,22.39,1,144,1,43,8,0.08,3,0.06,264,1.573784
504,210,30.19,2,144,1,43,52,0.52,10,0.20,264,1.621757
505,167,49.38,5,144,1,43,23,0.23,23,0.46,263,1.703471
506,150,23.58,1,144,1,43,33,0.33,7,0.14,263,1.739811
507,126,5.02,1,144,0,43,30,0.30,6,0.12,263,1.744086
508,50,7.12,1,144,0,43,5,0.05,2,0.04,263,1.753118
509,0,-3.00,0,144,0,43,0,0.00,0,0.00,262,1.74378
510,13,17.52,1,144,1,43,6,0.06,2,0.04,262,1.768596
511,191,-17.35,1,144,0,43,63,0.63,33,0.66,261,1.727306
512,407,7.65,2,144,1,43,117,1.17,42,0.84,262,1.727699
513,460,0.35,3,144,0,43,113,1.13,48,0.96,262,1.716887
514,165,16.21,2,144,0,43,33,0.33,10,0.20,262,1.74135
515,302,67.67,8,144,1,43,58,0.58,20,0.40,262,1.852157
516,0,-3.00,0,144,0,43,0,0.00,0,0.00,261,1.842754
517,115,6.93,1,144,0,43,13,0.13,1,0.02,261,1.850951
518,379,-0.59,3,144,0,43,76,0.76,38,0.76,261,1.839289
519,196,16.62,1,144,1,43,45,0.45,22,0.44,261,1.860243
520,73,10.76,2,144,0,43,14,0.14,4,0.08,261,1.87427
521,1565,-148.18,8,144,2,43,453,4.53,297,5.94,263,1.546572
522,995,22.86,7,144,3,43,258,2.58,143,2.86,265,1.554306
523,121,15.14,1,144,0,43,6,0.06,4,0.08,265,1.578683
524,275,26.66,2,144,1,43,76,0.76,20,0.40,265,1.61725
525,122,20.75,1,144,1,43,32,0.32,19,0.38,264,1.646601
526,231,40.26,3,144,1,43,52,0.52,13,0.26,264,1.710151
527,167,-9.77,1,144,0,43,46,0.46,25,0.50,264,1.685222
528,36,4.34,1,144,0,43,4,0.04,0,0.00,264,1.688864
529,105,-2.80,0,144,0,43,27,0.27,11,0.22,263,1.679457
530,105,-13.76,1,144,0,43,29,0.29,21,0.42,263,1.647671
531,106,3.89,1,144,0,43,32,0.32,8,0.16,263,1.649686
532,110,16.30,1,144,1,43,20,0.20,17,0.34,262,1.670526
533,407,29.04,2,144,1,43,69,0.69,19,0.38,263,1.712894
534,347,-16.07,0,144,1,43,88,0.88,39,0.78,263,1.672129
535,278,-2.63,0,144,1,43,66,0.66,24,0.48,263,1.657603
536,65,-5.56,1,144,0,43,12,0.12,10,0.20,262,1.642236
537,157,39.27,1,144,2,43,39,0.39,11,0.22,262,1.701213
538,113,5.45,1,144,0,43,15,0.15,10,0.20,262,1.70624
539,163,20.69,2,144,1,43,51,0.51,14,0.28,262,1.733101
540,140,13.23,1,144,0,43,26,0.26,5,0.10,262,1.752432
541,1371,-37.47,8,144,4,43,370,3.70,234,4.68,264,1.636975
542,33,3.52,1,144,0,43,7,0.07,5,0.10,263,1.638855
543,70,17.43,3,144,0,43,9,0.09,4,0.08,263,1.663787
544,184,-10.57,1,144,0,43,70,0.70,21,0.42,263,1.637966
545,694,-33.96,4,144,1,43,232,2.32,110,2.20,264,1.554992
546,342,13.61,2,144,1,43,70,0.70,36,0.72,264,1.567672
547,37,-2.47,0,144,0,43,4,0.04,8,0.16,263,1.559922
548,117,4.99,1,144,0,43,20,0.20,11,0.22,263,1.564154
549,4474,-839.40,4,144,1,43,628,6.28,673,13.46,271,-0.0129061
550,63,-4.21,0,144,0,43,13,0.13,5,0.10,270,-0.02095571
551,44,19.92,1,144,1,43,13,0.13,3,0.06,270,0.009401876
552,302,8.37,3,144,0,43,47,0.47,25,0.50,270,0.01901027
553,153,13.66,1,144,0,43,25,0.25,5,0.10,270,0.04179443
554,67,26.29,1,144,1,43,7,0.07,2,0.04,269,0.08351596
555,89,-5.03,0,144,0,43,19,0.19,11,0.22,269,0.07356627
556,89,10.68,1,144,0,43,5,0.05,2,0.04,269,0.09122651
557,49,1.00,1,144,0,43,14,0.14,4,0.08,268,0.09121834
558,82,21.37,1,144,1,43,15,0.15,8,0.16,268,0.1233882
559,269,33.65,2,144,1,43,32,0.32,19,0.38,268,0.1754719
560,399,30.76,3,144,1,43,78,0.78,43,0.86,268,0.2192793
561,1110,-68.28,5,144,2,43,285,2.85,171,3.42,270,0.07151298
562,52,5.65,1,144,0,43,5,0.05,0,0.00,269,0.08011132
563,439,45.40,3,144,1,43,52,0.52,26,0.52,270,0.1509255
564,363,83.11,6,144,2,43,72,0.72,24,0.48,270,0.2802492
565,91,10.40,1,143,0,43,8,0.08,3,0.06,269,0.2966667
566,275,-0.09,2,144,0,43,77,0.77,41,0.82,269,0.290712
567,0,-3.00,0,144,0,43,0,0.00,0,0.00,269,0.2849082
568,117,-16.67,0,144,0,43,23,0.23,12,0.24,269,0.2542327
569,14,19.30,1,144,1,43,4,0.04,2,0.04,268,0.2822622
570,729,-26.92,4,144,1,43,179,1.79,96,1.92,269,0.2190706
571,516,-36.06,5,144,1,43,175,1.75,115,2.30,270,0.1382857
572,85,17.25,1,144,1,43,23,0.23,6,0.12,269,0.1623063
573,268,14.77,1,144,1,43,49,0.49,19,0.38,269,0.1810049
574,434,-2.84,1,144,1,43,89,0.89,33,0.66,269,0.1677852
575,125,-1.81,1,144,0,43,32,0.32,12,0.24,269,0.1621714
576,497,45.27,5,144,1,43,124,1.24,46,0.92,270,0.2266617
577,49,20.14,1,144,1,43,13,0.13,4,0.08,269,0.2555766
578,50,1.84,1,144,0,43,11,0.11,3,0.06,269,0.2568162
579,433,39.53,4,144,2,43,91,0.91,38,0.76,269,0.3089335
580,975,-49.74,5,144,2,43,269,2.69,161,3.22,270,0.1984397
581,65,-4.90,1,144,0,43,15,0.15,11,0.22,270,0.1878399
582,139,-11.08,0,144,0,43,44,0.44,11,0.22,270,0.1673529
583,328,11.86,3,144,0,43,63,0.63,20,0.40,270,0.182063
584,223,23.42,1,144,1,43,34,0.34,19,0.38,270,0.215458
585,0,-3.00,0,144,0,43,0,0.00,0,0.00,269,0.2099615
586,309,19.05,3,144,1,43,88,0.88,32,0.64,269,0.2319946
587,116,11.95,1,144,0,43,7,0.07,2,0.04,269,0.250592
588,289,7.63,2,144,1,43,64,0.64,32,0.64,269,0.2546417
589,216,6.94,1,144,0,43,31,0.31,15,0.30,269,0.2637768
590,90,-6.29,1,144,0,43,28,0.28,7,0.14,269,0.2507847
591,501,28.73,1,144,2,43,92,0.92,47,0.94,269,0.2867815
592,597,56.51,6,144,3,43,144,1.44,82,1.64,270,0.3577246
593,194,34.12,3,144,1,43,32,0.32,14,0.28,270,0.4062131
594,208,16.31,2,144,0,43,22,0.22,9,0.18,269,0.4299738
595,98,11.73,1,144,1,43,20,0.20,18,0.36,269,0.4429485
596,76,8.89,2,144,0,43,18,0.18,8,0.16,269,0.4542162
597,50,19.51,1,144,1,43,9,0.09,8,0.16,268,0.4806536
598,73,11.95,2,144,0,43,12,0.12,4,0.08,268,0.4971738
599,211,4.22,1,144,0,43,65,0.65,19,0.38,268,0.5005155
600,95,-7.04,0,144,0,43,19,0.19,15,0.30,268,0.4871286
601,463,69.17,2,144,2,43,83,0.83,31,0.62,268,0.5889455
602,89,9.81,3,144,0,43,18,0.18,15,0.30,268,0.6000001
603,1729,-109.10,7,144,3,43,472,4.72,275,5.50,270,0.381492
604,364,60.43,2,144,2,43,57,0.57,24,0.48,270,0.46917
605,282,-18.94,2,144,0,43,85,0.85,46,0.92,270,0.4318742
606,125,9.42,1,144,0,43,23,0.23,7,0.14,270,0.4449477
607,256,28.53,2,144,1,43,56,0.56,20,0.40,270,0.4835136
608,338,22.67,4,144,0,43,69,0.69,35,0.70,270,0.5131491
609,37,2.72,1,144,0,43,5,0.05,2,0.04,270,0.5154781
610,106,13.42,2,144,0,43,14,0.14,6,0.12,270,0.5339277
611,451,46.72,3,144,2,43,83,0.83,45,0.90,270,0.5956615
612,718,-109.36,3,144,2,43,259,2.59,206,4.12,271,0.3940214
613,347,45.60,5,144,1,43,73,0.73,27,0.54,271,0.4562337
614,219,32.84,3,144,1,43,43,0.43,19,0.38,271,0.500483
615,136,14.31,1,144,0,43,12,0.12,6,0.12,270,0.5214176
616,364,34.42,3,144,1,43,51,0.51,27,0.54,271,0.5675872
617,31,4.47,1,144,0,43,1,0.01,2,0.04,270,0.5727007
618,63,-3.01,0,144,0,43,13,0.13,2,0.04,270,0.5666323
619,37,3.51,1,144,0,43,7,0.07,1,0.02,269,0.5701199
620,236,39.11,3,144,1,43,49,0.49,20,0.40,269,0.6237373
621,603,59.61,6,144,2,43,151,1.51,65,1.30,270,0.7000024
622,63,10.96,0,144,1,43,10,0.10,10,0.20,270,0.7122692
623,319,26.95,1,144,0,43,40,0.40,8,0.16,270,0.7523746
624,747,68.31,4,144,2,43,172,1.72,71,1.42,270,0.8437027
625,242,-18.04,2,144,0,43,80,0.80,45,0.90,270,0.8085437
626,164,-8.76,2,144,0,43,55,0.55,32,0.64,270,0.7891424
627,87,-2.54,0,144,0,43,5,0.05,5,0.10,270,0.7836015
628,416,62.04,4,144,2,43,87,0.87,32,0.64,270,0.866915
629,400,46.59,2,144,1,43,60,0.60,15,0.30,270,0.9322697
630,395,27.05,4,144,1,43,75,0.75,43,0.86,271,0.96307
631,105,28.76,2,144,1,43,26,0.26,5,0.10,270,1.00067
632,858,36.75,4,144,1,43,134,1.34,44,0.88,271,1.04564
633,155,5.34,2,144,0,43,45,0.45,14,0.28,271,1.04907
634,187,6.11,2,144,0,43,18,0.18,15,0.30,271,1.054103
635,177,30.72,2,144,1,43,32,0.32,10,0.20,271,1.094148
636,139,34.97,1,144,1,43,12,0.12,8,0.16,271,1.142216
637,176,14.97,1,144,0,43,40,0.40,16,0.32,270,1.1617
638,74,3.84,1,144,0,43,11,0.11,6,0.12,270,1.164448
639,37,2.73,1,144,0,43,6,0.06,2,0.04,270,1.165652
640,203,17.93,1,144,0,43,13,0.13,11,0.22,270,1.190211
641,388,-9.85,1,144,1,43,91,0.91,46,0.92,270,1.165424
642,533,-30.39,3,144,0,43,116,1.16,69,1.38,270,1.109065
643,50,3.38,1,144,0,43,6,0.06,2,0.04,270,1.111363
644,290,19.25,2,144,1,43,79,0.79,26,0.52,270,1.131722
645,32,-3.80,0,144,0,43,8,0.08,3,0.06,270,1.123859
646,482,53.26,2,144,2,43,96,0.96,26,0.52,270,1.192924
647,88,2.98,0,144,0,43,6,0.06,3,0.06,270,1.195509
648,341,27.34,3,144,1,43,82,0.82,38,0.76,270,1.226616
649,276,-12.64,0,144,0,43,75,0.75,49,0.98,270,1.202591
650,741,-38.00,4,144,1,43,207,2.07,125,2.50,270,1.127403
651,177,26.78,2,144,1,43,43,0.43,19,0.38,270,1.159854
652,29,-1.26,0,144,0,43,8,0.08,3,0.06,270,1.155924
653,237,8.19,2,144,0,43,57,0.57,14,0.28,270,1.163269
654,130,13.29,1,144,0,43,29,0.29,7,0.14,270,1.180094
655,184,21.33,3,144,0,43,25,0.25,12,0.24,270,1.206929
656,56,12.49,2,144,0,43,12,0.12,2,0.04,269,1.221761
657,323,61.27,1,144,2,43,43,0.43,16,0.32,269,1.303883
658,373,65.26,4,144,2,43,75,0.75,23,0.46,269,1.387952
659,127,12.32,1,144,0,43,10,0.10,5,0.10,269,1.403185
660,135,-12.01,1,144,0,43,27,0.27,22,0.44,269,1.380736
661,117,5.54,1,144,0,43,18,0.18,15,0.30,269,1.385249
662,0,-3.00,0,144,0,43,0,0.00,0,0.00,268,1.378625
663,748,-28.00,4,144,1,43,175,1.75,90,1.80,269,1.321267
664,1198,-355.79,0,144,0,43,426,4.26,419,8.38,271,0.7644139
665,29,-2.30,0,144,0,43,9,0.09,3,0.06,270,0.759578
666,377,46.48,2,144,1,43,47,0.47,11,0.22,270,0.8216116
667,15,16.76,1,144,1,43,9,0.09,5,0.10,270,0.8406926
668,214,44.45,3,144,1,43,32,0.32,9,0.18,270,0.8986257
669,289,94.24,3,144,4,43,64,0.64,19,0.38,270,1.019601
670,864,-166.23,5,144,2,43,319,3.19,292,5.84,271,0.7443717
671,223,43.07,2,144,1,43,25,0.25,5,0.10,271,0.8013964
672,180,5.65,1,144,0,43,31,0.31,6,0.12,271,0.8069324
673,118,4.81,1,144,0,43,12,0.12,10,0.20,270,0.8113765
674,454,71.12,4,144,2,43,82,0.82,39,0.78,271,0.9022968
675,329,41.85,4,144,1,43,54,0.54,26,0.52,271,0.9538226
676,57,1.81,1,144,0,43,13,0.13,3,0.06,270,0.9537882
677,121,20.02,2,144,1,43,23,0.23,17,0.34,270,0.9756227
678,40,15.72,2,144,0,43,3,0.03,1,0.02,270,0.9952422
679,158,-12.34,1,144,0,43,52,0.52,25,0.50,270,0.9730825
680,388,37.98,2,144,1,43,80,0.80,21,0.42,270,1.02025
681,196,33.68,6,144,0,43,45,0.45,24,0.48,270,1.060731
682,584,47.01,3,144,2,43,97,0.97,49,0.98,270,1.115368
683,1728,-286.16,5,144,2,43,586,5.86,398,7.96,272,0.6626316
684,247,6.75,1,144,0,43,59,0.59,16,0.32,272,0.669192
685,590,-11.55,4,144,0,43,186,1.86,103,2.06,273,0.6415741
686,68,23.93,1,144,1,43,5,0.05,2,0.04,272,0.6709929
687,703,60.92,6,144,2,43,136,1.36,73,1.46,273,0.7417576
688,199,-14.35,1,144,0,43,56,0.56,24,0.48,273,0.7173041
689,51,2.72,1,144,0,43,5,0.05,4,0.08,273,0.7190096
690,79,6.27,0,144,0,43,4,0.04,3,0.06,272,0.7269144
691,225,33.27,2,144,1,43,43,0.43,16,0.32,272,0.7675504
692,296,-35.00,0,144,1,43,105,1.05,54,1.08,272,0.7094263
693,374,44.84,4,144,1,43,69,0.69,26,0.52,272,0.7640004
694,550,31.41,4,144,2,43,138,1.38,68,1.36,273,0.7935115
695,153,-24.65,0,144,0,43,44,0.44,15,0.30,273,0.7558408
696,216,32.98,0,144,1,43,20,0.20,7,0.14,273,0.7983066
697,303,-8.29,2,144,0,43,62,0.62,35,0.70,273,0.7813792
698,96,-7.72,0,144,0,43,29,0.29,12,0.24,272,0.7684407
699,125,28.12,0,144,1,43,8,0.08,5,0.10,272,0.8039796
700,445,55.31,2,144,2,43,101,1.01,32,0.64,272,0.8708529
701,335,46.67,2,144,1,43,46,0.46,14,0.28,273,0.9298355
702,37,1.72,1,144,0,43,6,0.06,3,0.06,272,0.9298034
703,253,46.08,3,144,1,43,42,0.42,20,0.40,272,0.9865863
704,133,36.77,2,144,1,43,15,0.15,4,0.08,272,1.031811
705,56,20.91,1,144,1,43,12,0.12,2,0.04,272,1.055491
706,152,42.42,2,144,2,43,37,0.37,12,0.24,271,1.104662
707,123,18.86,2,144,0,43,14,0.14,6,0.12,271,1.127448
708,298,27.30,4,144,1,43,63,0.63,44,0.88,271,1.155079
709,97,14.31,2,144,0,43,7,0.07,3,0.06,271,1.171491
710,0,-3.00,0,144,0,43,0,0.00,0,0.00,271,1.165616
711,67,20.55,1,144,1,43,9,0.09,4,0.08,270,1.188391
712,82,16.27,1,144,1,43,27,0.27,9,0.18,270,1.204701
713,36,1.30,1,144,0,43,6,0.06,3,0.06,270,1.203697
714,36,16.82,0,144,1,43,7,0.07,5,0.10,269,1.222079
715,105,31.81,2,144,1,43,21,0.21,4,0.08,269,1.259254
716,275,-1.52,1,144,1,43,72,0.72,61,1.22,269,1.248452
717,117,33.96,2,144,1,43,25,0.25,5,0.10,269,1.288403
718,26,17.79,1,144,1,43,12,0.12,3,0.06,269,1.306932
719,177,15.73,2,144,0,43,36,0.36,9,0.18,269,1.324307
720,485,8.52,1,144,0,43,47,0.47,29,0.58,269,1.331875
721,37,2.48,1,144,0,43,5,0.05,2,0.04,269,1.332382
722,16,19.90,1,144,1,43,6,0.06,1,0.02,268,1.353806
723,133,41.85,2,144,2,43,30,0.30,11,0.22,268,1.400747
724,248,30.30,2,144,1,43,32,0.32,19,0.38,268,1.43457
725,134,-18.18,1,144,0,43,40,0.40,36,0.72,268,1.405014
726,37,2.16,1,144,0,43,5,0.05,4,0.08,267,1.404917
727,44,-1.89,0,144,0,43,10,0.10,2,0.04,267,1.400197
728,1466,-154.36,4,144,3,43,477,4.77,311,6.22,269,1.157749
729,123,0.93,0,144,0,43,31,0.31,15,0.30,269,1.156594
730,217,48.91,2,144,1,43,15,0.15,9,0.18,269,1.216475
731,399,55.65,3,144,2,43,67,0.67,29,0.58,269,1.280015
732,345,29.05,4,144,1,43,84,0.84,46,0.92,269,1.30857
733,1089,-49.19,5,144,3,43,318,3.18,187,3.74,270,1.215987
734,105,11.73,1,144,1,43,25,0.25,15,0.30,270,1.22545
735,41,15.52,0,144,1,43,6,0.06,5,0.10,269,1.241514
736,345,45.31,3,144,2,43,85,0.85,37,0.74,269,1.290079
737,270,-36.52,1,144,1,43,90,0.90,74,1.48,269,1.231443
738,62,7.43,1,144,0,43,9,0.09,2,0.04,269,1.238726
739,215,56.49,3,144,2,43,36,0.36,15,0.30,269,1.303486
740,91,10.43,1,144,0,43,12,0.12,4,0.08,269,1.314613
741,1399,-72.61,7,144,3,43,365,3.65,249,4.98,270,1.187226
742,974,-122.22,3,144,2,43,293,2.93,223,4.46,271,1.001873
743,1409,-56.31,6,144,4,43,357,3.57,254,5.08,273,0.8949733
744,53,25.52,1,144,1,43,10,0.10,1,0.02,273,0.9238569
745,339,46.24,5,144,1,43,77,0.77,24,0.48,273,0.9752283
746,34,4.22,1,144,0,43,6,0.06,2,0.04,272,0.9785079
747,58,9.58,2,144,0,43,11,0.11,7,0.14,272,0.9878262
748,142,4.00,1,144,1,43,42,0.42,22,0.44,272,0.9866672
749,394,60.32,2,144,2,43,58,0.58,18,0.36,272,1.056568
750,470,-77.77,2,144,1,43,156,1.56,89,1.78,272,0.9420636
751,102,14.01,3,144,0,43,26,0.26,11,0.22,272,0.9560509
752,0,-3.00,0,144,0,43,0,0.00,0,0.00,272,0.9507902
753,220,66.85,4,144,2,43,34,0.34,17,0.34,272,1.027531
754,276,67.77,3,144,2,43,39,0.39,12,0.24,272,1.106288
755,457,74.41,3,144,2,43,77,0.77,37,0.74,272,1.192465
756,201,6.90,0,144,0,43,19,0.19,6,0.12,272,1.199605
757,428,38.10,3,144,1,43,78,0.78,35,0.70,272,1.240571
758,277,-0.64,1,144,0,43,37,0.37,24,0.48,272,1.236059
759,74,-6.31,0,144,0,43,15,0.15,6,0.12,272,1.225758
760,100,12.55,1,144,1,43,23,0.23,14,0.28,272,1.236008
761,244,13.93,2,144,0,43,43,0.43,15,0.30,272,1.249907
762,66,1.73,0,144,0,43,14,0.14,4,0.08,271,1.250244
763,299,64.30,3,144,2,43,66,0.66,13,0.26,271,1.322851
764,216,44.10,4,144,0,43,23,0.23,9,0.18,271,1.374669
765,0,-3.00,0,144,0,43,0,0.00,0,0.00,271,1.368951
766,141,13.54,2,144,0,43,20,0.20,11,0.22,271,1.382475
767,97,5.44,1,144,0,43,17,0.17,6,0.12,270,1.386485
768,125,-10.15,1,144,0,43,39,0.39,23,0.46,270,1.369458
769,27,-0.25,0,144,0,43,8,0.08,1,0.02,270,1.367219
770,116,11.15,1,144,0,43,13,0.13,6,0.12,270,1.378699
771,676,-21.12,8,144,3,43,224,2.24,194,3.88,270,1.325324
772,48,7.75,1,144,0,43,8,0.08,0,0.00,270,1.33264
773,155,25.34,2,144,1,43,24,0.24,20,0.40,270,1.358058
774,509,6.98,4,144,2,43,135,1.35,92,1.84,270,1.351605
775,773,52.31,6,144,2,43,132,1.32,85,1.70,271,1.402077
776,376,79.76,5,144,2,43,51,0.51,24,0.48,271,1.491308
777,182,37.92,2,144,2,43,37,0.37,20,0.40,271,1.529431
778,365,67.86,2,144,2,43,45,0.45,17,0.34,271,1.60591
