Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty,CumulativeAvgSteps,CumulativeAvgRewards
391,206,39.89,3,144,1,43,35,0.35,6,0.12,314,2.971187
392,167,5.96,1,144,0,43,18,0.18,8,0.16,313,2.976161
393,97,22.01,1,144,1,43,11,0.11,4,0.08,313,3.016433
394,406,73.60,3,144,2,43,46,0.46,21,0.42,313,3.176254
395,615,31.31,5,144,1,43,148,1.48,61,1.22,314,3.225969
396,1436,-147.75,8,144,1,43,414,4.14,273,5.46,317,2.800574
397,1691,-167.00,6,144,2,43,460,4.60,282,5.64,320,2.324847
398,68,-3.32,0,144,0,43,8,0.08,3,0.06,320,2.310303
399,1308,-136.89,1,144,1,43,308,3.08,188,3.76,322,1.936715
400,258,77.78,3,144,3,43,53,0.53,18,0.36,322,2.101447
401,173,12.81,0,144,0,43,22,0.22,6,0.12,322,2.127307
402,587,20.36,4,143,0,43,72,0.72,37,0.74,322,2.162078
403,514,23.31,1,144,0,43,31,0.31,8,0.16,323,2.211672
404,1884,-181.81,8,144,5,43,580,5.80,453,9.06,327,1.676868
405,264,43.34,3,144,1,43,48,0.48,21,0.42,326,1.766625
406,86,4.74,0,144,0,43,5,0.05,1,0.02,326,1.773781
407,246,27.97,1,144,1,43,34,0.34,8,0.16,326,1.829492
408,278,43.90,2,144,1,43,38,0.38,15,0.30,325,1.921845
409,73,12.30,2,144,0,43,15,0.15,9,0.18,325,1.943008
410,534,51.98,8,144,4,43,186,1.86,113,2.26,325,2.018764
411,415,56.43,3,144,1,43,39,0.39,19,0.38,326,2.138556
412,58,-0.58,0,144,0,43,5,0.05,2,0.04,325,2.131738
413,238,-2.35,2,144,0,43,48,0.48,18,0.36,325,2.115481
414,0,-3.00,0,144,0,43,0,0.00,0,0.00,324,2.103124
415,132,22.53,1,144,1,43,13,0.13,9,0.18,323,2.144315
416,125,39.71,1,144,2,43,29,0.29,12,0.24,323,2.220488
417,186,-15.52,0,144,0,43,35,0.35,30,0.60,323,2.175677
418,112,16.61,1,144,1,43,22,0.22,19,0.38,322,2.201559
419,0,-3.00,0,144,0,43,0,0.00,0,0.00,321,2.189145
420,54,1.53,1,144,0,43,4,0.04,2,0.04,321,2.18574
421,763,-7.09,0,144,0,43,72,0.72,19,0.38,322,2.161098
422,557,68.59,2,144,2,43,89,0.89,38,0.76,322,2.300285
423,170,16.76,3,144,0,43,27,0.27,9,0.18,322,2.328472
424,456,81.35,2,144,2,43,67,0.67,17,0.34,322,2.498213
425,260,12.97,1,144,0,43,42,0.42,16,0.32,322,2.519466
426,407,34.87,2,144,1,43,68,0.68,23,0.46,322,2.584
427,84,4.00,0,144,0,43,8,0.08,1,0.02,322,2.587082
428,134,26.51,2,144,1,43,31,0.31,17,0.34,321,2.632787
429,47,20.85,1,144,1,43,9,0.09,1,0.02,321,2.667954
430,2280,-485.96,8,144,3,43,903,9.03,695,13.90,325,1.449134
431,57,1.45,1,144,0,43,4,0.04,5,0.10,325,1.447205
432,732,33.36,4,144,2,43,154,1.54,95,1.90,326,1.495914
433,85,15.03,1,144,0,43,4,0.04,2,0.04,325,1.52538
434,69,21.88,1,144,1,43,7,0.07,4,0.08,324,1.564982
435,93,39.39,3,144,1,43,14,0.14,5,0.10,324,1.641241
436,279,8.70,3,144,0,43,41,0.41,30,0.60,324,1.650332
437,388,-22.04,2,144,1,43,100,1.00,76,1.52,324,1.581854
438,0,-3.00,0,144,0,43,0,0.00,0,0.00,323,1.571393
439,37,1.55,1,144,0,43,4,0.04,0,0.00,323,1.569666
440,36,5.55,1,144,0,43,2,0.02,0,0.00,322,1.577084
441,770,56.73,6,144,2,43,191,1.91,78,1.56,323,1.674279
442,236,47.44,3,144,1,43,21,0.21,9,0.18,323,1.766975
443,119,19.16,3,144,0,43,24,0.24,8,0.16,322,1.800632
444,301,67.90,2,144,2,43,45,0.45,7,0.14,322,1.934568
445,147,7.14,1,144,0,43,8,0.08,6,0.12,322,1.944264
446,374,-50.42,1,144,0,43,108,1.08,72,1.44,322,1.819654
447,911,5.56,6,144,2,43,238,2.38,122,2.44,323,1.797508
448,0,-3.00,0,144,0,43,0,0.00,0,0.00,323,1.786799
449,256,43.95,3,144,1,43,29,0.29,12,0.24,322,1.869705
450,297,-16.83,0,144,0,43,60,0.60,26,0.52,322,1.82566
451,221,-0.46,2,144,0,43,63,0.63,19,0.38,322,1.815282
452,137,30.08,3,144,0,43,18,0.18,2,0.04,322,1.872716
453,171,50.57,1,144,2,43,21,0.21,5,0.10,321,1.96772
454,276,6.86,2,144,1,43,82,0.82,49,0.98,321,1.966352
455,365,82.60,3,144,2,43,37,0.37,18,0.36,321,2.127164
456,142,34.55,2,144,1,43,23,0.23,4,0.08,321,2.189442
457,0,-3.00,0,144,0,43,0,0.00,0,0.00,320,2.178087
458,45,20.23,1,144,1,43,5,0.05,2,0.04,320,2.210708
459,600,-11.65,4,144,2,43,170,1.70,123,2.46,320,2.155273
460,542,70.27,3,144,3,43,101,1.01,54,1.08,321,2.279106
461,60,3.48,1,144,0,43,5,0.05,2,0.04,320,2.28001
462,104,31.16,2,144,1,43,18,0.18,5,0.10,320,2.333879
463,415,28.47,1,144,1,43,71,0.71,15,0.30,320,2.381619
464,260,51.03,3,144,1,43,24,0.24,12,0.24,320,2.475923
465,230,37.63,5,144,0,43,29,0.29,18,0.36,320,2.542651
466,107,10.35,2,144,0,43,18,0.18,7,0.14,319,2.555742
467,231,-2.89,3,144,0,43,48,0.48,29,0.58,319,2.537344
468,69,-8.88,0,144,0,43,21,0.21,12,0.24,318,2.511976
469,98,1.93,1,144,0,43,19,0.19,1,0.02,318,2.508811
470,205,31.31,3,144,1,43,36,0.36,23,0.46,318,2.558968
471,926,-106.58,5,144,2,43,326,3.26,203,4.06,319,2.294452
472,1290,-45.11,10,144,7,43,453,4.53,338,6.76,321,2.120903
473,110,8.38,1,144,0,43,18,0.18,4,0.08,321,2.132114
474,841,-113.77,2,144,1,43,234,2.34,198,3.96,322,1.866478
475,324,-17.96,0,144,0,43,69,0.69,37,0.74,322,1.821725
476,706,-9.72,6,144,4,43,256,2.56,163,3.26,322,1.756964
477,159,-5.99,0,144,0,43,23,0.23,8,0.16,322,1.739908
478,284,-8.59,2,144,0,43,87,0.87,30,0.60,322,1.712325
479,0,-3.00,0,144,0,43,0,0.00,0,0.00,321,1.702487
480,151,35.00,1,144,1,43,9,0.09,4,0.08,321,1.765211
481,64,23.44,1,144,1,43,4,0.04,4,0.08,321,1.803749
482,342,24.59,1,144,0,43,24,0.24,6,0.12,321,1.848826
483,0,-3.00,0,144,0,43,0,0.00,0,0.00,320,1.838787
484,95,12.71,3,144,0,43,20,0.20,9,0.18,319,1.856149
485,724,18.85,4,144,2,43,188,1.88,71,1.42,320,1.869067
486,144,43.04,2,144,2,43,44,0.44,14,0.28,320,1.93987
487,1152,-157.65,7,144,3,43,436,4.36,321,6.42,322,1.565725
488,172,-13.55,0,144,0,43,40,0.40,24,0.48,321,1.532937
489,62,5.44,1,144,0,43,7,0.07,4,0.08,321,1.5392
490,412,73.18,2,144,2,43,37,0.37,13,0.26,321,1.671797
491,722,-41.15,2,144,1,43,153,1.53,100,2.00,322,1.56982
492,598,12.35,3,144,1,43,120,1.20,34,0.68,322,1.578941
493,289,76.50,2,144,2,43,28,0.28,9,0.18,322,1.717724
494,143,9.73,1,144,0,43,14,0.14,11,0.22,322,1.731818
495,159,25.99,1,144,0,43,17,0.17,6,0.12,322,1.778833
496,161,9.78,1,144,0,43,12,0.12,4,0.08,321,1.793157
497,902,-138.39,2,144,1,43,295,2.95,176,3.52,322,1.490606
498,204,33.32,0,144,1,43,28,0.28,7,0.14,322,1.549015
499,97,16.52,2,144,0,43,27,0.27,2,0.04,322,1.575621
500,138,15.67,1,144,1,43,25,0.25,19,0.38,321,1.596511
501,168,31.15,2,144,1,43,32,0.32,11,0.22,321,1.647016
502,395,59.83,3,144,2,43,71,0.71,22,0.44,321,1.747215
503,60,11.00,0,144,1,43,8,0.08,10,0.20,321,1.760426
504,253,56.40,5,144,1,43,28,0.28,28,0.56,321,1.85567
505,637,-33.32,6,144,2,43,238,2.38,150,3.00,321,1.757907
506,168,25.15,1,144,0,43,10,0.10,7,0.14,321,1.802298
507,78,13.95,1,144,0,43,4,0.04,1,0.02,320,1.824766
508,59,24.08,1,144,1,43,4,0.04,4,0.08,320,1.862394
509,84,11.99,1,144,0,43,2,0.02,2,0.04,319,1.880818
510,59,-2.84,1,144,0,43,10,0.10,15,0.30,319,1.869417
511,122,28.90,2,144,1,43,17,0.17,8,0.16,318,1.914404
512,159,-17.39,0,144,0,43,45,0.45,19,0.38,318,1.87508
513,37,-2.44,0,144,0,43,6,0.06,6,0.12,318,1.866312
514,290,33.95,1,144,1,43,34,0.34,15,0.30,318,1.92161
515,49,22.16,1,144,1,43,6,0.06,2,0.04,317,1.954858
516,317,-3.25,2,144,0,43,64,0.64,25,0.50,317,1.939875
517,65,-3.51,1,144,0,43,18,0.18,10,0.20,317,1.927253
518,2354,-347.07,8,144,3,43,771,7.71,523,10.46,320,1.194233
519,70,10.54,1,136,0,43,4,0.04,4,0.08,320,1.210601
520,75,22.41,1,144,1,43,10,0.10,5,0.10,320,1.245174
521,510,21.04,3,144,1,43,69,0.69,48,0.96,320,1.271543
522,0,-3.00,0,144,0,43,0,0.00,0,0.00,319,1.26336
523,93,1.60,1,144,0,43,7,0.07,10,0.20,319,1.262165
524,307,47.73,3,144,1,43,57,0.57,17,0.34,319,1.340694
525,2240,-390.64,8,144,4,43,777,7.77,639,12.78,322,0.5266274
526,124,35.72,3,143,1,43,27,0.27,12,0.24,322,0.5841612
527,235,-11.69,1,144,0,43,28,0.28,14,0.28,322,0.5584983
528,80,-10.39,0,144,0,43,14,0.14,11,0.22,321,0.537079
529,641,-58.29,1,144,1,43,139,1.39,103,2.06,322,0.4136516
530,606,47.84,4,144,2,43,129,1.29,62,1.24,323,0.4843495
531,91,8.00,1,144,0,43,9,0.09,6,0.12,322,0.4968079
532,88,3.62,2,144,0,43,27,0.27,17,0.34,322,0.4989131
533,339,41.16,3,144,1,43,45,0.45,15,0.30,322,0.5655146
534,0,-3.00,0,144,0,43,0,0.00,0,0.00,321,0.5588376
535,418,-1.37,1,144,0,43,58,0.58,33,0.66,321,0.5516238
536,49,2.34,1,144,0,43,14,0.14,2,0.04,321,0.5533286
537,36,4.23,1,144,0,43,4,0.04,0,0.00,320,0.5588135
538,217,12.40,3,144,0,43,42,0.42,29,0.58,320,0.5750953
539,54,26.07,2,144,1,43,12,0.12,1,0.02,320,0.615236
540,1377,-60.66,12,144,4,43,508,5.08,300,6.00,322,0.4485824
541,157,-7.43,2,144,0,43,50,0.50,34,0.68,321,0.4292638
542,214,16.47,0,144,0,43,12,0.12,2,0.04,321,0.4585705
543,181,51.00,3,144,1,43,21,0.21,7,0.14,321,0.5428921
544,108,22.13,3,144,0,43,15,0.15,11,0.22,320,0.5780565
545,112,4.60,0,144,0,43,15,0.15,4,0.08,320,0.5850165
546,177,7.41,1,144,0,43,30,0.30,7,0.14,320,0.5954308
547,118,-1.62,1,144,0,43,32,0.32,15,0.30,319,0.5889835
548,161,51.14,5,144,1,43,19,0.19,20,0.40,319,0.6695651
549,86,16.64,1,144,0,43,2,0.02,4,0.08,319,0.6972108
550,37,4.68,1,144,0,43,5,0.05,0,0.00,318,0.7031011
551,113,23.38,1,144,1,43,15,0.15,7,0.14,318,0.7382532
552,203,8.17,2,144,0,43,55,0.55,15,0.30,318,0.7476655
553,119,9.49,1,144,0,43,14,0.14,7,0.14,317,0.761721
554,81,13.69,1,144,0,43,7,0.07,4,0.08,317,0.783531
555,0,-3.00,0,144,0,43,0,0.00,0,0.00,316,0.7767138
556,195,30.09,2,144,1,43,39,0.39,10,0.20,316,0.8216898
557,312,66.10,2,144,2,43,36,0.36,16,0.32,316,0.926825
558,459,29.67,5,144,0,43,62,0.62,37,0.74,316,0.9696774
559,34,18.20,0,144,1,43,3,0.03,2,0.04,316,0.9962228
560,273,53.28,3,144,1,43,35,0.35,8,0.16,316,1.080812
561,192,17.48,2,144,1,43,37,0.37,15,0.30,315,1.102226
562,165,-11.52,1,144,0,43,34,0.34,25,0.50,315,1.077034
563,259,23.28,1,144,1,43,44,0.44,10,0.20,315,1.109966
564,85,15.89,1,144,0,43,3,0.03,1,0.02,315,1.134852
565,273,-39.09,2,144,0,43,97,0.97,47,0.94,315,1.057813
566,775,-136.88,4,144,2,43,318,3.18,239,4.78,315,0.7869107
567,136,11.15,2,144,0,43,11,0.11,9,0.18,315,0.8022245
568,685,-8.98,6,144,2,43,196,1.96,140,2.80,316,0.7611042
569,292,64.12,2,144,2,43,35,0.35,13,0.26,316,0.8607614
570,891,-86.79,0,144,1,43,209,2.09,139,2.78,317,0.6943696
571,391,-57.17,2,144,0,43,154,1.54,78,1.56,317,0.5851614
572,125,7.07,1,144,0,43,14,0.14,7,0.14,317,0.594792
573,118,27.30,1,144,1,43,20,0.20,4,0.08,316,0.6356451
574,327,44.04,2,144,1,43,25,0.25,9,0.18,316,0.7040472
575,1102,-184.05,6,144,3,43,411,4.11,341,6.82,318,0.3443501
576,64,24.65,1,144,1,43,6,0.06,2,0.04,317,0.3811369
577,843,-87.22,4,144,0,43,264,2.64,145,2.90,318,0.2149082
578,1410,-79.66,8,144,3,43,375,3.75,263,5.26,320,0.03944348
579,0,-3.00,0,144,0,43,0,0.00,0,0.00,319,0.03419401
580,205,15.70,2,144,0,43,25,0.25,8,0.16,319,0.05809816
581,548,56.55,3,144,2,43,103,1.03,37,0.74,320,0.1406842
582,152,31.26,0,144,1,43,17,0.17,4,0.08,319,0.1897325
583,1285,-68.18,7,144,4,43,389,3.89,280,5.60,321,0.03189228
584,163,33.80,3,144,0,43,15,0.15,9,0.18,321,0.08557365
585,0,-3.00,0,144,0,43,0,0.00,0,0.00,320,0.08029917
586,116,0.16,0,144,0,43,14,0.14,3,0.06,320,0.08009231
587,163,40.18,2,142,1,43,25,0.25,9,0.18,319,0.1413135
588,144,28.74,3,144,0,43,16,0.16,8,0.16,319,0.1858576
589,734,32.51,3,144,2,43,143,1.43,63,1.26,320,0.2247389
590,586,-70.52,3,144,0,43,175,1.75,115,2.30,320,0.0944431
591,271,29.04,4,144,0,43,42,0.42,23,0.46,320,0.1372291
592,180,8.86,1,144,0,43,20,0.20,15,0.30,320,0.1499533
593,191,31.96,3,144,1,43,29,0.29,20,0.40,320,0.1949928
594,189,12.90,1,144,0,43,13,0.13,9,0.18,320,0.2146949
595,363,65.64,4,144,2,43,70,0.70,29,0.58,320,0.3100197
596,162,33.96,1,144,1,43,10,0.10,7,0.14,319,0.3610055
597,115,6.63,1,144,0,43,14,0.14,9,0.18,319,0.3698044
598,89,12.30,2,144,0,43,16,0.16,9,0.18,319,0.3868598
599,110,18.56,1,144,1,43,22,0.22,16,0.32,318,0.4112567
600,289,26.76,2,144,1,43,48,0.48,20,0.40,318,0.4475218
601,130,38.59,3,144,1,43,30,0.30,4,0.08,318,0.5030228
602,2098,-332.19,5,144,4,43,692,6.92,586,11.72,321,-0.1018144
603,85,5.38,0,144,0,43,4,0.04,1,0.02,320,-0.09282773
604,71,9.34,1,144,0,43,7,0.07,3,0.06,320,-0.07857566
605,357,38.60,3,144,1,43,71,0.71,38,0.76,320,-0.0243571
606,96,16.11,2,144,0,43,20,0.20,6,0.12,320,-0.0005552572
607,48,15.07,1,144,0,43,4,0.04,0,0.00,319,0.02306184
608,1342,-233.24,7,144,4,43,507,5.07,442,8.84,321,-0.4067698
609,77,5.79,0,144,0,43,3,0.03,2,0.04,321,-0.3967035
610,203,-2.41,1,144,0,43,28,0.28,21,0.42,320,-0.4022843
611,559,-24.82,3,144,1,43,158,1.58,99,1.98,321,-0.4552835
612,660,-14.13,2,144,0,43,80,0.80,32,0.64,321,-0.4822423
613,46,-0.70,1,144,0,43,10,0.10,11,0.22,321,-0.4842575
614,36,2.90,1,144,0,43,5,0.05,2,0.04,320,-0.4800213
615,243,98.47,3,144,4,43,42,0.42,20,0.40,320,-0.3389784
616,260,89.81,3,144,4,43,52,0.52,28,0.56,320,-0.2128658
617,192,17.29,1,144,0,43,23,0.23,12,0.24,320,-0.1863818
618,335,-1.65,2,144,2,43,80,0.80,81,1.62,320,-0.2024331
619,0,-3.00,0,144,0,43,0,0.00,0,0.00,320,-0.2069526
620,301,69.09,3,144,2,43,42,0.42,14,0.28,319,-0.1071806
621,429,59.31,4,144,1,43,66,0.66,31,0.62,320,-0.02178189
622,229,-3.76,1,144,0,43,23,0.23,24,0.48,320,-0.03005708
623,29,16.18,0,144,1,43,3,0.03,4,0.08,319,-0.007941705
624,212,-3.45,1,144,0,43,59,0.59,23,0.46,319,-0.01625066
625,46,-3.05,0,144,0,43,5,0.05,8,0.16,318,-0.02144751
626,1395,-181.42,6,144,2,43,411,4.11,322,6.44,320,-0.3421676
627,620,71.44,5,144,2,43,149,1.49,43,0.86,321,-0.2443827
628,553,-29.52,4,144,0,43,174,1.74,99,1.98,321,-0.3013481
629,0,-3.00,0,144,0,43,0,0.00,0,0.00,320,-0.3056384
630,134,-0.40,1,144,0,43,18,0.18,8,0.16,320,-0.3074302
631,968,-92.64,3,144,0,43,280,2.80,141,2.82,321,-0.4659613
632,540,-1.74,2,144,0,43,86,0.86,36,0.72,322,-0.4726812
633,475,79.47,4,144,2,43,78,0.78,25,0.50,322,-0.3601479
634,236,51.40,3,144,1,43,20,0.20,8,0.16,322,-0.2860316
635,48,6.21,1,144,0,43,6,0.06,1,0.02,321,-0.277028
636,253,94.10,4,144,4,43,57,0.57,24,0.48,321,-0.1492869
637,178,33.14,2,144,1,43,32,0.32,11,0.22,321,-0.1037122
638,88,20.10,2,144,0,43,8,0.08,1,0.02,321,-0.07437932
639,50,-2.19,1,144,0,43,12,0.12,11,0.22,320,-0.07930266
640,559,-24.78,4,144,1,43,171,1.71,88,1.76,320,-0.1312884
641,497,58.35,3,144,2,43,79,0.79,37,0.74,321,-0.05295102
642,563,61.81,4,144,2,43,131,1.31,50,1.00,321,0.02824121
643,105,29.15,2,144,1,43,26,0.26,5,0.10,321,0.06718923
644,180,8.29,2,144,1,43,48,0.48,42,0.84,321,0.0721347
645,196,16.05,0,144,0,43,17,0.17,6,0.12,320,0.09646066
646,118,28.25,1,144,1,43,8,0.08,2,0.04,320,0.1351739
647,218,40.38,6,144,0,43,42,0.42,18,0.36,320,0.1897358
648,382,49.86,2,144,1,43,30,0.30,14,0.28,320,0.2597629
649,148,-22.15,1,144,0,43,56,0.56,33,0.66,320,0.2222844
650,248,59.72,3,144,1,43,26,0.26,6,0.12,320,0.3064581
651,37,3.48,1,144,0,43,5,0.05,1,0.02,319,0.310166
652,36,-1.74,0,144,0,43,4,0.04,2,0.04,319,0.3069025
653,155,4.22,1,144,0,43,12,0.12,6,0.12,319,0.3114588
654,412,-51.86,3,144,0,43,143,1.43,102,2.04,319,0.2231973
655,112,6.20,0,144,0,43,14,0.14,4,0.08,318,0.2319813
656,100,2.61,0,144,0,43,12,0.12,3,0.06,318,0.2353391
657,77,13.52,1,144,0,43,3,0.03,1,0.02,318,0.2544285
658,231,-50.04,0,144,0,43,89,0.89,65,1.30,318,0.1746725
659,101,8.87,2,144,0,43,22,0.22,10,0.20,317,0.1851173
660,464,-2.71,3,144,0,43,79,0.79,39,0.78,317,0.1751936
661,222,21.17,2,144,1,43,54,0.54,24,0.48,317,0.1997905
662,203,56.60,2,144,2,43,27,0.27,5,0.10,317,0.2753102
663,293,26.99,2,144,1,43,40,0.40,25,0.50,317,0.308641
664,646,60.02,4,144,2,43,138,1.38,48,0.96,318,0.3838494
665,82,16.02,1,144,0,43,2,0.02,1,0.02,317,0.4062562
666,168,11.66,1,144,0,43,12,0.12,11,0.22,317,0.4215994
667,81,13.53,2,144,0,43,12,0.12,6,0.12,317,0.438803
668,108,39.34,0,144,2,43,16,0.16,7,0.14,316,0.4896297
669,651,-42.62,5,144,2,43,201,2.01,149,2.98,317,0.4055834
670,52,6.98,1,144,0,43,5,0.05,2,0.04,316,0.4142273
671,0,-3.00,0,144,0,43,0,0.00,0,0.00,316,0.4091391
672,328,11.14,1,144,1,43,56,0.56,23,0.46,316,0.4191003
673,459,-12.48,2,144,0,43,121,1.21,67,1.34,316,0.3940832
674,101,-12.09,0,144,0,43,31,0.31,22,0.44,316,0.3744537
675,122,-12.61,0,144,0,43,38,0.38,20,0.40,316,0.3540661
676,1805,-259.61,8,144,4,43,698,6.98,471,9.42,318,-0.07674243
677,0,-3.00,0,144,0,43,0,0.00,0,0.00,317,-0.08106039
678,45,20.20,1,144,1,43,5,0.05,1,0.02,317,-0.05570472
679,52,5.10,1,144,0,43,4,0.04,4,0.08,316,-0.04931494
680,186,44.72,3,144,1,43,20,0.20,12,0.24,316,0.009389423
681,196,32.17,2,144,1,43,32,0.32,11,0.22,316,0.05036762
682,243,3.01,3,144,1,43,89,0.89,43,0.86,316,0.04568351
683,38,8.56,1,144,0,43,1,0.01,2,0.04,316,0.05705649
684,0,-3.00,0,144,0,43,0,0.00,0,0.00,315,0.05258711
685,946,-15.26,5,143,0,43,177,1.77,111,2.22,316,0.01930225
686,200,25.32,2,144,1,43,29,0.29,24,0.48,316,0.04964234
687,118,12.76,1,144,0,43,7,0.07,5,0.10,316,0.06688844
688,134,3.47,1,144,0,43,23,0.23,8,0.16,315,0.07025536
689,275,37.35,3,144,1,43,51,0.51,22,0.44,315,0.1165896
690,133,30.91,2,144,1,43,31,0.31,8,0.16,315,0.1551526
691,201,15.76,1,144,0,43,29,0.29,15,0.30,315,0.1758712
692,79,-11.47,0,144,0,43,19,0.19,3,0.06,314,0.1586761
693,236,8.48,1,144,1,43,47,0.47,35,0.70,314,0.164642
694,154,30.13,2,144,1,43,32,0.32,15,0.30,314,0.2015745
695,38,-2.22,0,144,0,43,8,0.08,5,0.10,314,0.197827
696,37,2.03,1,144,0,43,6,0.06,3,0.06,313,0.1992958
697,131,12.36,2,144,0,43,17,0.17,12,0.24,313,0.2141645
698,149,-8.79,1,144,0,43,43,0.43,21,0.42,313,0.1990557
699,1298,-172.81,6,144,2,43,423,4.23,296,5.92,314,-0.0755894
700,332,-47.02,3,144,0,43,123,1.23,78,1.56,314,-0.1496215
701,651,0.86,3,144,0,43,111,1.11,80,1.60,315,-0.1550186
702,253,52.29,3,144,1,43,31,0.31,10,0.20,315,-0.08731069
703,409,45.71,4,144,1,43,62,0.62,41,0.82,315,-0.03147236
704,495,54.61,3,144,2,43,93,0.93,43,0.86,315,0.03404128
705,37,4.17,1,144,0,43,3,0.03,1,0.02,315,0.03885898
706,385,3.51,3,144,0,43,109,1.09,50,1.00,315,0.03787091
707,254,65.61,3,144,2,43,39,0.39,11,0.22,315,0.1202296
708,86,10.07,0,144,0,43,5,0.05,2,0.04,314,0.134157
709,1163,-129.88,6,144,1,43,388,3.88,256,5.12,316,-0.07106806
710,76,10.84,1,144,0,43,3,0.03,1,0.02,315,-0.05674992
711,368,69.86,3,144,1,43,35,0.35,11,0.22,315,0.03458914
712,134,18.61,1,144,0,43,21,0.21,8,0.16,315,0.05918081
713,403,68.22,0,144,2,43,49,0.49,15,0.30,315,0.1471515
714,353,20.55,1,144,1,43,84,0.84,34,0.68,315,0.169372
715,816,-50.55,4,144,1,43,262,2.62,137,2.74,316,0.08379746
716,88,-5.83,0,144,0,43,17,0.17,11,0.22,316,0.07499234
717,56,-0.79,1,144,0,43,8,0.08,9,0.18,315,0.07245166
718,1977,-286.23,8,144,3,43,742,7.42,495,9.90,318,-0.3678685
719,188,56.04,2,144,2,43,22,0.22,15,0.30,317,-0.2985389
720,52,6.29,1,144,0,43,4,0.04,4,0.08,317,-0.2905224
721,47,20.02,1,144,1,43,7,0.07,6,0.12,317,-0.2668103
722,127,8.00,2,144,0,43,27,0.27,12,0.24,316,-0.2579883
723,205,30.55,1,144,0,43,13,0.13,9,0.18,316,-0.2167662
724,244,-4.90,1,144,0,43,50,0.50,35,0.70,316,-0.2258567
725,196,42.75,6,144,0,43,43,0.43,14,0.28,316,-0.1733008
726,0,-3.00,0,144,0,43,0,0.00,0,0.00,315,-0.1771943
727,516,65.97,3,144,2,43,92,0.92,37,0.74,316,-0.09775209
728,238,58.51,4,144,1,43,24,0.24,13,0.26,316,-0.02494433
729,615,7.13,3,144,2,43,147,1.47,75,1.50,316,-0.02844583
730,0,-3.00,0,144,0,43,0,0.00,0,0.00,316,-0.03251645
731,359,-25.18,3,144,0,43,97,0.97,68,1.36,316,-0.07295618
732,112,5.91,0,144,0,43,5,0.05,1,0.02,315,-0.06487719
733,380,47.69,4,144,2,43,77,0.77,45,0.90,316,-0.01213648
734,498,40.97,4,144,1,43,117,1.17,45,0.90,316,0.03392991
735,59,33.61,3,144,1,43,15,0.15,5,0.10,315,0.07326924
736,286,61.98,3,144,1,43,22,0.22,11,0.22,315,0.1507998
737,169,17.75,4,144,0,43,39,0.39,23,0.46,315,0.1697611
738,839,51.21,2,144,2,43,161,1.61,81,1.62,316,0.2263592
739,150,39.63,1,144,1,43,9,0.09,2,0.04,316,0.2754182
740,56,24.14,1,144,1,43,8,0.08,2,0.04,315,0.3034225
741,95,1.78,1,144,0,43,18,0.18,7,0.14,315,0.3040459
742,222,3.75,0,144,0,43,33,0.33,4,0.08,315,0.3081321
743,74,-3.29,1,144,0,43,22,0.22,9,0.18,315,0.301814
744,62,35.46,3,144,1,43,16,0.16,2,0.04,314,0.3428764
745,251,54.12,3,144,1,43,30,0.30,4,0.08,314,0.4086382
746,252,73.39,3,144,3,43,59,0.59,25,0.50,314,0.4928573
747,265,88.68,3,144,4,43,60,0.60,26,0.52,314,0.5941752
748,116,5.56,1,144,0,43,17,0.17,3,0.06,314,0.5995767
749,114,29.86,2,144,1,43,20,0.20,9,0.18,313,0.6331756
750,223,21.32,1,144,0,43,16,0.16,17,0.34,313,0.6591714
751,241,23.29,2,144,1,43,47,0.47,19,0.38,313,0.6832294
752,28,-2.26,0,144,0,43,5,0.05,4,0.08,313,0.6791403
753,264,73.27,4,144,3,43,59,0.59,30,0.60,313,0.7610055
754,59,4.03,1,144,0,43,6,0.06,4,0.08,312,0.7642311
755,481,42.32,4,144,1,43,79,0.79,46,0.92,313,0.8102506
756,120,-4.29,1,144,0,43,33,0.33,22,0.44,312,0.8015618
757,710,25.02,2,143,2,43,159,1.59,88,1.76,313,0.8211359
758,0,-3.00,0,144,0,43,0,0.00,0,0.00,313,0.8160948
759,234,10.68,0,144,0,43,9,0.09,4,0.08,312,0.8288715
760,224,9.47,1,144,1,43,44,0.44,23,0.46,312,0.8350865
761,269,14.60,0,144,0,43,19,0.19,8,0.16,312,0.8527114
762,891,-28.50,6,144,3,43,274,2.74,183,3.66,313,0.7911682
763,45,16.67,1,144,1,43,16,0.16,5,0.10,313,0.8076792
764,2330,-434.82,5,144,2,43,850,8.50,591,11.82,315,0.2002611
765,51,7.43,1,144,0,43,2,0.02,2,0.04,315,0.2087297
766,167,18.24,0,144,0,43,9,0.09,2,0.04,315,0.2320955
767,92,30.22,1,144,1,43,10,0.10,6,0.12,314,0.2669639
768,291,64.18,3,144,1,43,24,0.24,9,0.18,314,0.3438941
769,951,-39.08,7,144,2,43,328,3.28,180,3.60,315,0.2713124
770,69,-4.21,0,144,0,43,11,0.11,7,0.14,315,0.2651635
771,52,10.79,2,144,0,43,8,0.08,3,0.06,315,0.276834
772,331,0.07,0,144,1,43,68,0.68,53,1.06,315,0.2713029
773,0,-3.00,0,144,0,43,0,0.00,0,0.00,314,0.2670709
774,504,-30.04,1,144,1,43,103,1.03,72,1.44,314,0.2208218
